	precision	recall	f1	accuracy	support
AMBIENCE#GENERAL	0.3559	0.4773	0.4078	0.2561	82.0
DRINKS#PRICES	0.4	0.6667	0.5	0.3333	6.0
DRINKS#QUALITY	0.8333	0.5556	0.6667	0.5	10.0
DRINKS#STYLE_OPTIONS	0.3333	0.3333	0.3333	0.2	10.0
FOOD#PRICES	0.1333	0.1333	0.1333	0.0714	28.0
FOOD#QUALITY	0.6077	0.6172	0.6124	0.4413	179.0
FOOD#STYLE_OPTIONS	0.1944	0.2917	0.2333	0.1321	53.0
LOCATION#GENERAL	0.1429	0.4	0.2105	0.1176	17.0
RESTAURANT#GENERAL	0.4359	0.7183	0.5426	0.3723	137.0
RESTAURANT#MISCELLANEOUS	0.0	0.0	0.0	0.0	23.0
RESTAURANT#PRICES	0.3	0.2143	0.25	0.1429	21.0
SERVICE#GENERAL	0.5521	0.6709	0.6057	0.4344	122.0
Micro-AVG	0.454	0.547	0.4962	0.3299	688.0
Macro-AVG	0.3574	0.4232	0.3746		688
