	precision	recall	f1	accuracy	support
AMBIENCE#GENERAL	0.2703	0.2326	0.25	0.1429	70.0
DRINKS#PRICES	0.0	0.0	0.0	0.0	6.0
DRINKS#QUALITY	0.0	0.0	0.0	0.0	9.0
DRINKS#STYLE_OPTIONS	0.6	0.5	0.5455	0.375	8.0
FOOD#PRICES	0.0833	0.0625	0.0714	0.037	27.0
FOOD#QUALITY	0.519	0.5467	0.5325	0.3628	226.0
FOOD#STYLE_OPTIONS	0.0	0.0	0.0	0.0	35.0
LOCATION#GENERAL	0.0	0.0	0.0	0.0	83.0
RESTAURANT#GENERAL	0.2921	0.3714	0.327	0.1955	133.0
RESTAURANT#MISCELLANEOUS	0.0	0.0	0.0	0.0	87.0
RESTAURANT#PRICES	0.3636	0.2857	0.32	0.1905	21.0
SERVICE#GENERAL	0.2455	0.36	0.2919	0.1709	158.0
Micro-AVG	0.2606	0.3566	0.3012	0.1773	863.0
Macro-AVG	0.1978	0.1966	0.1949		863
