	precision	recall	f1	accuracy	support
AMBIENCE#GENERAL:POSITIVE	0.7667	0.697	0.7302	0.575	40.0
AMBIENCE#GENERAL:NEUTRAL	0.3333	0.3333	0.3333	0.2	5.0
AMBIENCE#GENERAL:NEGATIVE	0.75	0.4286	0.5455	0.375	8.0
DRINKS#PRICES:POSITIVE	0.0	0.0	0.0	0.0	2.0
DRINKS#PRICES:NEUTRAL	0	0	0	0	0
DRINKS#PRICES:NEGATIVE	0.3333	1.0	0.5	0.3333	3.0
DRINKS#QUALITY:POSITIVE	1.0	0.1429	0.25	0.1429	7.0
DRINKS#QUALITY:NEUTRAL	0	0	0	0	0
DRINKS#QUALITY:NEGATIVE	0.0	0.0	0.0	0.0	1.0
DRINKS#STYLE_OPTIONS:POSITIVE	0.75	0.6	0.6667	0.5	6.0
DRINKS#STYLE_OPTIONS:NEUTRAL	0	0	0	0	0
DRINKS#STYLE_OPTIONS:NEGATIVE	1.0	1.0	1.0	1.0	1.0
FOOD#PRICES:POSITIVE	0.4	0.2857	0.3333	0.2	10.0
FOOD#PRICES:NEUTRAL	0.0	0.0	0.0	0.0	1.0
FOOD#PRICES:NEGATIVE	0.6667	0.4444	0.5333	0.3636	11.0
FOOD#QUALITY:POSITIVE	0.8302	0.8	0.8148	0.6875	128.0
FOOD#QUALITY:NEUTRAL	0.3636	0.8	0.5	0.3333	12.0
FOOD#QUALITY:NEGATIVE	0.7805	0.9143	0.8421	0.7273	44.0
FOOD#STYLE_OPTIONS:POSITIVE	0.3333	0.3077	0.32	0.1905	21.0
FOOD#STYLE_OPTIONS:NEUTRAL	0.0	0.0	0.0	0.0	2.0
FOOD#STYLE_OPTIONS:NEGATIVE	1.0	0.1429	0.25	0.1429	7.0
LOCATION#GENERAL:POSITIVE	0.0667	0.75	0.1224	0.0652	46.0
LOCATION#GENERAL:NEUTRAL	0.0	0.0	0.0	0.0	26.0
LOCATION#GENERAL:NEGATIVE	0.0	0.0	0.0	0.0	8.0
RESTAURANT#GENERAL:POSITIVE	0.4722	0.6538	0.5484	0.3778	90.0
RESTAURANT#GENERAL:NEUTRAL	0.3333	1.0	0.5	0.3333	3.0
RESTAURANT#GENERAL:NEGATIVE	0.7143	0.5882	0.6452	0.4762	21.0
RESTAURANT#MISCELLANEOUS:POSITIVE	0.0	0.0	0.0	0.0	23.0
RESTAURANT#MISCELLANEOUS:NEUTRAL	0.0	0.0	0.0	0.0	24.0
RESTAURANT#MISCELLANEOUS:NEGATIVE	0.0286	0.2	0.05	0.0256	39.0
RESTAURANT#PRICES:POSITIVE	0.0	0.0	0.0	0.0	7.0
RESTAURANT#PRICES:NEUTRAL	0.5	1.0	0.6667	0.5	2.0
RESTAURANT#PRICES:NEGATIVE	0.75	0.8571	0.8	0.6667	9.0
SERVICE#GENERAL:POSITIVE	0.75	0.7941	0.7714	0.6279	43.0
SERVICE#GENERAL:NEUTRAL	0.3333	0.5	0.4	0.25	4.0
SERVICE#GENERAL:NEGATIVE	0.4085	0.7436	0.5273	0.358	81.0
Micro-AVG	0.4787	0.655	0.5531	0.3823	735.0
Macro-AVG	0.3796	0.4162	0.3514		735
