lr-AdamW/pg1,lr-AdamW/pg2,step,train_loss,epoch,val_loss,val_f1
9.952657004830918e-05,9.952657004830918e-05,49,,,,
,,49,0.6252279281616211,0,,
9.904347826086957e-05,9.904347826086957e-05,99,,,,
,,99,0.27340152859687805,0,,
9.856038647342995e-05,9.856038647342995e-05,149,,,,
,,149,0.15632732212543488,0,,
9.807729468599033e-05,9.807729468599033e-05,199,,,,
,,199,0.15610525012016296,0,,
9.759420289855072e-05,9.759420289855072e-05,249,,,,
,,249,0.13011427223682404,1,,
9.711111111111111e-05,9.711111111111111e-05,299,,,,
,,299,0.032155733555555344,1,,
9.66280193236715e-05,9.66280193236715e-05,349,,,,
,,349,0.04372536763548851,1,,
9.614492753623188e-05,9.614492753623188e-05,399,,,,
,,399,0.09960994869470596,1,,
9.566183574879228e-05,9.566183574879228e-05,449,,,,
,,449,0.16578909754753113,2,,
9.517874396135266e-05,9.517874396135266e-05,499,,,,
,,499,0.033397987484931946,2,,
9.469565217391305e-05,9.469565217391305e-05,549,,,,
,,549,0.02145649679005146,2,,
9.421256038647343e-05,9.421256038647343e-05,599,,,,
,,599,0.039142873138189316,2,,
9.372946859903383e-05,9.372946859903383e-05,649,,,,
,,649,0.06034316495060921,3,,
9.324637681159421e-05,9.324637681159421e-05,699,,,,
,,699,0.007286534179002047,3,,
9.27632850241546e-05,9.27632850241546e-05,749,,,,
,,749,0.017806652933359146,3,,
9.228019323671499e-05,9.228019323671499e-05,799,,,,
,,799,0.0017600072314962745,3,,
9.179710144927537e-05,9.179710144927537e-05,849,,,,
,,849,0.024706879630684853,4,,
9.131400966183576e-05,9.131400966183576e-05,899,,,,
,,899,0.04911066219210625,4,,
9.083091787439614e-05,9.083091787439614e-05,949,,,,
,,949,0.002835193183273077,4,,
9.034782608695652e-05,9.034782608695652e-05,999,,,,
,,999,0.0017237920546904206,4,,
8.986473429951692e-05,8.986473429951692e-05,1049,,,,
,,1049,0.0026262353640049696,5,,
8.93816425120773e-05,8.93816425120773e-05,1099,,,,
,,1099,0.04326581582427025,5,,
8.889855072463769e-05,8.889855072463769e-05,1149,,,,
,,1149,0.005202470347285271,5,,
8.841545893719807e-05,8.841545893719807e-05,1199,,,,
,,1199,0.003309684107080102,5,,
8.793236714975846e-05,8.793236714975846e-05,1249,,,,
,,1249,0.020918503403663635,6,,
8.744927536231885e-05,8.744927536231885e-05,1299,,,,
,,1299,0.0007647133315913379,6,,
8.696618357487924e-05,8.696618357487924e-05,1349,,,,
,,1349,0.005608137231320143,6,,
8.648309178743962e-05,8.648309178743962e-05,1399,,,,
,,1399,0.0011542423162609339,6,,
8.6e-05,8.6e-05,1449,,,,
,,1449,0.013545735739171505,7,,
8.551690821256039e-05,8.551690821256039e-05,1499,,,,
,,1499,0.0020069980528205633,7,,
8.503381642512078e-05,8.503381642512078e-05,1549,,,,
,,1549,0.0005402234382927418,7,,
8.455072463768117e-05,8.455072463768117e-05,1599,,,,
,,1599,0.018526356667280197,7,,
8.406763285024155e-05,8.406763285024155e-05,1649,,,,
,,1649,0.004256288520991802,7,,
8.358454106280193e-05,8.358454106280193e-05,1699,,,,
,,1699,0.0026326230727136135,8,,
8.310144927536232e-05,8.310144927536232e-05,1749,,,,
,,1749,0.0005762767395935953,8,,
8.26183574879227e-05,8.26183574879227e-05,1799,,,,
,,1799,0.006540154572576284,8,,
8.21352657004831e-05,8.21352657004831e-05,1849,,,,
,,1849,0.03494323417544365,8,,
8.165217391304348e-05,8.165217391304348e-05,1899,,,,
,,1899,0.000372277048882097,9,,
8.116908212560387e-05,8.116908212560387e-05,1949,,,,
,,1949,0.020614545792341232,9,,
8.068599033816425e-05,8.068599033816425e-05,1999,,,,
,,1999,0.008498054929077625,9,,
8.020289855072463e-05,8.020289855072463e-05,2049,,,,
,,2049,0.0004752530949190259,9,,
7.971980676328503e-05,7.971980676328503e-05,2099,,,,
,,2099,0.0022015718277543783,10,,
7.923671497584541e-05,7.923671497584541e-05,2149,,,,
,,2149,0.0023923192638903856,10,,
7.87536231884058e-05,7.87536231884058e-05,2199,,,,
,,2199,0.0009570287074893713,10,,
7.827053140096618e-05,7.827053140096618e-05,2249,,,,
,,2249,0.0008728151442483068,10,,
7.778743961352656e-05,7.778743961352656e-05,2299,,,,
,,2299,0.00014834949979558587,11,,
7.730434782608696e-05,7.730434782608696e-05,2349,,,,
,,2349,0.0006185543024912477,11,,
7.682125603864734e-05,7.682125603864734e-05,2399,,,,
,,2399,0.0007348974468186498,11,,
7.633816425120773e-05,7.633816425120773e-05,2449,,,,
