	precision	recall	f1	accuracy	support
AMBIENCE#GENERAL:POSITIVE	0.875	0.8485	0.8615	0.7568	37.0
AMBIENCE#GENERAL:NEUTRAL	0.2	0.3333	0.25	0.1429	7.0
AMBIENCE#GENERAL:NEGATIVE	0.6364	1.0	0.7778	0.6364	11.0
DRINKS#PRICES:POSITIVE	1.0	1.0	1.0	1.0	2.0
DRINKS#PRICES:NEUTRAL	0	0	0	0	0
DRINKS#PRICES:NEGATIVE	1.0	1.0	1.0	1.0	1.0
DRINKS#QUALITY:POSITIVE	0.7143	0.7143	0.7143	0.5556	9.0
DRINKS#QUALITY:NEUTRAL	0	0	0	0	0
DRINKS#QUALITY:NEGATIVE	0.0	0.0	0.0	0.0	1.0
DRINKS#STYLE_OPTIONS:POSITIVE	1.0	0.6	0.75	0.6	5.0
DRINKS#STYLE_OPTIONS:NEUTRAL	0	0	0	0	0
DRINKS#STYLE_OPTIONS:NEGATIVE	1.0	1.0	1.0	1.0	1.0
FOOD#PRICES:POSITIVE	1.0	0.5714	0.7272	0.5714	7.0
FOOD#PRICES:NEUTRAL	0.0	0.0	0.0	0.0	1.0
FOOD#PRICES:NEGATIVE	0.8	0.8889	0.8421	0.7273	11.0
FOOD#QUALITY:POSITIVE	0.8783	0.9182	0.8978	0.8145	124.0
FOOD#QUALITY:NEUTRAL	0.6667	0.4	0.5	0.3333	6.0
FOOD#QUALITY:NEGATIVE	0.8788	0.8286	0.853	0.7436	39.0
FOOD#STYLE_OPTIONS:POSITIVE	0.7273	0.6154	0.6667	0.5	16.0
FOOD#STYLE_OPTIONS:NEUTRAL	0.0	0.0	0.0	0.0	2.0
FOOD#STYLE_OPTIONS:NEGATIVE	0.75	0.4286	0.5455	0.375	8.0
LOCATION#GENERAL:POSITIVE	1.0	0.5	0.6667	0.5	4.0
LOCATION#GENERAL:NEUTRAL	0.0	0.0	0.0	0.0	1.0
LOCATION#GENERAL:NEGATIVE	0	0	0	0	0
RESTAURANT#GENERAL:POSITIVE	0.8367	0.7885	0.8119	0.6833	60.0
RESTAURANT#GENERAL:NEUTRAL	0.0	0.0	0.0	0.0	1.0
RESTAURANT#GENERAL:NEGATIVE	0.75	0.7059	0.7273	0.5714	21.0
RESTAURANT#MISCELLANEOUS:POSITIVE	0.5	0.1	0.1667	0.0909	11.0
RESTAURANT#MISCELLANEOUS:NEUTRAL	0.0	0.0	0.0	0.0	2.0
RESTAURANT#MISCELLANEOUS:NEGATIVE	1.0	0.4	0.5714	0.4	5.0
RESTAURANT#PRICES:POSITIVE	1.0	1.0	1.0	1.0	6.0
RESTAURANT#PRICES:NEUTRAL	0.0	0.0	0.0	0.0	1.0
RESTAURANT#PRICES:NEGATIVE	1.0	0.1429	0.2501	0.1429	7.0
SERVICE#GENERAL:POSITIVE	0.9375	0.8824	0.9091	0.8333	36.0
SERVICE#GENERAL:NEUTRAL	1.0	0.5	0.6667	0.5	2.0
SERVICE#GENERAL:NEGATIVE	0.9706	0.8462	0.9041	0.825	40.0
Micro-AVG	0.8557	0.7739	0.8127	0.6845	485.0
Macro-AVG	0.5867	0.4726	0.5017		485
