	precision	recall	f1	accuracy	support
AMBIENCE#GENERAL	0.2451	0.6098	0.3497	0.2119	118.0
DRINKS#PRICES	0.0	0.0	0.0	0.0	6.0
DRINKS#QUALITY	0.2778	0.7143	0.4	0.25	20.0
DRINKS#STYLE_OPTIONS	0.0	0.0	0.0	0.0	5.0
FOOD#PRICES	0.2857	0.3529	0.3158	0.1875	32.0
FOOD#QUALITY	0.3137	0.6439	0.4218	0.2673	318.0
FOOD#STYLE_OPTIONS	0.1351	0.2381	0.1724	0.0943	53.0
LOCATION#GENERAL	0.0	0.0	0.0	0.0	5.0
RESTAURANT#GENERAL	0.5405	0.5714	0.5556	0.3846	104.0
RESTAURANT#MISCELLANEOUS	0.0	0.0	0.0	0.0	16.0
RESTAURANT#PRICES	0.2	0.0833	0.1176	0.0625	16.0
SERVICE#GENERAL	0.4286	0.6575	0.5189	0.3504	137.0
Micro-AVG	0.3328	0.5388	0.4115	0.259	830.0
Macro-AVG	0.2022	0.3226	0.2377		830
