	precision	recall	f1	accuracy	support
AMBIENCE#GENERAL	0.3051	0.45	0.3636	0.2222	81.0
DRINKS#PRICES	0.5	0.2	0.2857	0.1667	6.0
DRINKS#QUALITY	0.6667	0.75	0.7059	0.5455	11.0
DRINKS#STYLE_OPTIONS	0.3333	0.6	0.4286	0.2727	11.0
FOOD#PRICES	0.4444	0.2857	0.3478	0.2105	19.0
FOOD#QUALITY	0.5092	0.7817	0.6167	0.4458	249.0
FOOD#STYLE_OPTIONS	0.0	0.0	0.0	0.0	22.0
LOCATION#GENERAL	0.6667	0.4	0.5	0.3333	6.0
RESTAURANT#GENERAL	0.4494	0.5634	0.5	0.3333	120.0
RESTAURANT#MISCELLANEOUS	0.0	0.0	0.0	0.0	21.0
RESTAURANT#PRICES	0.2	0.2308	0.2143	0.12	25.0
SERVICE#GENERAL	0.6441	0.5067	0.5672	0.3958	96.0
Micro-AVG	0.4738	0.5433	0.5062	0.3388	667.0
Macro-AVG	0.3932	0.3974	0.3775		667
