,sentence_id,sentence,target,category,polarity,category_polarity,entailed,start,end
0,23,"The spicy tuna roll was unusually good and the rock shrimp tempura was awesome , great appetizer to share !",spicy tuna roll,food quality,positive,food quality positive,yes,4,18
1,23,"The spicy tuna roll was unusually good and the rock shrimp tempura was awesome , great appetizer to share !",spicy tuna roll,food quality,negative,food quality negative,no,0,0
2,23,"The spicy tuna roll was unusually good and the rock shrimp tempura was awesome , great appetizer to share !",spicy tuna roll,food quality,neutral,food quality neutral,no,0,0
3,23,"The spicy tuna roll was unusually good and the rock shrimp tempura was awesome , great appetizer to share !",rock shrimp tempura,food quality,positive,food quality positive,yes,47,65
4,23,"The spicy tuna roll was unusually good and the rock shrimp tempura was awesome , great appetizer to share !",rock shrimp tempura,food quality,negative,food quality negative,no,0,0
5,23,"The spicy tuna roll was unusually good and the rock shrimp tempura was awesome , great appetizer to share !",rock shrimp tempura,food quality,neutral,food quality neutral,no,0,0
6,37,"I tend to judge a sushi restaurant by its sea urchin , which was heavenly at sushi rose .",sea urchin,food quality,positive,food quality positive,yes,42,51
7,37,"I tend to judge a sushi restaurant by its sea urchin , which was heavenly at sushi rose .",sea urchin,food quality,negative,food quality negative,no,0,0
8,37,"I tend to judge a sushi restaurant by its sea urchin , which was heavenly at sushi rose .",sea urchin,food quality,neutral,food quality neutral,no,0,0
9,44,"$6 and there is much tasty food , all of it fresh and continually refilled .",food,food style_options,positive,food style_options positive,yes,27,30
10,44,"$6 and there is much tasty food , all of it fresh and continually refilled .",food,food style_options,negative,food style_options negative,no,0,0
11,44,"$6 and there is much tasty food , all of it fresh and continually refilled .",food,food style_options,neutral,food style_options neutral,no,0,0
12,44,"$6 and there is much tasty food , all of it fresh and continually refilled .",food,food quality,positive,food quality positive,yes,27,30
13,44,"$6 and there is much tasty food , all of it fresh and continually refilled .",food,food quality,negative,food quality negative,no,0,0
14,44,"$6 and there is much tasty food , all of it fresh and continually refilled .",food,food quality,neutral,food quality neutral,no,0,0
15,44,"$6 and there is much tasty food , all of it fresh and continually refilled .",food,food prices,positive,food prices positive,yes,27,30
16,44,"$6 and there is much tasty food , all of it fresh and continually refilled .",food,food prices,negative,food prices negative,no,0,0
17,44,"$6 and there is much tasty food , all of it fresh and continually refilled .",food,food prices,neutral,food prices neutral,no,0,0
18,47,"I like the somosas , chai , and the chole , but the dhosas and dhal were kinda dissapointing .",somosas,food quality,positive,food quality positive,yes,11,17
19,47,"I like the somosas , chai , and the chole , but the dhosas and dhal were kinda dissapointing .",somosas,food quality,negative,food quality negative,no,0,0
20,47,"I like the somosas , chai , and the chole , but the dhosas and dhal were kinda dissapointing .",somosas,food quality,neutral,food quality neutral,no,0,0
21,47,"I like the somosas , chai , and the chole , but the dhosas and dhal were kinda dissapointing .",chai,food quality,positive,food quality positive,yes,21,24
22,47,"I like the somosas , chai , and the chole , but the dhosas and dhal were kinda dissapointing .",chai,food quality,negative,food quality negative,no,0,0
23,47,"I like the somosas , chai , and the chole , but the dhosas and dhal were kinda dissapointing .",chai,food quality,neutral,food quality neutral,no,0,0
24,47,"I like the somosas , chai , and the chole , but the dhosas and dhal were kinda dissapointing .",chole,food quality,positive,food quality positive,yes,36,40
25,47,"I like the somosas , chai , and the chole , but the dhosas and dhal were kinda dissapointing .",chole,food quality,negative,food quality negative,no,0,0
26,47,"I like the somosas , chai , and the chole , but the dhosas and dhal were kinda dissapointing .",chole,food quality,neutral,food quality neutral,no,0,0
27,47,"I like the somosas , chai , and the chole , but the dhosas and dhal were kinda dissapointing .",dhosas,food quality,positive,food quality positive,no,0,0
28,47,"I like the somosas , chai , and the chole , but the dhosas and dhal were kinda dissapointing .",dhosas,food quality,negative,food quality negative,yes,52,57
29,47,"I like the somosas , chai , and the chole , but the dhosas and dhal were kinda dissapointing .",dhosas,food quality,neutral,food quality neutral,no,0,0
30,47,"I like the somosas , chai , and the chole , but the dhosas and dhal were kinda dissapointing .",dhal,food quality,positive,food quality positive,no,0,0
31,47,"I like the somosas , chai , and the chole , but the dhosas and dhal were kinda dissapointing .",dhal,food quality,negative,food quality negative,yes,63,66
32,47,"I like the somosas , chai , and the chole , but the dhosas and dhal were kinda dissapointing .",dhal,food quality,neutral,food quality neutral,no,0,0
33,109,"Try the crunchy tuna , it is to die for .",crunchy tuna,food quality,positive,food quality positive,yes,8,19
34,109,"Try the crunchy tuna , it is to die for .",crunchy tuna,food quality,negative,food quality negative,no,0,0
35,109,"Try the crunchy tuna , it is to die for .",crunchy tuna,food quality,neutral,food quality neutral,no,0,0
36,121,I 'm not sure where the other reviewers ate but it seems as if we visited two different restaurants because my friends and I all enjoy Mizu very much . . . and we're repeat customers .,Mizu,restaurant general,positive,restaurant general positive,yes,135,138
37,121,I 'm not sure where the other reviewers ate but it seems as if we visited two different restaurants because my friends and I all enjoy Mizu very much . . . and we're repeat customers .,Mizu,restaurant general,negative,restaurant general negative,no,0,0
38,121,I 'm not sure where the other reviewers ate but it seems as if we visited two different restaurants because my friends and I all enjoy Mizu very much . . . and we're repeat customers .,Mizu,restaurant general,neutral,restaurant general neutral,no,0,0
39,138,I loved everythig about it-especially the shows and actors .,shows,ambience general,positive,ambience general positive,yes,42,46
40,138,I loved everythig about it-especially the shows and actors .,shows,ambience general,negative,ambience general negative,no,0,0
41,138,I loved everythig about it-especially the shows and actors .,shows,ambience general,neutral,ambience general neutral,no,0,0
42,138,I loved everythig about it-especially the shows and actors .,actors,ambience general,positive,ambience general positive,yes,52,57
43,138,I loved everythig about it-especially the shows and actors .,actors,ambience general,negative,ambience general negative,no,0,0
44,138,I loved everythig about it-especially the shows and actors .,actors,ambience general,neutral,ambience general neutral,no,0,0
45,143,Service was prompt and courteous .,Service,service general,positive,service general positive,yes,0,6
