	precision	recall	f1	accuracy	support
AMBIENCE#GENERAL:POSITIVE	0.617	0.8788	0.725	0.5686	51.0
AMBIENCE#GENERAL:NEUTRAL	0.5	0.5	0.5	0.3333	3.0
AMBIENCE#GENERAL:NEGATIVE	0.5714	0.6667	0.6154	0.4444	9.0
DRINKS#PRICES:POSITIVE	0.4	1.0	0.5714	0.4	5.0
DRINKS#PRICES:NEUTRAL	0	0	0	0	0
DRINKS#PRICES:NEGATIVE	0.0	0.0	0.0	0.0	1.0
DRINKS#QUALITY:POSITIVE	0.75	0.5	0.6	0.4286	7.0
DRINKS#QUALITY:NEUTRAL	0	0	0	0	0
DRINKS#QUALITY:NEGATIVE	1.0	1.0	1.0	1.0	1.0
DRINKS#STYLE_OPTIONS:POSITIVE	1.0	0.5	0.6667	0.5	4.0
DRINKS#STYLE_OPTIONS:NEUTRAL	0	0	0	0	0
DRINKS#STYLE_OPTIONS:NEGATIVE	0	0	0	0	0
FOOD#PRICES:POSITIVE	1.0	0.5556	0.7143	0.5556	9.0
FOOD#PRICES:NEUTRAL	0	0	0	0	0
FOOD#PRICES:NEGATIVE	0.75	0.375	0.5	0.3333	9.0
FOOD#QUALITY:POSITIVE	0.8556	0.8021	0.828	0.7064	109.0
FOOD#QUALITY:NEUTRAL	0.2222	0.5	0.3077	0.1818	11.0
FOOD#QUALITY:NEGATIVE	0.641	0.7812	0.7042	0.5435	46.0
FOOD#STYLE_OPTIONS:POSITIVE	0.4211	0.6154	0.5	0.3333	24.0
FOOD#STYLE_OPTIONS:NEUTRAL	0.0	0.0	0.0	0.0	2.0
FOOD#STYLE_OPTIONS:NEGATIVE	0.3636	0.5714	0.4444	0.2857	14.0
LOCATION#GENERAL:POSITIVE	0.0	0.0	0.0	0.0	8.0
LOCATION#GENERAL:NEUTRAL	0.0	0.0	0.0	0.0	3.0
LOCATION#GENERAL:NEGATIVE	0	0	0	0	0
RESTAURANT#GENERAL:POSITIVE	0.7234	0.6538	0.6869	0.5231	65.0
RESTAURANT#GENERAL:NEUTRAL	0.0	0.0	0.0	0.0	4.0
RESTAURANT#GENERAL:NEGATIVE	0.625	0.8824	0.7317	0.5769	26.0
RESTAURANT#MISCELLANEOUS:POSITIVE	0.0	0.0	0.0	0.0	9.0
RESTAURANT#MISCELLANEOUS:NEUTRAL	0.0	0.0	0.0	0.0	2.0
RESTAURANT#MISCELLANEOUS:NEGATIVE	0.0	0.0	0.0	0.0	5.0
RESTAURANT#PRICES:POSITIVE	0.6667	0.4	0.5	0.3333	6.0
RESTAURANT#PRICES:NEUTRAL	0.0	0.0	0.0	0.0	2.0
RESTAURANT#PRICES:NEGATIVE	0.5	0.6667	0.5714	0.4	10.0
SERVICE#GENERAL:POSITIVE	0.7692	0.8333	0.8	0.6667	45.0
SERVICE#GENERAL:NEUTRAL	0.25	0.5	0.3333	0.2	5.0
SERVICE#GENERAL:NEGATIVE	0.9118	0.8857	0.8986	0.8158	38.0
Micro-AVG	0.6787	0.7093	0.6936	0.531	533.0
Macro-AVG	0.3761	0.3908	0.3666		533
