	precision	recall	f1	accuracy	support
AMBIENCE:NEGATIVE	0.75	0.75	0.75	0.6	5.0
AMBIENCE:NEUTRAL	0	0	0	0	0
AMBIENCE:POSITIVE	0.75	0.375	0.5	0.3333	9.0
FOOD:NEGATIVE	0.8125	0.7222	0.7647	0.619	21.0
FOOD:NEUTRAL	0.6667	0.6667	0.6667	0.5	4.0
FOOD:POSITIVE	0.9375	0.6522	0.7692	0.625	24.0
PRICE:NEGATIVE	1.0	0.6667	0.8	0.6667	6.0
PRICE:NEUTRAL	1.0	1.0	1.0	1.0	1.0
PRICE:POSITIVE	1.0	1.0	1.0	1.0	1.0
GENERAL-IMPRESSION:NEGATIVE	0.7273	0.8889	0.8	0.6667	12.0
GENERAL-IMPRESSION:NEUTRAL	0.3333	1.0	0.5	0.3333	3.0
GENERAL-IMPRESSION:POSITIVE	0.4706	0.7273	0.5714	0.4	20.0
SERVICE:NEGATIVE	1.0	0.6923	0.8182	0.6923	13.0
SERVICE:NEUTRAL	0.0	0.0	0.0	0.0	1.0
SERVICE:POSITIVE	1.0	0.7368	0.8485	0.7368	19.0
Micro-AVG	0.7885	0.7009	0.7421	0.5899	139.0
Macro-AVG	0.6965	0.6585	0.6526		139
