	precision	recall	f1	accuracy	support
AMBIENCE:NEGATIVE	0.5556	0.4545	0.5	0.3333	30.0
AMBIENCE:NEUTRAL	0	0	0	0	0
AMBIENCE:POSITIVE	0.6458	0.8611	0.7381	0.5849	53.0
FOOD:NEGATIVE	0.6413	0.7763	0.7024	0.5413	109.0
FOOD:NEUTRAL	0.5625	0.6923	0.6207	0.45	20.0
FOOD:POSITIVE	0.6954	0.9052	0.7865	0.6481	162.0
PRICE:NEGATIVE	0.7647	0.4815	0.5909	0.4194	31.0
PRICE:NEUTRAL	0.0	0.0	0.0	0.0	2.0
PRICE:POSITIVE	0.4	0.3333	0.3636	0.2222	9.0
GENERAL-IMPRESSION:NEGATIVE	0.4253	0.9487	0.5873	0.4157	89.0
GENERAL-IMPRESSION:NEUTRAL	0.0	0.0	0.0	0.0	2.0
GENERAL-IMPRESSION:POSITIVE	0.5769	0.9184	0.7087	0.5488	82.0
SERVICE:NEGATIVE	0.8723	0.7193	0.7885	0.6508	63.0
SERVICE:NEUTRAL	1.0	0.5	0.6667	0.5	2.0
SERVICE:POSITIVE	0.9206	0.8056	0.8593	0.7532	77.0
Micro-AVG	0.6597	0.7919	0.7198	0.5622	731.0
Macro-AVG	0.5374	0.5597	0.5275		731
