	precision	recall	f1	accuracy	support
AMBIENCE#GENERAL	0.2807	0.3902	0.3265	0.1951	82.0
DRINKS#PRICES	0.125	0.3333	0.1818	0.1	10.0
DRINKS#QUALITY	0.2273	0.625	0.3333	0.2	25.0
DRINKS#STYLE_OPTIONS	0.0	0.0	0.0	0.0	5.0
FOOD#PRICES	1.0	0.1538	0.2667	0.1538	13.0
FOOD#QUALITY	0.625	0.5743	0.5986	0.4271	199.0
FOOD#STYLE_OPTIONS	0.1333	0.2609	0.1765	0.0968	62.0
LOCATION#GENERAL	0.0	0.0	0.0	0.0	4.0
RESTAURANT#GENERAL	0.4426	0.7714	0.5625	0.3913	138.0
RESTAURANT#MISCELLANEOUS	0.1667	0.1333	0.1481	0.08	25.0
RESTAURANT#PRICES	0.25	0.5	0.3333	0.2	35.0
SERVICE#GENERAL	0.5054	0.6184	0.5562	0.3852	122.0
Micro-AVG	0.4278	0.537	0.4762	0.3125	720.0
Macro-AVG	0.313	0.3634	0.2903		720
