	precision	recall	f1	accuracy	support
AMBIENCE#GENERAL:POSITIVE	0.4186	0.5806	0.4865	0.3214	56.0
AMBIENCE#GENERAL:NEUTRAL	0.0	0.0	0.0	0.0	3.0
AMBIENCE#GENERAL:NEGATIVE	0.3571	0.7143	0.4762	0.3125	16.0
DRINKS#PRICES:POSITIVE	0.5	1.0	0.6667	0.5	4.0
DRINKS#PRICES:NEUTRAL	0	0	0	0	0
DRINKS#PRICES:NEGATIVE	0.25	1.0	0.4	0.25	4.0
DRINKS#QUALITY:POSITIVE	0.3333	0.8571	0.48	0.3158	19.0
DRINKS#QUALITY:NEUTRAL	0	0	0	0	0
DRINKS#QUALITY:NEGATIVE	0.25	1.0	0.4	0.25	4.0
DRINKS#STYLE_OPTIONS:POSITIVE	1.0	0.25	0.4	0.25	4.0
DRINKS#STYLE_OPTIONS:NEUTRAL	0	0	0	0	0
DRINKS#STYLE_OPTIONS:NEGATIVE	0	0	0	0	0
FOOD#PRICES:POSITIVE	1.0	0.3333	0.5	0.3333	6.0
FOOD#PRICES:NEUTRAL	0	0	0	0	0
FOOD#PRICES:NEGATIVE	0.0	0.0	0.0	0.0	7.0
FOOD#QUALITY:POSITIVE	0.7959	0.7156	0.7536	0.6047	129.0
FOOD#QUALITY:NEUTRAL	0.0	0.0	0.0	0.0	5.0
FOOD#QUALITY:NEGATIVE	0.6579	0.7353	0.6944	0.5319	47.0
FOOD#STYLE_OPTIONS:POSITIVE	0.2	0.4615	0.2791	0.1622	37.0
FOOD#STYLE_OPTIONS:NEUTRAL	0.25	1.0	0.4	0.25	4.0
FOOD#STYLE_OPTIONS:NEGATIVE	0.2727	0.3333	0.3	0.1765	17.0
LOCATION#GENERAL:POSITIVE	0.0	0.0	0.0	0.0	3.0
LOCATION#GENERAL:NEUTRAL	0.0	0.0	0.0	0.0	1.0
LOCATION#GENERAL:NEGATIVE	0	0	0	0	0
RESTAURANT#GENERAL:POSITIVE	0.5341	0.9038	0.6714	0.5054	93.0
RESTAURANT#GENERAL:NEUTRAL	0.0	0.0	0.0	0.0	1.0
RESTAURANT#GENERAL:NEGATIVE	0.4706	0.9412	0.6275	0.4571	35.0
RESTAURANT#MISCELLANEOUS:POSITIVE	0.25	0.2222	0.2353	0.1333	15.0
RESTAURANT#MISCELLANEOUS:NEUTRAL	0.0	0.0	0.0	0.0	2.0
RESTAURANT#MISCELLANEOUS:NEGATIVE	0.25	0.25	0.25	0.1429	7.0
RESTAURANT#PRICES:POSITIVE	0.4	1.0	0.5714	0.4	15.0
RESTAURANT#PRICES:NEUTRAL	0.0	0.0	0.0	0.0	1.0
RESTAURANT#PRICES:NEGATIVE	0.3846	0.7143	0.5	0.3333	15.0
SERVICE#GENERAL:POSITIVE	0.6818	0.8108	0.7407	0.5882	51.0
SERVICE#GENERAL:NEUTRAL	1.0	0.5	0.6667	0.5	2.0
SERVICE#GENERAL:NEGATIVE	0.5417	0.7027	0.6118	0.4407	59.0
Micro-AVG	0.538	0.6754	0.5989	0.4275	662.0
Macro-AVG	0.3	0.4174	0.3086		662
