	precision	recall	f1	accuracy	support
AMBIENCE#GENERAL:POSITIVE	0.7188	0.7419	0.7302	0.575	40.0
AMBIENCE#GENERAL:NEUTRAL	1.0	0.3333	0.5	0.3333	3.0
AMBIENCE#GENERAL:NEGATIVE	0.8571	0.8571	0.8571	0.75	8.0
DRINKS#PRICES:POSITIVE	1.0	0.5	0.6667	0.5	2.0
DRINKS#PRICES:NEUTRAL	0	0	0	0	0
DRINKS#PRICES:NEGATIVE	0.0	0.0	0.0	0.0	1.0
DRINKS#QUALITY:POSITIVE	0.8333	0.7143	0.7692	0.625	8.0
DRINKS#QUALITY:NEUTRAL	0.0	0.0	0.0	0.0	1.0
DRINKS#QUALITY:NEGATIVE	0.0	0.0	0.0	0.0	1.0
DRINKS#STYLE_OPTIONS:POSITIVE	0.6	0.75	0.6667	0.5	6.0
DRINKS#STYLE_OPTIONS:NEUTRAL	0	0	0	0	0
DRINKS#STYLE_OPTIONS:NEGATIVE	0	0	0	0	0
FOOD#PRICES:POSITIVE	0.6667	0.3333	0.4444	0.2857	7.0
FOOD#PRICES:NEUTRAL	0	0	0	0	0
FOOD#PRICES:NEGATIVE	1.0	0.1429	0.25	0.1429	7.0
FOOD#QUALITY:POSITIVE	0.8544	0.8073	0.8302	0.7097	124.0
FOOD#QUALITY:NEUTRAL	1.0	0.8	0.8889	0.8	5.0
FOOD#QUALITY:NEGATIVE	0.7576	0.7353	0.7463	0.5952	42.0
FOOD#STYLE_OPTIONS:POSITIVE	0.4444	0.6154	0.5161	0.3478	23.0
FOOD#STYLE_OPTIONS:NEUTRAL	0.0	0.0	0.0	0.0	1.0
FOOD#STYLE_OPTIONS:NEGATIVE	0.3333	0.3333	0.3333	0.2	15.0
LOCATION#GENERAL:POSITIVE	0.2727	1.0	0.4286	0.2727	11.0
LOCATION#GENERAL:NEUTRAL	0.0	0.0	0.0	0.0	1.0
LOCATION#GENERAL:NEGATIVE	0	0	0	0	0
RESTAURANT#GENERAL:POSITIVE	0.7	0.9423	0.8033	0.6712	73.0
RESTAURANT#GENERAL:NEUTRAL	0.0	0.0	0.0	0.0	1.0
RESTAURANT#GENERAL:NEGATIVE	0.7	0.8235	0.7568	0.6087	23.0
RESTAURANT#MISCELLANEOUS:POSITIVE	0.0	0.0	0.0	0.0	13.0
RESTAURANT#MISCELLANEOUS:NEUTRAL	0.0	0.0	0.0	0.0	4.0
RESTAURANT#MISCELLANEOUS:NEGATIVE	0.0714	0.25	0.1111	0.0588	17.0
RESTAURANT#PRICES:POSITIVE	0.5	0.8333	0.625	0.4545	11.0
RESTAURANT#PRICES:NEUTRAL	0.0	0.0	0.0	0.0	4.0
RESTAURANT#PRICES:NEGATIVE	0.35	1.0	0.5185	0.35	20.0
SERVICE#GENERAL:POSITIVE	0.9143	0.8649	0.8889	0.8	40.0
SERVICE#GENERAL:NEUTRAL	0.3333	0.5	0.4	0.25	4.0
SERVICE#GENERAL:NEGATIVE	0.7436	0.7838	0.7632	0.617	47.0
Micro-AVG	0.6835	0.7422	0.7117	0.5524	563.0
Macro-AVG	0.407	0.4073	0.3748		563
