lr-AdamW/pg1,lr-AdamW/pg2,step,train_loss,epoch,val_loss,val_f1
9.96073717948718e-05,9.96073717948718e-05,49,,,,
,,49,0.43618419766426086,0,,
9.920673076923077e-05,9.920673076923077e-05,99,,,,
,,99,0.1889321506023407,0,,
9.880608974358975e-05,9.880608974358975e-05,149,,,,
,,149,0.265188604593277,0,,
9.840544871794872e-05,9.840544871794872e-05,199,,,,
,,199,0.21023660898208618,0,,
9.80048076923077e-05,9.80048076923077e-05,249,,,,
,,249,0.15269476175308228,0,,
9.760416666666667e-05,9.760416666666667e-05,299,,,,
,,299,0.10077707469463348,0,,
9.720352564102564e-05,9.720352564102564e-05,349,,,,
,,349,0.0992143452167511,0,,
9.680288461538462e-05,9.680288461538462e-05,399,,,,
,,399,0.08923311531543732,0,,
9.64022435897436e-05,9.64022435897436e-05,449,,,,
,,449,0.17078866064548492,1,,
9.600160256410257e-05,9.600160256410257e-05,499,,,,
,,499,0.06621099263429642,1,,
9.560096153846154e-05,9.560096153846154e-05,549,,,,
,,549,0.06592053920030594,1,,
9.520032051282052e-05,9.520032051282052e-05,599,,,,
,,599,0.04216877743601799,1,,
9.479967948717949e-05,9.479967948717949e-05,649,,,,
,,649,0.023872122168540955,1,,
9.439903846153847e-05,9.439903846153847e-05,699,,,,
,,699,0.048726435750722885,1,,
9.399839743589744e-05,9.399839743589744e-05,749,,,,
,,749,0.07690893113613129,1,,
9.35977564102564e-05,9.35977564102564e-05,799,,,,
,,799,0.04551688954234123,1,,
9.319711538461539e-05,9.319711538461539e-05,849,,,,
,,849,0.023645194247364998,2,,
9.279647435897437e-05,9.279647435897437e-05,899,,,,
,,899,0.03231171891093254,2,,
9.239583333333334e-05,9.239583333333334e-05,949,,,,
,,949,0.04329271614551544,2,,
9.199519230769232e-05,9.199519230769232e-05,999,,,,
,,999,0.008047033101320267,2,,
9.159455128205129e-05,9.159455128205129e-05,1049,,,,
,,1049,0.06781861186027527,2,,
9.119391025641026e-05,9.119391025641026e-05,1099,,,,
,,1099,0.00853461679071188,2,,
9.079326923076924e-05,9.079326923076924e-05,1149,,,,
,,1149,0.02928575500845909,2,,
9.03926282051282e-05,9.03926282051282e-05,1199,,,,
,,1199,0.04063968360424042,2,,
8.999198717948718e-05,8.999198717948718e-05,1249,,,,
,,1249,0.03373360633850098,3,,
8.959134615384615e-05,8.959134615384615e-05,1299,,,,
,,1299,0.010017070919275284,3,,
8.919070512820514e-05,8.919070512820514e-05,1349,,,,
,,1349,0.048699039965867996,3,,
8.879006410256411e-05,8.879006410256411e-05,1399,,,,
,,1399,0.003906755242496729,3,,
8.838942307692309e-05,8.838942307692309e-05,1449,,,,
,,1449,0.017179904505610466,3,,
8.798878205128206e-05,8.798878205128206e-05,1499,,,,
,,1499,0.027035819366574287,3,,
8.758814102564104e-05,8.758814102564104e-05,1549,,,,
,,1549,0.010866450145840645,3,,
8.71875e-05,8.71875e-05,1599,,,,
,,1599,0.0009275292395614088,3,,
8.678685897435897e-05,8.678685897435897e-05,1649,,,,
,,1649,0.0047819712199270725,3,,
8.638621794871795e-05,8.638621794871795e-05,1699,,,,
,,1699,0.01022310834378004,4,,
8.598557692307692e-05,8.598557692307692e-05,1749,,,,
,,1749,0.001335995038971305,4,,
8.55849358974359e-05,8.55849358974359e-05,1799,,,,
,,1799,0.0003618309856392443,4,,
8.518429487179487e-05,8.518429487179487e-05,1849,,,,
,,1849,0.04070297256112099,4,,
8.478365384615386e-05,8.478365384615386e-05,1899,,,,
,,1899,0.0017768696416169405,4,,
8.438301282051283e-05,8.438301282051283e-05,1949,,,,
,,1949,0.0016693479847162962,4,,
8.39823717948718e-05,8.39823717948718e-05,1999,,,,
,,1999,0.0004466068639885634,4,,
8.358173076923077e-05,8.358173076923077e-05,2049,,,,
,,2049,0.005253633018583059,4,,
8.318108974358975e-05,8.318108974358975e-05,2099,,,,
,,2099,0.0007658653776161373,5,,
8.278044871794872e-05,8.278044871794872e-05,2149,,,,
,,2149,0.07187144458293915,5,,
8.23798076923077e-05,8.23798076923077e-05,2199,,,,
,,2199,0.005036241374909878,5,,
8.197916666666667e-05,8.197916666666667e-05,2249,,,,
,,2249,0.01124375406652689,5,,
8.157852564102564e-05,8.157852564102564e-05,2299,,,,
,,2299,0.0003671775630209595,5,,
8.117788461538462e-05,8.117788461538462e-05,2349,,,,
,,2349,0.009967084042727947,5,,
8.07772435897436e-05,8.07772435897436e-05,2399,,,,
,,2399,0.0007686278549954295,5,,
8.037660256410257e-05,8.037660256410257e-05,2449,,,,
,,2449,0.0005795120378024876,5,,
7.997596153846154e-05,7.997596153846154e-05,2499,,,,
,,2499,0.008046811446547508,6,,
7.957532051282052e-05,7.957532051282052e-05,2549,,,,
,,2549,9.791128832148388e-05,6,,
7.917467948717949e-05,7.917467948717949e-05,2599,,,,
,,2599,0.003686662297695875,6,,
7.877403846153847e-05,7.877403846153847e-05,2649,,,,
