	precision	recall	f1	accuracy	support
AMBIENCE#GENERAL:POSITIVE	1.0	0.697	0.8214	0.697	33.0
AMBIENCE#GENERAL:NEUTRAL	0.3333	0.3333	0.3333	0.2	5.0
AMBIENCE#GENERAL:NEGATIVE	0.5833	1.0	0.7368	0.5833	12.0
DRINKS#PRICES:POSITIVE	1.0	0.5	0.6667	0.5	2.0
DRINKS#PRICES:NEUTRAL	0	0	0	0	0
DRINKS#PRICES:NEGATIVE	1.0	1.0	1.0	1.0	1.0
DRINKS#QUALITY:POSITIVE	1.0	0.7143	0.8333	0.7143	7.0
DRINKS#QUALITY:NEUTRAL	0	0	0	0	0
DRINKS#QUALITY:NEGATIVE	0.0	0.0	0.0	0.0	1.0
DRINKS#STYLE_OPTIONS:POSITIVE	1.0	0.8	0.8889	0.8	5.0
DRINKS#STYLE_OPTIONS:NEUTRAL	0	0	0	0	0
DRINKS#STYLE_OPTIONS:NEGATIVE	1.0	1.0	1.0	1.0	1.0
FOOD#PRICES:POSITIVE	1.0	0.1429	0.2501	0.1429	7.0
FOOD#PRICES:NEUTRAL	0	0	0	0	0
FOOD#PRICES:NEGATIVE	0.8	0.4444	0.5714	0.4	10.0
FOOD#QUALITY:POSITIVE	0.93	0.8455	0.8857	0.7949	117.0
FOOD#QUALITY:NEUTRAL	0.6667	0.4	0.5	0.3333	6.0
FOOD#QUALITY:NEGATIVE	0.9615	0.7143	0.8197	0.6944	36.0
FOOD#STYLE_OPTIONS:POSITIVE	0.5	0.2308	0.3158	0.1875	16.0
FOOD#STYLE_OPTIONS:NEUTRAL	0.0	0.0	0.0	0.0	2.0
FOOD#STYLE_OPTIONS:NEGATIVE	0.5	0.1429	0.2223	0.125	8.0
LOCATION#GENERAL:POSITIVE	1.0	0.5	0.6667	0.5	4.0
LOCATION#GENERAL:NEUTRAL	0.0	0.0	0.0	0.0	1.0
LOCATION#GENERAL:NEGATIVE	0	0	0	0	0
RESTAURANT#GENERAL:POSITIVE	0.6479	0.8846	0.748	0.5974	77.0
RESTAURANT#GENERAL:NEUTRAL	0.0	0.0	0.0	0.0	1.0
RESTAURANT#GENERAL:NEGATIVE	0.625	0.8824	0.7317	0.5769	26.0
RESTAURANT#MISCELLANEOUS:POSITIVE	0.0	0.0	0.0	0.0	15.0
RESTAURANT#MISCELLANEOUS:NEUTRAL	0.0	0.0	0.0	0.0	2.0
RESTAURANT#MISCELLANEOUS:NEGATIVE	1.0	0.2	0.3333	0.2	5.0
RESTAURANT#PRICES:POSITIVE	0.6	1.0	0.75	0.6	10.0
RESTAURANT#PRICES:NEUTRAL	0.0	0.0	0.0	0.0	1.0
RESTAURANT#PRICES:NEGATIVE	0.4286	0.4286	0.4286	0.2727	11.0
SERVICE#GENERAL:POSITIVE	0.963	0.7647	0.8525	0.7429	35.0
SERVICE#GENERAL:NEUTRAL	0.0	0.0	0.0	0.0	2.0
SERVICE#GENERAL:NEGATIVE	0.9355	0.7436	0.8286	0.7073	41.0
Micro-AVG	0.8086	0.6993	0.75	0.6	500.0
Macro-AVG	0.5132	0.3991	0.4218		500
