	precision	recall	f1	accuracy	support
AMBIENCE#GENERAL:POSITIVE	0.4242	0.8485	0.5657	0.3944	71.0
AMBIENCE#GENERAL:NEUTRAL	0.1111	0.3333	0.1667	0.0909	11.0
AMBIENCE#GENERAL:NEGATIVE	0.35	1.0	0.5185	0.35	20.0
DRINKS#PRICES:POSITIVE	0.6667	1.0	0.8	0.6667	3.0
DRINKS#PRICES:NEUTRAL	0.0	0.0	0.0	0.0	1.0
DRINKS#PRICES:NEGATIVE	0.25	1.0	0.4	0.25	4.0
DRINKS#QUALITY:POSITIVE	0.6667	0.2857	0.4	0.25	8.0
DRINKS#QUALITY:NEUTRAL	0	0	0	0	0
DRINKS#QUALITY:NEGATIVE	0.0	0.0	0.0	0.0	1.0
DRINKS#STYLE_OPTIONS:POSITIVE	1.0	0.4	0.5714	0.4	5.0
DRINKS#STYLE_OPTIONS:NEUTRAL	0	0	0	0	0
DRINKS#STYLE_OPTIONS:NEGATIVE	0.0	0.0	0.0	0.0	1.0
FOOD#PRICES:POSITIVE	1.0	0.5714	0.7273	0.5714	7.0
FOOD#PRICES:NEUTRAL	0.0	0.0	0.0	0.0	3.0
FOOD#PRICES:NEGATIVE	0.6	0.3333	0.4286	0.2727	11.0
FOOD#QUALITY:POSITIVE	0.7869	0.8727	0.8276	0.7059	136.0
FOOD#QUALITY:NEUTRAL	0.4444	0.8	0.5714	0.4	10.0
FOOD#QUALITY:NEGATIVE	0.6809	0.9143	0.7805	0.64	50.0
FOOD#STYLE_OPTIONS:POSITIVE	0.3333	0.2308	0.2727	0.1579	19.0
FOOD#STYLE_OPTIONS:NEUTRAL	0.0	0.0	0.0	0.0	3.0
FOOD#STYLE_OPTIONS:NEGATIVE	0.5	0.1429	0.2222	0.125	8.0
LOCATION#GENERAL:POSITIVE	0.25	0.5	0.3333	0.2	10.0
LOCATION#GENERAL:NEUTRAL	0.0	0.0	0.0	0.0	1.0
LOCATION#GENERAL:NEGATIVE	0.0	0.0	0.0	0.0	1.0
RESTAURANT#GENERAL:POSITIVE	0.6034	0.6731	0.6364	0.4667	75.0
RESTAURANT#GENERAL:NEUTRAL	0.0	0.0	0.0	0.0	4.0
RESTAURANT#GENERAL:NEGATIVE	0.5714	0.7059	0.6316	0.4615	26.0
RESTAURANT#MISCELLANEOUS:POSITIVE	0.0	0.0	0.0	0.0	12.0
RESTAURANT#MISCELLANEOUS:NEUTRAL	0.0	0.0	0.0	0.0	2.0
RESTAURANT#MISCELLANEOUS:NEGATIVE	0.0	0.0	0.0	0.0	5.0
RESTAURANT#PRICES:POSITIVE	0.8	0.6667	0.7273	0.5714	7.0
RESTAURANT#PRICES:NEUTRAL	0.0	0.0	0.0	0.0	3.0
RESTAURANT#PRICES:NEGATIVE	0.6667	0.8571	0.75	0.6	10.0
SERVICE#GENERAL:POSITIVE	0.8438	0.7941	0.8182	0.6923	39.0
SERVICE#GENERAL:NEUTRAL	0.25	0.5	0.3333	0.2	5.0
SERVICE#GENERAL:NEGATIVE	0.7381	0.7949	0.7654	0.62	50.0
Micro-AVG	0.6117	0.7086	0.6566	0.4887	622.0
Macro-AVG	0.3483	0.3951	0.3402		622
