	precision	recall	f1	accuracy	support
AMBIENCE#GENERAL:POSITIVE	0.7619	0.8	0.7805	0.64	25.0
AMBIENCE#GENERAL:NEUTRAL	0.25	0.5	0.3333	0.2	5.0
AMBIENCE#GENERAL:NEGATIVE	0.4286	0.75	0.5455	0.375	8.0
DRINKS#PRICES:POSITIVE	1.0	1.0	1.0	1.0	1.0
DRINKS#PRICES:NEUTRAL	0	0	0	0	0
DRINKS#PRICES:NEGATIVE	0.5	1.0	0.6667	0.5	2.0
DRINKS#QUALITY:POSITIVE	0.6667	0.5	0.5714	0.4	5.0
DRINKS#QUALITY:NEUTRAL	0	0	0	0	0
DRINKS#QUALITY:NEGATIVE	0.0	0.0	0.0	0.0	1.0
DRINKS#STYLE_OPTIONS:POSITIVE	1.0	0.3333	0.5	0.3333	3.0
DRINKS#STYLE_OPTIONS:NEUTRAL	0	0	0	0	0
DRINKS#STYLE_OPTIONS:NEGATIVE	0.5	1.0	0.6667	0.5	2.0
FOOD#PRICES:POSITIVE	1.0	0.4	0.5714	0.4	5.0
FOOD#PRICES:NEUTRAL	0	0	0	0	0
FOOD#PRICES:NEGATIVE	0.3333	0.2	0.25	0.1429	7.0
FOOD#QUALITY:POSITIVE	0.8095	0.8226	0.816	0.6892	74.0
FOOD#QUALITY:NEUTRAL	0.25	0.3333	0.2857	0.1667	6.0
FOOD#QUALITY:NEGATIVE	0.8421	0.8421	0.8421	0.7273	22.0
FOOD#STYLE_OPTIONS:POSITIVE	0.3684	0.875	0.5185	0.35	20.0
FOOD#STYLE_OPTIONS:NEUTRAL	0.0	0.0	0.0	0.0	1.0
FOOD#STYLE_OPTIONS:NEGATIVE	0.3333	0.75	0.4615	0.3	10.0
LOCATION#GENERAL:POSITIVE	0.3333	1.0	0.5	0.3333	6.0
LOCATION#GENERAL:NEUTRAL	0.0	0.0	0.0	0.0	2.0
LOCATION#GENERAL:NEGATIVE	0	0	0	0	0
RESTAURANT#GENERAL:POSITIVE	0.7419	0.7667	0.7541	0.6053	38.0
RESTAURANT#GENERAL:NEUTRAL	1.0	1.0	1.0	1.0	1.0
RESTAURANT#GENERAL:NEGATIVE	0.8182	0.9	0.8571	0.75	12.0
RESTAURANT#MISCELLANEOUS:POSITIVE	0.0	0.0	0.0	0.0	6.0
RESTAURANT#MISCELLANEOUS:NEUTRAL	0.0	0.0	0.0	0.0	1.0
RESTAURANT#MISCELLANEOUS:NEGATIVE	0.0	0.0	0.0	0.0	3.0
RESTAURANT#PRICES:POSITIVE	0.5	0.25	0.3333	0.2	5.0
RESTAURANT#PRICES:NEUTRAL	1.0	1.0	1.0	1.0	1.0
RESTAURANT#PRICES:NEGATIVE	0.5	0.75	0.6	0.4286	7.0
SERVICE#GENERAL:POSITIVE	0.7308	0.95	0.8261	0.7037	27.0
SERVICE#GENERAL:NEUTRAL	0.0	0.0	0.0	0.0	3.0
SERVICE#GENERAL:NEGATIVE	0.7083	0.7391	0.7234	0.5667	30.0
Micro-AVG	0.6753	0.7291	0.7011	0.5398	339.0
Macro-AVG	0.4271	0.4851	0.4279		339
