	precision	recall	f1	accuracy	support
AMBIENCE#GENERAL	0.2809	0.5435	0.3704	0.2273	110.0
DRINKS#PRICES	0.5	0.3333	0.4	0.25	4.0
DRINKS#QUALITY	0.3	0.4286	0.3529	0.2143	14.0
DRINKS#STYLE_OPTIONS	0.8333	0.7143	0.7692	0.625	8.0
FOOD#PRICES	0.4706	0.5333	0.5	0.3333	24.0
FOOD#QUALITY	0.4618	0.7718	0.5779	0.4064	283.0
FOOD#STYLE_OPTIONS	0.0	0.0	0.0	0.0	25.0
LOCATION#GENERAL	0.5	0.2	0.2857	0.1667	6.0
RESTAURANT#GENERAL	0.3607	0.6286	0.4583	0.2973	148.0
RESTAURANT#MISCELLANEOUS	0.0	0.0	0.0	0.0	21.0
RESTAURANT#PRICES	0.2	0.2308	0.2143	0.12	25.0
SERVICE#GENERAL	0.3529	0.5915	0.4421	0.2838	148.0
Micro-AVG	0.3896	0.5758	0.4647	0.3027	816.0
Macro-AVG	0.355	0.4146	0.3642		816
