lr-AdamW/pg1,lr-AdamW/pg2,step,train_loss,epoch,val_loss,val_f1
9.952884615384615e-05,9.952884615384615e-05,49,,,,
,,49,0.4364815652370453,0,,
9.904807692307692e-05,9.904807692307692e-05,99,,,,
,,99,0.23638278245925903,0,,
9.85673076923077e-05,9.85673076923077e-05,149,,,,
,,149,0.13376738131046295,0,,
9.808653846153847e-05,9.808653846153847e-05,199,,,,
,,199,0.22489586472511292,0,,
9.760576923076924e-05,9.760576923076924e-05,249,,,,
,,249,0.09027586132287979,1,,
9.7125e-05,9.7125e-05,299,,,,
,,299,0.14312799274921417,1,,
9.664423076923077e-05,9.664423076923077e-05,349,,,,
,,349,0.08037138730287552,1,,
9.616346153846154e-05,9.616346153846154e-05,399,,,,
,,399,0.04833878576755524,1,,
9.568269230769232e-05,9.568269230769232e-05,449,,,,
,,449,0.014729407615959644,2,,
9.520192307692308e-05,9.520192307692308e-05,499,,,,
,,499,0.014035516418516636,2,,
9.472115384615385e-05,9.472115384615385e-05,549,,,,
,,549,0.01739652268588543,2,,
9.424038461538463e-05,9.424038461538463e-05,599,,,,
,,599,0.029400276020169258,2,,
9.375961538461538e-05,9.375961538461538e-05,649,,,,
,,649,0.07187796384096146,3,,
9.327884615384615e-05,9.327884615384615e-05,699,,,,
,,699,0.014799430966377258,3,,
9.279807692307693e-05,9.279807692307693e-05,749,,,,
,,749,0.010767031461000443,3,,
9.23173076923077e-05,9.23173076923077e-05,799,,,,
,,799,0.0031441927421838045,3,,
9.183653846153847e-05,9.183653846153847e-05,849,,,,
,,849,0.0011953429784625769,4,,
9.135576923076923e-05,9.135576923076923e-05,899,,,,
,,899,0.005858723074197769,4,,
9.0875e-05,9.0875e-05,949,,,,
,,949,0.0016470188274979591,4,,
9.039423076923077e-05,9.039423076923077e-05,999,,,,
,,999,0.04617520421743393,4,,
8.991346153846155e-05,8.991346153846155e-05,1049,,,,
,,1049,0.004454177804291248,5,,
8.943269230769231e-05,8.943269230769231e-05,1099,,,,
,,1099,0.0017233019461855292,5,,
8.895192307692308e-05,8.895192307692308e-05,1149,,,,
,,1149,0.0025431562680751085,5,,
8.847115384615385e-05,8.847115384615385e-05,1199,,,,
,,1199,0.0011522250715643167,5,,
8.799038461538463e-05,8.799038461538463e-05,1249,,,,
,,1249,0.0005749794072471559,6,,
8.750961538461538e-05,8.750961538461538e-05,1299,,,,
,,1299,0.019072698429226875,6,,
8.702884615384615e-05,8.702884615384615e-05,1349,,,,
,,1349,0.06798877567052841,6,,
8.654807692307693e-05,8.654807692307693e-05,1399,,,,
,,1399,0.0007275037933140993,6,,
8.60673076923077e-05,8.60673076923077e-05,1449,,,,
,,1449,0.013541233725845814,6,,
8.558653846153846e-05,8.558653846153846e-05,1499,,,,
,,1499,0.0007606879808008671,7,,
8.510576923076924e-05,8.510576923076924e-05,1549,,,,
,,1549,0.0010956492042168975,7,,
8.4625e-05,8.4625e-05,1599,,,,
,,1599,0.0010591807076707482,7,,
8.414423076923076e-05,8.414423076923076e-05,1649,,,,
,,1649,0.004032089374959469,7,,
8.366346153846154e-05,8.366346153846154e-05,1699,,,,
,,1699,0.024614371359348297,8,,
8.318269230769231e-05,8.318269230769231e-05,1749,,,,
,,1749,0.0015013371594250202,8,,
8.270192307692308e-05,8.270192307692308e-05,1799,,,,
,,1799,0.0008518756367266178,8,,
8.222115384615386e-05,8.222115384615386e-05,1849,,,,
,,1849,0.0005895556532777846,8,,
8.174038461538463e-05,8.174038461538463e-05,1899,,,,
,,1899,0.00028318396653048694,9,,
8.125961538461538e-05,8.125961538461538e-05,1949,,,,
,,1949,0.030941009521484375,9,,
8.077884615384616e-05,8.077884615384616e-05,1999,,,,
,,1999,0.0007734491373412311,9,,
8.029807692307693e-05,8.029807692307693e-05,2049,,,,
,,2049,0.0032360819168388844,9,,
7.98173076923077e-05,7.98173076923077e-05,2099,,,,
,,2099,0.006342696491628885,10,,
7.933653846153847e-05,7.933653846153847e-05,2149,,,,
,,2149,0.0003699460648931563,10,,
7.885576923076924e-05,7.885576923076924e-05,2199,,,,
,,2199,0.000770358310546726,10,,
7.8375e-05,7.8375e-05,2249,,,,
,,2249,0.0003358058165758848,10,,
7.789423076923077e-05,7.789423076923077e-05,2299,,,,
,,2299,0.00022543709201272577,11,,
7.741346153846154e-05,7.741346153846154e-05,2349,,,,
,,2349,0.0007999658701010048,11,,
7.693269230769231e-05,7.693269230769231e-05,2399,,,,
,,2399,0.005392028950154781,11,,
7.645192307692308e-05,7.645192307692308e-05,2449,,,,
,,2449,0.0009466493502259254,11,,
7.597115384615386e-05,7.597115384615386e-05,2499,,,,
,,2499,0.0015744144329801202,12,,
7.549038461538462e-05,7.549038461538462e-05,2549,,,,
,,2549,0.002141264732927084,12,,
7.500961538461539e-05,7.500961538461539e-05,2599,,,,
,,2599,7.75711887399666e-05,12,,
7.452884615384616e-05,7.452884615384616e-05,2649,,,,
,,2649,0.0006540195900015533,12,,
7.404807692307692e-05,7.404807692307692e-05,2699,,,,
,,2699,0.00019598488870542496,12,,
7.356730769230769e-05,7.356730769230769e-05,2749,,,,
,,2749,0.0006563423085026443,13,,
7.308653846153847e-05,7.308653846153847e-05,2799,,,,
,,2799,5.709340257453732e-05,13,,
7.260576923076924e-05,7.260576923076924e-05,2849,,,,
,,2849,0.0006646280526183546,13,,
7.2125e-05,7.2125e-05,2899,,,,
,,2899,0.000273517012828961,13,,
7.164423076923077e-05,7.164423076923077e-05,2949,,,,
,,2949,0.00011738832108676434,14,,
7.116346153846154e-05,7.116346153846154e-05,2999,,,,
,,2999,0.0003049748484045267,14,,
7.06826923076923e-05,7.06826923076923e-05,3049,,,,
,,3049,0.0005112368962727487,14,,
7.020192307692309e-05,7.020192307692309e-05,3099,,,,
,,3099,0.0010168898152187467,14,,
6.972115384615385e-05,6.972115384615385e-05,3149,,,,
,,3149,0.0003041787713300437,15,,
6.924038461538462e-05,6.924038461538462e-05,3199,,,,
,,3199,0.00012836759560741484,15,,
6.875961538461539e-05,6.875961538461539e-05,3249,,,,
,,3249,0.0016450632829219103,15,,
6.827884615384615e-05,6.827884615384615e-05,3299,,,,
,,3299,0.00040687070577405393,15,,
6.779807692307692e-05,6.779807692307692e-05,3349,,,,
,,3349,0.0387447290122509,16,,
6.73173076923077e-05,6.73173076923077e-05,3399,,,,
,,3399,0.0004068300477229059,16,,
6.683653846153847e-05,6.683653846153847e-05,3449,,,,
,,3449,0.0002497611567378044,16,,
6.635576923076924e-05,6.635576923076924e-05,3499,,,,
,,3499,0.00010519031638978049,16,,
6.5875e-05,6.5875e-05,3549,,,,
,,3549,0.0017208715435117483,17,,
6.539423076923077e-05,6.539423076923077e-05,3599,,,,
,,3599,0.002274144906550646,17,,
6.491346153846154e-05,6.491346153846154e-05,3649,,,,
,,3649,0.015680715441703796,17,,
6.443269230769232e-05,6.443269230769232e-05,3699,,,,
,,3699,0.001331886975094676,17,,
6.395192307692308e-05,6.395192307692308e-05,3749,,,,
,,3749,0.00010393794218543917,18,,
6.347115384615385e-05,6.347115384615385e-05,3799,,,,
,,3799,0.00029362092027440667,18,,
6.299038461538462e-05,6.299038461538462e-05,3849,,,,
,,3849,6.542416667798534e-05,18,,
6.250961538461538e-05,6.250961538461538e-05,3899,,,,
,,3899,0.006293556187301874,18,,
6.202884615384615e-05,6.202884615384615e-05,3949,,,,
,,3949,0.00035789876710623503,18,,
6.154807692307693e-05,6.154807692307693e-05,3999,,,,
,,3999,0.0005297479219734669,19,,
