	precision	recall	f1	accuracy	support
AMBIENCE:NEGATIVE	0.4545	0.8824	0.6	0.4286	35.0
AMBIENCE:NEUTRAL	0	0	0	0	0
AMBIENCE:POSITIVE	0.6122	0.7692	0.6818	0.5172	58.0
FOOD:NEGATIVE	0.6071	0.9189	0.7312	0.5763	118.0
FOOD:NEUTRAL	1.0	0.0714	0.1333	0.0714	14.0
FOOD:POSITIVE	0.6929	0.8	0.7426	0.5906	149.0
PRICE:NEGATIVE	0.7368	0.6364	0.6829	0.5185	27.0
PRICE:NEUTRAL	0.0	0.0	0.0	0.0	1.0
PRICE:POSITIVE	0.5	0.6	0.5455	0.375	8.0
GENERAL-IMPRESSION:NEGATIVE	0.6071	0.8718	0.7158	0.5574	61.0
GENERAL-IMPRESSION:NEUTRAL	1.0	0.5	0.6667	0.5	2.0
GENERAL-IMPRESSION:POSITIVE	0.661	0.8125	0.729	0.5735	68.0
SERVICE:NEGATIVE	0.6735	0.6	0.6346	0.4648	71.0
SERVICE:NEUTRAL	0.0	0.0	0.0	0.0	1.0
SERVICE:POSITIVE	0.8065	0.7576	0.7812	0.641	78.0
Micro-AVG	0.6551	0.7627	0.7048	0.5441	691.0
Macro-AVG	0.5568	0.548	0.5096		691
