	precision	recall	f1	accuracy	support
AMBIENCE#GENERAL:POSITIVE	0.8	0.9032	0.8485	0.7368	38.0
AMBIENCE#GENERAL:NEUTRAL	0.0	0.0	0.0	0.0	4.0
AMBIENCE#GENERAL:NEGATIVE	0.8	0.5714	0.6667	0.5	8.0
DRINKS#PRICES:POSITIVE	1.0	0.6667	0.8	0.6667	3.0
DRINKS#PRICES:NEUTRAL	0	0	0	0	0
DRINKS#PRICES:NEGATIVE	1.0	0.5	0.6667	0.5	2.0
DRINKS#QUALITY:POSITIVE	1.0	0.5714	0.7273	0.5714	7.0
DRINKS#QUALITY:NEUTRAL	0	0	0	0	0
DRINKS#QUALITY:NEGATIVE	1.0	1.0	1.0	1.0	1.0
DRINKS#STYLE_OPTIONS:POSITIVE	0.75	0.6	0.6667	0.5	6.0
DRINKS#STYLE_OPTIONS:NEUTRAL	0	0	0	0	0
DRINKS#STYLE_OPTIONS:NEGATIVE	0	0	0	0	0
FOOD#PRICES:POSITIVE	1.0	0.4286	0.6	0.4286	7.0
FOOD#PRICES:NEUTRAL	0.0	0.0	0.0	0.0	1.0
FOOD#PRICES:NEGATIVE	0.75	0.4286	0.5455	0.375	8.0
FOOD#QUALITY:POSITIVE	0.8627	0.8462	0.8544	0.7458	118.0
FOOD#QUALITY:NEUTRAL	0.6667	0.8	0.7273	0.5714	7.0
FOOD#QUALITY:NEGATIVE	0.7812	0.7576	0.7692	0.625	40.0
FOOD#STYLE_OPTIONS:POSITIVE	0.2941	0.7143	0.4167	0.2632	38.0
FOOD#STYLE_OPTIONS:NEUTRAL	0.0	0.0	0.0	0.0	1.0
FOOD#STYLE_OPTIONS:NEGATIVE	0.2	0.2857	0.2353	0.1333	15.0
LOCATION#GENERAL:POSITIVE	0.25	0.6667	0.3636	0.2222	9.0
LOCATION#GENERAL:NEUTRAL	0.0	0.0	0.0	0.0	1.0
LOCATION#GENERAL:NEGATIVE	0.5	1.0	0.6667	0.5	2.0
RESTAURANT#GENERAL:POSITIVE	0.8	0.9231	0.8571	0.75	64.0
RESTAURANT#GENERAL:NEUTRAL	0.0	0.0	0.0	0.0	3.0
RESTAURANT#GENERAL:NEGATIVE	0.5185	0.8235	0.6364	0.4667	30.0
RESTAURANT#MISCELLANEOUS:POSITIVE	0.0	0.0	0.0	0.0	12.0
RESTAURANT#MISCELLANEOUS:NEUTRAL	0.0	0.0	0.0	0.0	2.0
RESTAURANT#MISCELLANEOUS:NEGATIVE	0.0	0.0	0.0	0.0	6.0
RESTAURANT#PRICES:POSITIVE	0.4444	0.8	0.5714	0.4	10.0
RESTAURANT#PRICES:NEUTRAL	0.5	1.0	0.6667	0.5	2.0
RESTAURANT#PRICES:NEGATIVE	0.625	0.7143	0.6667	0.5	10.0
SERVICE#GENERAL:POSITIVE	0.8718	0.9714	0.9189	0.85	40.0
SERVICE#GENERAL:NEUTRAL	0.6667	1.0	0.8	0.6667	3.0
SERVICE#GENERAL:NEGATIVE	0.8421	0.8421	0.8421	0.7273	44.0
Micro-AVG	0.7181	0.7716	0.7439	0.5923	542.0
Macro-AVG	0.4701	0.4949	0.4587		542
