	precision	recall	f1	accuracy	support
AMBIENCE#GENERAL:POSITIVE	0.9167	0.7097	0.8	0.6667	33.0
AMBIENCE#GENERAL:NEUTRAL	1.0	0.3333	0.5	0.3333	3.0
AMBIENCE#GENERAL:NEGATIVE	0.6364	1.0	0.7778	0.6364	11.0
DRINKS#PRICES:POSITIVE	0.6667	1.0	0.8	0.6667	3.0
DRINKS#PRICES:NEUTRAL	0	0	0	0	0
DRINKS#PRICES:NEGATIVE	0.0	0.0	0.0	0.0	2.0
DRINKS#QUALITY:POSITIVE	0.8333	0.7143	0.7692	0.625	8.0
DRINKS#QUALITY:NEUTRAL	0.0	0.0	0.0	0.0	1.0
DRINKS#QUALITY:NEGATIVE	0.0	0.0	0.0	0.0	2.0
DRINKS#STYLE_OPTIONS:POSITIVE	0.8	1.0	0.8889	0.8	5.0
DRINKS#STYLE_OPTIONS:NEUTRAL	0	0	0	0	0
DRINKS#STYLE_OPTIONS:NEGATIVE	0	0	0	0	0
FOOD#PRICES:POSITIVE	0.625	0.8333	0.7143	0.5556	9.0
FOOD#PRICES:NEUTRAL	0	0	0	0	0
FOOD#PRICES:NEGATIVE	1.0	0.7143	0.8333	0.7143	7.0
FOOD#QUALITY:POSITIVE	0.913	0.7706	0.8358	0.7179	117.0
FOOD#QUALITY:NEUTRAL	0.75	0.6	0.6667	0.5	6.0
FOOD#QUALITY:NEGATIVE	0.8571	0.8824	0.8696	0.7692	39.0
FOOD#STYLE_OPTIONS:POSITIVE	0.6364	0.5385	0.5833	0.4118	17.0
FOOD#STYLE_OPTIONS:NEUTRAL	0.5	1.0	0.6667	0.5	2.0
FOOD#STYLE_OPTIONS:NEGATIVE	1.0	0.4444	0.6154	0.4444	9.0
LOCATION#GENERAL:POSITIVE	1.0	1.0	1.0	1.0	3.0
LOCATION#GENERAL:NEUTRAL	0.0	0.0	0.0	0.0	1.0
LOCATION#GENERAL:NEGATIVE	0	0	0	0	0
RESTAURANT#GENERAL:POSITIVE	0.8	0.8462	0.8224	0.6984	63.0
RESTAURANT#GENERAL:NEUTRAL	0.0	0.0	0.0	0.0	1.0
RESTAURANT#GENERAL:NEGATIVE	0.6667	0.5882	0.625	0.4545	22.0
RESTAURANT#MISCELLANEOUS:POSITIVE	0.4167	0.5556	0.4762	0.3125	16.0
RESTAURANT#MISCELLANEOUS:NEUTRAL	0.0	0.0	0.0	0.0	2.0
RESTAURANT#MISCELLANEOUS:NEGATIVE	0.0	0.0	0.0	0.0	6.0
RESTAURANT#PRICES:POSITIVE	1.0	0.3333	0.5	0.3333	6.0
RESTAURANT#PRICES:NEUTRAL	0.0	0.0	0.0	0.0	2.0
RESTAURANT#PRICES:NEGATIVE	0.4545	0.7143	0.5556	0.3846	13.0
SERVICE#GENERAL:POSITIVE	0.9429	0.8919	0.9167	0.8462	39.0
SERVICE#GENERAL:NEUTRAL	0.5	0.5	0.5	0.3333	3.0
SERVICE#GENERAL:NEGATIVE	0.8378	0.8378	0.8378	0.7209	43.0
Micro-AVG	0.8072	0.7494	0.7772	0.6356	494.0
Macro-AVG	0.4931	0.4669	0.4599		494
