	precision	recall	f1	accuracy	support
AMBIENCE#GENERAL:POSITIVE	0.5	0.8	0.6154	0.4444	36.0
AMBIENCE#GENERAL:NEUTRAL	0.25	0.5	0.3333	0.2	5.0
AMBIENCE#GENERAL:NEGATIVE	0.4	1.0	0.5714	0.4	10.0
DRINKS#PRICES:POSITIVE	0.25	1.0	0.4	0.25	4.0
DRINKS#PRICES:NEUTRAL	0	0	0	0	0
DRINKS#PRICES:NEGATIVE	0.0	0.0	0.0	0.0	1.0
DRINKS#QUALITY:POSITIVE	0.6667	0.5	0.5714	0.4	5.0
DRINKS#QUALITY:NEUTRAL	0	0	0	0	0
DRINKS#QUALITY:NEGATIVE	0.0	0.0	0.0	0.0	1.0
DRINKS#STYLE_OPTIONS:POSITIVE	0.6	1.0	0.75	0.6	5.0
DRINKS#STYLE_OPTIONS:NEUTRAL	0	0	0	0	0
DRINKS#STYLE_OPTIONS:NEGATIVE	1.0	1.0	1.0	1.0	1.0
FOOD#PRICES:POSITIVE	0.5	0.4	0.4444	0.2857	7.0
FOOD#PRICES:NEUTRAL	0	0	0	0	0
FOOD#PRICES:NEGATIVE	0.3333	0.2	0.25	0.1429	7.0
FOOD#QUALITY:POSITIVE	0.7647	0.8387	0.8	0.6667	78.0
FOOD#QUALITY:NEUTRAL	0.2222	0.6667	0.3333	0.2	10.0
FOOD#QUALITY:NEGATIVE	0.7727	0.8947	0.8293	0.7083	24.0
FOOD#STYLE_OPTIONS:POSITIVE	0.3333	0.5	0.4	0.25	16.0
FOOD#STYLE_OPTIONS:NEUTRAL	0.0	0.0	0.0	0.0	1.0
FOOD#STYLE_OPTIONS:NEGATIVE	0.3333	0.5	0.4	0.25	8.0
LOCATION#GENERAL:POSITIVE	0.0741	1.0	0.1379	0.0741	27.0
LOCATION#GENERAL:NEUTRAL	0.0	0.0	0.0	0.0	5.0
LOCATION#GENERAL:NEGATIVE	0.0	0.0	0.0	0.0	3.0
RESTAURANT#GENERAL:POSITIVE	0.2941	0.8333	0.4348	0.2778	90.0
RESTAURANT#GENERAL:NEUTRAL	0.25	1.0	0.4	0.25	4.0
RESTAURANT#GENERAL:NEGATIVE	0.5714	0.8	0.6667	0.5	16.0
RESTAURANT#MISCELLANEOUS:POSITIVE	0.0	0.0	0.0	0.0	11.0
RESTAURANT#MISCELLANEOUS:NEUTRAL	0.0	0.0	0.0	0.0	1.0
RESTAURANT#MISCELLANEOUS:NEGATIVE	0.25	0.3333	0.2857	0.1667	6.0
RESTAURANT#PRICES:POSITIVE	0.5714	1.0	0.7273	0.5714	7.0
RESTAURANT#PRICES:NEUTRAL	0.0	0.0	0.0	0.0	1.0
RESTAURANT#PRICES:NEGATIVE	0.5	1.0	0.6667	0.5	8.0
SERVICE#GENERAL:POSITIVE	0.5128	1.0	0.678	0.5128	39.0
SERVICE#GENERAL:NEUTRAL	0.0	0.0	0.0	0.0	4.0
SERVICE#GENERAL:NEGATIVE	0.7727	0.7391	0.7556	0.6071	28.0
Micro-AVG	0.4657	0.757	0.5766	0.4051	469.0
Macro-AVG	0.2979	0.4863	0.3459		469
