lr-AdamW/pg1,lr-AdamW/pg2,step,train_loss,epoch,val_loss,val_f1
9.96073717948718e-05,9.96073717948718e-05,49,,,,
,,49,1.0505925416946411,0,,
9.920673076923077e-05,9.920673076923077e-05,99,,,,
,,99,0.2400822788476944,0,,
9.880608974358975e-05,9.880608974358975e-05,149,,,,
,,149,0.22068199515342712,0,,
9.840544871794872e-05,9.840544871794872e-05,199,,,,
,,199,0.14588221907615662,0,,
9.80048076923077e-05,9.80048076923077e-05,249,,,,
,,249,0.20971129834651947,0,,
9.760416666666667e-05,9.760416666666667e-05,299,,,,
,,299,0.07325558364391327,0,,
9.720352564102564e-05,9.720352564102564e-05,349,,,,
,,349,0.05003412440419197,0,,
9.680288461538462e-05,9.680288461538462e-05,399,,,,
,,399,0.05088014528155327,0,,
9.64022435897436e-05,9.64022435897436e-05,449,,,,
,,449,0.14485618472099304,1,,
9.600160256410257e-05,9.600160256410257e-05,499,,,,
,,499,0.13698728382587433,1,,
9.560096153846154e-05,9.560096153846154e-05,549,,,,
,,549,0.05250827968120575,1,,
9.520032051282052e-05,9.520032051282052e-05,599,,,,
,,599,0.008263366296887398,1,,
9.479967948717949e-05,9.479967948717949e-05,649,,,,
,,649,0.053546544164419174,1,,
9.439903846153847e-05,9.439903846153847e-05,699,,,,
,,699,0.05482199415564537,1,,
9.399839743589744e-05,9.399839743589744e-05,749,,,,
,,749,0.028624771162867546,1,,
9.35977564102564e-05,9.35977564102564e-05,799,,,,
,,799,0.08126205950975418,1,,
9.319711538461539e-05,9.319711538461539e-05,849,,,,
,,849,0.023519029840826988,2,,
9.279647435897437e-05,9.279647435897437e-05,899,,,,
,,899,0.009747885167598724,2,,
9.239583333333334e-05,9.239583333333334e-05,949,,,,
,,949,0.06879080832004547,2,,
9.199519230769232e-05,9.199519230769232e-05,999,,,,
,,999,0.017291881144046783,2,,
9.159455128205129e-05,9.159455128205129e-05,1049,,,,
,,1049,0.03892470523715019,2,,
9.119391025641026e-05,9.119391025641026e-05,1099,,,,
,,1099,0.010359873995184898,2,,
9.079326923076924e-05,9.079326923076924e-05,1149,,,,
,,1149,0.02783510461449623,2,,
9.03926282051282e-05,9.03926282051282e-05,1199,,,,
,,1199,0.004123134072870016,2,,
8.999198717948718e-05,8.999198717948718e-05,1249,,,,
,,1249,0.013804001733660698,3,,
8.959134615384615e-05,8.959134615384615e-05,1299,,,,
,,1299,0.010617549531161785,3,,
8.919070512820514e-05,8.919070512820514e-05,1349,,,,
,,1349,0.000771723163779825,3,,
8.879006410256411e-05,8.879006410256411e-05,1399,,,,
,,1399,0.012121057137846947,3,,
8.838942307692309e-05,8.838942307692309e-05,1449,,,,
,,1449,0.011777453124523163,3,,
8.798878205128206e-05,8.798878205128206e-05,1499,,,,
,,1499,0.02413043938577175,3,,
8.758814102564104e-05,8.758814102564104e-05,1549,,,,
,,1549,0.003316683229058981,3,,
8.71875e-05,8.71875e-05,1599,,,,
,,1599,0.0015193664003163576,3,,
8.678685897435897e-05,8.678685897435897e-05,1649,,,,
,,1649,0.004426566883921623,3,,
8.638621794871795e-05,8.638621794871795e-05,1699,,,,
,,1699,0.0032016150653362274,4,,
8.598557692307692e-05,8.598557692307692e-05,1749,,,,
,,1749,0.003465615212917328,4,,
8.55849358974359e-05,8.55849358974359e-05,1799,,,,
,,1799,0.0011578882113099098,4,,
8.518429487179487e-05,8.518429487179487e-05,1849,,,,
,,1849,0.007230086717754602,4,,
8.478365384615386e-05,8.478365384615386e-05,1899,,,,
,,1899,0.001127313356846571,4,,
8.438301282051283e-05,8.438301282051283e-05,1949,,,,
,,1949,0.0011309997644275427,4,,
8.39823717948718e-05,8.39823717948718e-05,1999,,,,
,,1999,0.002366777742281556,4,,
8.358173076923077e-05,8.358173076923077e-05,2049,,,,
,,2049,0.0009352375054731965,4,,
8.318108974358975e-05,8.318108974358975e-05,2099,,,,
,,2099,0.0002975167881231755,5,,
8.278044871794872e-05,8.278044871794872e-05,2149,,,,
,,2149,0.0006487698992714286,5,,
8.23798076923077e-05,8.23798076923077e-05,2199,,,,
,,2199,0.0021040949504822493,5,,
8.197916666666667e-05,8.197916666666667e-05,2249,,,,
,,2249,0.00042054365621879697,5,,
8.157852564102564e-05,8.157852564102564e-05,2299,,,,
,,2299,0.03177456557750702,5,,
8.117788461538462e-05,8.117788461538462e-05,2349,,,,
,,2349,0.023471936583518982,5,,
8.07772435897436e-05,8.07772435897436e-05,2399,,,,
,,2399,0.00017412789748050272,5,,
8.037660256410257e-05,8.037660256410257e-05,2449,,,,
,,2449,0.005257460288703442,5,,
7.997596153846154e-05,7.997596153846154e-05,2499,,,,
,,2499,0.0005013118498027325,6,,
7.957532051282052e-05,7.957532051282052e-05,2549,,,,
