	precision	recall	f1	accuracy	support
AMBIENCE#GENERAL	0.1168	0.3721	0.1778	0.0976	164.0
DRINKS#PRICES	0.0909	0.3333	0.1429	0.0769	13.0
DRINKS#QUALITY	0.4286	0.375	0.4	0.25	12.0
DRINKS#STYLE_OPTIONS	0.0	0.0	0.0	0.0	11.0
FOOD#PRICES	0.0769	0.0625	0.069	0.0357	28.0
FOOD#QUALITY	0.3867	0.4667	0.423	0.2682	261.0
FOOD#STYLE_OPTIONS	0.0	0.0	0.0	0.0	30.0
LOCATION#GENERAL	0.0208	0.2	0.0377	0.0192	52.0
RESTAURANT#GENERAL	0.0952	0.3143	0.1462	0.0789	279.0
RESTAURANT#MISCELLANEOUS	0.0	0.0	0.0	0.0	44.0
RESTAURANT#PRICES	0.0	0.0	0.0	0.0	38.0
SERVICE#GENERAL	0.2683	0.44	0.3333	0.2	165.0
Micro-AVG	0.1804	0.3427	0.2363	0.134	1097.0
Macro-AVG	0.1237	0.2137	0.1442		1097
