	precision	recall	f1	accuracy	support
AMBIENCE:NEGATIVE	0.6842	0.7647	0.7222	0.5652	23.0
AMBIENCE:NEUTRAL	0	0	0	0	0
AMBIENCE:POSITIVE	0.4667	0.8974	0.614	0.443	79.0
FOOD:NEGATIVE	0.6465	0.8649	0.7399	0.5872	109.0
FOOD:NEUTRAL	0.6	0.4286	0.5	0.3333	18.0
FOOD:POSITIVE	0.7405	0.8818	0.805	0.6736	144.0
PRICE:NEGATIVE	1.0	0.2727	0.4286	0.2727	22.0
PRICE:NEUTRAL	0.0	0.0	0.0	0.0	2.0
PRICE:POSITIVE	0.75	0.6	0.6667	0.5	6.0
GENERAL-IMPRESSION:NEGATIVE	0.6154	0.8205	0.7033	0.5424	59.0
GENERAL-IMPRESSION:NEUTRAL	1.0	0.5	0.6667	0.5	2.0
GENERAL-IMPRESSION:POSITIVE	0.7544	0.8958	0.819	0.6935	62.0
SERVICE:NEGATIVE	0.85	0.6182	0.7158	0.5574	61.0
SERVICE:NEUTRAL	0.0	0.0	0.0	0.0	1.0
SERVICE:POSITIVE	0.8788	0.8788	0.8788	0.7838	74.0
Micro-AVG	0.6988	0.7951	0.7438	0.5921	662.0
Macro-AVG	0.5991	0.5616	0.5507		662
