	precision	recall	f1	accuracy	support
AMBIENCE#GENERAL:POSITIVE	0.8065	0.7576	0.7812	0.641	39.0
AMBIENCE#GENERAL:NEUTRAL	0.3333	0.3333	0.3333	0.2	5.0
AMBIENCE#GENERAL:NEGATIVE	1.0	0.5714	0.7273	0.5714	7.0
DRINKS#PRICES:POSITIVE	1.0	1.0	1.0	1.0	2.0
DRINKS#PRICES:NEUTRAL	0	0	0	0	0
DRINKS#PRICES:NEGATIVE	1.0	1.0	1.0	1.0	1.0
DRINKS#QUALITY:POSITIVE	0.75	0.4286	0.5455	0.375	8.0
DRINKS#QUALITY:NEUTRAL	0	0	0	0	0
DRINKS#QUALITY:NEGATIVE	0.0	0.0	0.0	0.0	1.0
DRINKS#STYLE_OPTIONS:POSITIVE	1.0	0.4	0.5714	0.4	5.0
DRINKS#STYLE_OPTIONS:NEUTRAL	0	0	0	0	0
DRINKS#STYLE_OPTIONS:NEGATIVE	1.0	1.0	1.0	1.0	1.0
FOOD#PRICES:POSITIVE	0.6	0.4286	0.5	0.3333	9.0
FOOD#PRICES:NEUTRAL	0	0	0	0	0
FOOD#PRICES:NEGATIVE	1.0	0.8889	0.9412	0.8889	9.0
FOOD#QUALITY:POSITIVE	0.8947	0.7727	0.8293	0.7083	120.0
FOOD#QUALITY:NEUTRAL	0.8	0.8	0.8	0.6667	6.0
FOOD#QUALITY:NEGATIVE	0.7647	0.7429	0.7536	0.6047	43.0
FOOD#STYLE_OPTIONS:POSITIVE	0.8	0.3077	0.4444	0.2857	14.0
FOOD#STYLE_OPTIONS:NEUTRAL	0.0	0.0	0.0	0.0	2.0
FOOD#STYLE_OPTIONS:NEGATIVE	1.0	0.1429	0.25	0.1429	7.0
LOCATION#GENERAL:POSITIVE	1.0	0.75	0.8571	0.75	4.0
LOCATION#GENERAL:NEUTRAL	0.0	0.0	0.0	0.0	1.0
LOCATION#GENERAL:NEGATIVE	0	0	0	0	0
RESTAURANT#GENERAL:POSITIVE	0.875	0.6731	0.7609	0.614	57.0
RESTAURANT#GENERAL:NEUTRAL	1.0	1.0	1.0	1.0	1.0
RESTAURANT#GENERAL:NEGATIVE	1.0	0.4706	0.64	0.4706	17.0
RESTAURANT#MISCELLANEOUS:POSITIVE	0.0	0.0	0.0	0.0	10.0
RESTAURANT#MISCELLANEOUS:NEUTRAL	0.0	0.0	0.0	0.0	2.0
RESTAURANT#MISCELLANEOUS:NEGATIVE	1.0	0.2	0.3333	0.2	5.0
RESTAURANT#PRICES:POSITIVE	1.0	0.6667	0.8	0.6667	6.0
RESTAURANT#PRICES:NEUTRAL	0.0	0.0	0.0	0.0	1.0
RESTAURANT#PRICES:NEGATIVE	1.0	0.4286	0.6	0.4286	7.0
SERVICE#GENERAL:POSITIVE	0.8125	0.7647	0.7879	0.65	40.0
SERVICE#GENERAL:NEUTRAL	0.5	0.5	0.5	0.3333	3.0
SERVICE#GENERAL:NEGATIVE	0.9211	0.8974	0.9091	0.8333	42.0
Micro-AVG	0.8619	0.669	0.7533	0.6042	475.0
Macro-AVG	0.6072	0.4424	0.4907		475
