	precision	recall	f1	accuracy	support
AMBIENCE#GENERAL	0.3086	0.6098	0.4098	0.2577	97.0
DRINKS#PRICES	0.0	0.0	0.0	0.0	6.0
DRINKS#QUALITY	0.3125	0.7143	0.4348	0.2778	18.0
DRINKS#STYLE_OPTIONS	0.2	0.25	0.2222	0.125	8.0
FOOD#PRICES	0.5833	0.4118	0.4828	0.3182	22.0
FOOD#QUALITY	0.4853	0.75	0.5893	0.4177	237.0
FOOD#STYLE_OPTIONS	0.0	0.0	0.0	0.0	21.0
LOCATION#GENERAL	0.0	0.0	0.0	0.0	11.0
RESTAURANT#GENERAL	0.4483	0.5571	0.4968	0.3305	118.0
RESTAURANT#MISCELLANEOUS	0.0	0.0	0.0	0.0	16.0
RESTAURANT#PRICES	0.2857	0.3333	0.3077	0.1818	22.0
SERVICE#GENERAL	0.5294	0.4932	0.5106	0.3429	105.0
Micro-AVG	0.4337	0.5414	0.4816	0.3172	681.0
Macro-AVG	0.2628	0.3433	0.2878		681
