	precision	recall	f1	accuracy	support
AMBIENCE#GENERAL:POSITIVE	0.8333	0.9091	0.8696	0.7692	39.0
AMBIENCE#GENERAL:NEUTRAL	0.3333	0.3333	0.3333	0.2	5.0
AMBIENCE#GENERAL:NEGATIVE	0.5385	0.875	0.6667	0.5	14.0
DRINKS#PRICES:POSITIVE	0.6667	1.0	0.8	0.6667	3.0
DRINKS#PRICES:NEUTRAL	0	0	0	0	0
DRINKS#PRICES:NEGATIVE	1.0	1.0	1.0	1.0	1.0
DRINKS#QUALITY:POSITIVE	0.75	0.4286	0.5455	0.375	8.0
DRINKS#QUALITY:NEUTRAL	0.0	0.0	0.0	0.0	1.0
DRINKS#QUALITY:NEGATIVE	1.0	1.0	1.0	1.0	1.0
DRINKS#STYLE_OPTIONS:POSITIVE	0.6667	0.8	0.7273	0.5714	7.0
DRINKS#STYLE_OPTIONS:NEUTRAL	0	0	0	0	0
DRINKS#STYLE_OPTIONS:NEGATIVE	1.0	1.0	1.0	1.0	1.0
FOOD#PRICES:POSITIVE	0.625	0.8333	0.7143	0.5556	9.0
FOOD#PRICES:NEUTRAL	0	0	0	0	0
FOOD#PRICES:NEGATIVE	0.7	0.7778	0.7368	0.5833	12.0
FOOD#QUALITY:POSITIVE	0.837	0.837	0.837	0.7196	107.0
FOOD#QUALITY:NEUTRAL	0.5	0.4	0.4444	0.2857	7.0
FOOD#QUALITY:NEGATIVE	0.8966	0.8387	0.8667	0.7647	34.0
FOOD#STYLE_OPTIONS:POSITIVE	0.4286	0.8	0.5581	0.3871	31.0
FOOD#STYLE_OPTIONS:NEUTRAL	0.3333	0.5	0.4	0.25	4.0
FOOD#STYLE_OPTIONS:NEGATIVE	0.2632	0.7143	0.3846	0.2381	21.0
LOCATION#GENERAL:POSITIVE	0.4	1.0	0.5714	0.4	10.0
LOCATION#GENERAL:NEUTRAL	0.0	0.0	0.0	0.0	1.0
LOCATION#GENERAL:NEGATIVE	0.0	0.0	0.0	0.0	3.0
RESTAURANT#GENERAL:POSITIVE	0.7818	0.8269	0.8037	0.6719	64.0
RESTAURANT#GENERAL:NEUTRAL	0.6667	1.0	0.8	0.6667	3.0
RESTAURANT#GENERAL:NEGATIVE	0.7619	0.9412	0.8421	0.7273	22.0
RESTAURANT#MISCELLANEOUS:POSITIVE	0.5	0.3	0.375	0.2308	13.0
RESTAURANT#MISCELLANEOUS:NEUTRAL	0.0	0.0	0.0	0.0	3.0
RESTAURANT#MISCELLANEOUS:NEGATIVE	0.1111	0.2	0.1429	0.0769	13.0
RESTAURANT#PRICES:POSITIVE	0.75	0.5	0.6	0.4286	7.0
RESTAURANT#PRICES:NEUTRAL	0.0	0.0	0.0	0.0	1.0
RESTAURANT#PRICES:NEGATIVE	1.0	0.5714	0.7273	0.5714	7.0
SERVICE#GENERAL:POSITIVE	0.9688	0.8611	0.9118	0.8378	37.0
SERVICE#GENERAL:NEUTRAL	0.6667	1.0	0.8	0.6667	3.0
SERVICE#GENERAL:NEGATIVE	0.9444	0.8293	0.8831	0.7907	43.0
Micro-AVG	0.7321	0.7904	0.7601	0.6131	535.0
Macro-AVG	0.5257	0.5855	0.5373		535
