	precision	recall	f1	accuracy	support
AMBIENCE:NEGATIVE	0.8	0.5714	0.6667	0.5	8.0
AMBIENCE:NEUTRAL	0.0	0.0	0.0	0.0	1.0
AMBIENCE:POSITIVE	1.0	0.4	0.5714	0.4	20.0
FOOD:NEGATIVE	0.8333	0.7576	0.7937	0.6579	38.0
FOOD:NEUTRAL	0.8	0.4444	0.5714	0.4	10.0
FOOD:POSITIVE	0.9524	0.8163	0.8791	0.7843	51.0
PRICE:NEGATIVE	1.0	0.8	0.8889	0.8	10.0
PRICE:NEUTRAL	0.0	0.0	0.0	0.0	3.0
PRICE:POSITIVE	1.0	0.5	0.6667	0.5	2.0
GENERAL-IMPRESSION:NEGATIVE	0.4444	0.8889	0.5926	0.4211	38.0
GENERAL-IMPRESSION:NEUTRAL	0.3333	1.0	0.5	0.3333	3.0
GENERAL-IMPRESSION:POSITIVE	0.413	0.8636	0.5588	0.3878	49.0
SERVICE:NEGATIVE	0.9333	0.5385	0.6829	0.5185	27.0
SERVICE:NEUTRAL	0	0	0	0	0
SERVICE:POSITIVE	1.0	0.7576	0.8621	0.7576	33.0
Micro-AVG	0.7269	0.7143	0.7205	0.5631	293.0
Macro-AVG	0.634	0.5559	0.549		293
