	precision	recall	f1	accuracy	support
AMBIENCE:NEGATIVE	0.2	0.75	0.3158	0.1875	16.0
AMBIENCE:NEUTRAL	0.0	0.0	0.0	0.0	8.0
AMBIENCE:POSITIVE	0.3077	1.0	0.4706	0.3077	26.0
FOOD:NEGATIVE	0.4286	1.0	0.6	0.4286	42.0
FOOD:NEUTRAL	0.5	1.0	0.6667	0.5	6.0
FOOD:POSITIVE	0.5897	1.0	0.7419	0.5897	39.0
PRICE:NEGATIVE	0.4	0.6667	0.5	0.3333	12.0
PRICE:NEUTRAL	0.125	1.0	0.2222	0.125	8.0
PRICE:POSITIVE	1.0	1.0	1.0	1.0	1.0
GENERAL-IMPRESSION:NEGATIVE	0.4375	0.7778	0.56	0.3889	18.0
GENERAL-IMPRESSION:NEUTRAL	0.3333	1.0	0.5	0.3333	3.0
GENERAL-IMPRESSION:POSITIVE	0.5556	0.9091	0.6897	0.5263	19.0
SERVICE:NEGATIVE	0.5263	0.7692	0.625	0.4545	22.0
SERVICE:NEUTRAL	0.0	0.0	0.0	0.0	6.0
SERVICE:POSITIVE	0.6207	0.9474	0.75	0.6	30.0
Micro-AVG	0.435	0.9145	0.5895	0.418	256.0
Macro-AVG	0.4016	0.788	0.5095		256
