lr-AdamW/pg1,lr-AdamW/pg2,step,train_loss,epoch,val_loss,val_f1
9.930985915492958e-05,9.930985915492958e-05,49,,,,
,,49,0.3723120093345642,0,,
9.86056338028169e-05,9.86056338028169e-05,99,,,,
,,99,0.18302974104881287,0,,
9.790140845070423e-05,9.790140845070423e-05,149,,,,
,,149,0.360852986574173,0,,
9.719718309859154e-05,9.719718309859154e-05,199,,,,
,,199,0.12158584594726562,0,,
9.649295774647887e-05,9.649295774647887e-05,249,,,,
,,249,0.10263235867023468,0,,
9.57887323943662e-05,9.57887323943662e-05,299,,,,
,,299,0.09860106557607651,0,,
9.508450704225352e-05,9.508450704225352e-05,349,,,,
,,349,0.08861018717288971,0,,
9.438028169014085e-05,9.438028169014085e-05,399,,,,
,,399,0.05201827734708786,1,,
9.367605633802817e-05,9.367605633802817e-05,449,,,,
,,449,0.03459370881319046,1,,
9.29718309859155e-05,9.29718309859155e-05,499,,,,
,,499,0.024632630869746208,1,,
9.226760563380282e-05,9.226760563380282e-05,549,,,,
,,549,0.031111804768443108,1,,
9.156338028169015e-05,9.156338028169015e-05,599,,,,
,,599,0.04050906375050545,1,,
9.085915492957747e-05,9.085915492957747e-05,649,,,,
,,649,0.048495154827833176,1,,
9.01549295774648e-05,9.01549295774648e-05,699,,,,
,,699,0.04061274230480194,1,,
8.945070422535212e-05,8.945070422535212e-05,749,,,,
,,749,0.01785467006266117,2,,
8.874647887323944e-05,8.874647887323944e-05,799,,,,
,,799,0.01903590001165867,2,,
8.804225352112676e-05,8.804225352112676e-05,849,,,,
,,849,0.03827003389596939,2,,
8.733802816901409e-05,8.733802816901409e-05,899,,,,
,,899,0.017186395823955536,2,,
8.663380281690141e-05,8.663380281690141e-05,949,,,,
,,949,0.012797867879271507,2,,
8.592957746478874e-05,8.592957746478874e-05,999,,,,
,,999,0.01242414116859436,2,,
8.522535211267606e-05,8.522535211267606e-05,1049,,,,
,,1049,0.03195538744330406,2,,
8.452112676056339e-05,8.452112676056339e-05,1099,,,,
,,1099,0.025783779099583626,3,,
8.381690140845072e-05,8.381690140845072e-05,1149,,,,
,,1149,0.004594982136040926,3,,
8.311267605633804e-05,8.311267605633804e-05,1199,,,,
,,1199,0.007996577769517899,3,,
8.240845070422537e-05,8.240845070422537e-05,1249,,,,
,,1249,0.023257721215486526,3,,
8.170422535211268e-05,8.170422535211268e-05,1299,,,,
,,1299,0.011862579733133316,3,,
8.1e-05,8.1e-05,1349,,,,
,,1349,0.0041641597636044025,3,,
8.029577464788733e-05,8.029577464788733e-05,1399,,,,
,,1399,0.006796493660658598,3,,
7.959154929577464e-05,7.959154929577464e-05,1449,,,,
,,1449,0.0023391477297991514,4,,
7.888732394366197e-05,7.888732394366197e-05,1499,,,,
,,1499,0.0009768668096512556,4,,
7.818309859154929e-05,7.818309859154929e-05,1549,,,,
,,1549,0.01315875444561243,4,,
7.747887323943662e-05,7.747887323943662e-05,1599,,,,
,,1599,0.002884426387026906,4,,
7.677464788732394e-05,7.677464788732394e-05,1649,,,,
,,1649,0.030876128003001213,4,,
7.607042253521127e-05,7.607042253521127e-05,1699,,,,
,,1699,0.015495294705033302,4,,
7.53661971830986e-05,7.53661971830986e-05,1749,,,,
,,1749,0.013909640721976757,4,,
7.466197183098592e-05,7.466197183098592e-05,1799,,,,
,,1799,0.00844516884535551,5,,
7.395774647887325e-05,7.395774647887325e-05,1849,,,,
,,1849,0.02024875022470951,5,,
7.325352112676057e-05,7.325352112676057e-05,1899,,,,
,,1899,0.007814026437699795,5,,
7.25492957746479e-05,7.25492957746479e-05,1949,,,,
,,1949,0.010556931607425213,5,,
7.184507042253521e-05,7.184507042253521e-05,1999,,,,
,,1999,0.014062926173210144,5,,
7.114084507042253e-05,7.114084507042253e-05,2049,,,,
,,2049,0.014475353993475437,5,,
7.043661971830986e-05,7.043661971830986e-05,2099,,,,
,,2099,0.0011285255895927548,5,,
6.973239436619719e-05,6.973239436619719e-05,2149,,,,
,,2149,0.01897590421140194,6,,
6.902816901408451e-05,6.902816901408451e-05,2199,,,,
,,2199,0.008899014443159103,6,,
6.832394366197184e-05,6.832394366197184e-05,2249,,,,
,,2249,0.0021344691049307585,6,,
6.761971830985916e-05,6.761971830985916e-05,2299,,,,
,,2299,0.0048559182323515415,6,,
6.691549295774649e-05,6.691549295774649e-05,2349,,,,
,,2349,0.004025018773972988,6,,
6.621126760563381e-05,6.621126760563381e-05,2399,,,,
,,2399,0.0047858646139502525,6,,
6.550704225352114e-05,6.550704225352114e-05,2449,,,,
,,2449,0.0019835736602544785,6,,
6.480281690140846e-05,6.480281690140846e-05,2499,,,,
,,2499,0.01726604253053665,7,,
6.409859154929578e-05,6.409859154929578e-05,2549,,,,
,,2549,0.001999947475269437,7,,
6.33943661971831e-05,6.33943661971831e-05,2599,,,,
,,2599,0.005718538071960211,7,,
6.269014084507043e-05,6.269014084507043e-05,2649,,,,
,,2649,0.004913984797894955,7,,
6.198591549295775e-05,6.198591549295775e-05,2699,,,,
,,2699,0.0005837031058035791,7,,
6.128169014084508e-05,6.128169014084508e-05,2749,,,,
,,2749,0.0014217545976862311,7,,
6.05774647887324e-05,6.05774647887324e-05,2799,,,,
,,2799,0.004103424027562141,7,,
5.987323943661972e-05,5.987323943661972e-05,2849,,,,
,,2849,0.0013963973615318537,8,,
5.916901408450705e-05,5.916901408450705e-05,2899,,,,
,,2899,0.002467654412612319,8,,
5.846478873239437e-05,5.846478873239437e-05,2949,,,,
,,2949,0.0036345068365335464,8,,
5.77605633802817e-05,5.77605633802817e-05,2999,,,,
,,2999,0.0007214709185063839,8,,
5.705633802816902e-05,5.705633802816902e-05,3049,,,,
,,3049,0.001035934081301093,8,,
5.635211267605634e-05,5.635211267605634e-05,3099,,,,
,,3099,0.00243088835850358,8,,
5.564788732394366e-05,5.564788732394366e-05,3149,,,,
,,3149,0.003447300987318158,8,,
5.494366197183099e-05,5.494366197183099e-05,3199,,,,
,,3199,0.00259602558799088,9,,
5.4239436619718306e-05,5.4239436619718306e-05,3249,,,,
,,3249,0.0007062875083647668,9,,
5.353521126760563e-05,5.353521126760563e-05,3299,,,,
,,3299,0.011980167590081692,9,,
5.283098591549296e-05,5.283098591549296e-05,3349,,,,
,,3349,0.0006652661832049489,9,,
5.212676056338028e-05,5.212676056338028e-05,3399,,,,
,,3399,0.0038736036513000727,9,,
5.142253521126761e-05,5.142253521126761e-05,3449,,,,
,,3449,0.002668172586709261,9,,
5.0718309859154934e-05,5.0718309859154934e-05,3499,,,,
,,3499,0.00386377633549273,9,,
5.001408450704226e-05,5.001408450704226e-05,3549,,,,
,,3549,0.0005720536573790014,9,,
4.930985915492958e-05,4.930985915492958e-05,3599,,,,
,,3599,0.00844994280487299,10,,
4.8605633802816904e-05,4.8605633802816904e-05,3649,,,,
,,3649,0.006818817462772131,10,,
4.790140845070423e-05,4.790140845070423e-05,3699,,,,
,,3699,0.000448815495474264,10,,
4.7197183098591555e-05,4.7197183098591555e-05,3749,,,,
,,3749,0.001226751133799553,10,,
4.6492957746478874e-05,4.6492957746478874e-05,3799,,,,
,,3799,0.010947019793093204,10,,
4.57887323943662e-05,4.57887323943662e-05,3849,,,,
,,3849,0.00021131092216819525,10,,
4.508450704225352e-05,4.508450704225352e-05,3899,,,,
,,3899,0.0006539557944051921,10,,
4.438028169014084e-05,4.438028169014084e-05,3949,,,,
,,3949,0.02210281603038311,11,,
4.367605633802817e-05,4.367605633802817e-05,3999,,,,
,,3999,0.000848718686029315,11,,
4.2971830985915494e-05,4.2971830985915494e-05,4049,,,,
,,4049,0.0001354582782369107,11,,
4.226760563380282e-05,4.226760563380282e-05,4099,,,,
,,4099,0.0004330901720095426,11,,
4.1563380281690145e-05,4.1563380281690145e-05,4149,,,,
,,4149,0.001715820748358965,11,,
4.0859154929577464e-05,4.0859154929577464e-05,4199,,,,
,,4199,0.003224885556846857,11,,
4.015492957746479e-05,4.015492957746479e-05,4249,,,,
