lr-AdamW/pg1,lr-AdamW/pg2,step,train_loss,epoch,val_loss,val_f1
9.952884615384615e-05,9.952884615384615e-05,49,,,,
,,49,0.724219560623169,0,,
9.904807692307692e-05,9.904807692307692e-05,99,,,,
,,99,0.3000904321670532,0,,
9.85673076923077e-05,9.85673076923077e-05,149,,,,
,,149,0.09805738180875778,0,,
9.808653846153847e-05,9.808653846153847e-05,199,,,,
,,199,0.2932986915111542,0,,
9.760576923076924e-05,9.760576923076924e-05,249,,,,
,,249,0.04661661759018898,1,,
9.7125e-05,9.7125e-05,299,,,,
,,299,0.10895222425460815,1,,
9.664423076923077e-05,9.664423076923077e-05,349,,,,
,,349,0.0760958343744278,1,,
9.616346153846154e-05,9.616346153846154e-05,399,,,,
,,399,0.028364814817905426,1,,
9.568269230769232e-05,9.568269230769232e-05,449,,,,
,,449,0.06533832848072052,2,,
9.520192307692308e-05,9.520192307692308e-05,499,,,,
,,499,0.043225642293691635,2,,
9.472115384615385e-05,9.472115384615385e-05,549,,,,
,,549,0.0767226442694664,2,,
9.424038461538463e-05,9.424038461538463e-05,599,,,,
,,599,0.03997298702597618,2,,
9.375961538461538e-05,9.375961538461538e-05,649,,,,
,,649,0.012232081964612007,3,,
9.327884615384615e-05,9.327884615384615e-05,699,,,,
,,699,0.04613988846540451,3,,
9.279807692307693e-05,9.279807692307693e-05,749,,,,
,,749,0.009540284052491188,3,,
9.23173076923077e-05,9.23173076923077e-05,799,,,,
,,799,0.017648845911026,3,,
9.183653846153847e-05,9.183653846153847e-05,849,,,,
,,849,0.04859333112835884,4,,
9.135576923076923e-05,9.135576923076923e-05,899,,,,
,,899,0.00406718859449029,4,,
9.0875e-05,9.0875e-05,949,,,,
,,949,0.016110127791762352,4,,
9.039423076923077e-05,9.039423076923077e-05,999,,,,
,,999,0.00150971463881433,4,,
8.991346153846155e-05,8.991346153846155e-05,1049,,,,
,,1049,0.0035376185551285744,5,,
8.943269230769231e-05,8.943269230769231e-05,1099,,,,
,,1099,0.013775203377008438,5,,
8.895192307692308e-05,8.895192307692308e-05,1149,,,,
,,1149,0.008630928583443165,5,,
8.847115384615385e-05,8.847115384615385e-05,1199,,,,
,,1199,0.002180599607527256,5,,
8.799038461538463e-05,8.799038461538463e-05,1249,,,,
,,1249,0.0028242156840860844,6,,
8.750961538461538e-05,8.750961538461538e-05,1299,,,,
,,1299,0.004504604730755091,6,,
8.702884615384615e-05,8.702884615384615e-05,1349,,,,
,,1349,0.018098585307598114,6,,
8.654807692307693e-05,8.654807692307693e-05,1399,,,,
,,1399,0.009447958320379257,6,,
8.60673076923077e-05,8.60673076923077e-05,1449,,,,
,,1449,0.0059279752895236015,6,,
8.558653846153846e-05,8.558653846153846e-05,1499,,,,
,,1499,0.003634915454313159,7,,
