	precision	recall	f1	accuracy	support
AMBIENCE#GENERAL:POSITIVE	0.6905	0.8788	0.7733	0.6304	46.0
AMBIENCE#GENERAL:NEUTRAL	0.0	0.0	0.0	0.0	3.0
AMBIENCE#GENERAL:NEGATIVE	0.3333	0.3333	0.3333	0.2	10.0
DRINKS#PRICES:POSITIVE	0.3333	0.5	0.4	0.25	4.0
DRINKS#PRICES:NEUTRAL	0	0	0	0	0
DRINKS#PRICES:NEGATIVE	0.0	0.0	0.0	0.0	1.0
DRINKS#QUALITY:POSITIVE	0.6667	0.6667	0.6667	0.5	8.0
DRINKS#QUALITY:NEUTRAL	0	0	0	0	0
DRINKS#QUALITY:NEGATIVE	1.0	1.0	1.0	1.0	1.0
DRINKS#STYLE_OPTIONS:POSITIVE	0.0	0.0	0.0	0.0	6.0
DRINKS#STYLE_OPTIONS:NEUTRAL	0	0	0	0	0
DRINKS#STYLE_OPTIONS:NEGATIVE	0	0	0	0	0
FOOD#PRICES:POSITIVE	0.7778	0.7778	0.7778	0.6364	11.0
FOOD#PRICES:NEUTRAL	0	0	0	0	0
FOOD#PRICES:NEGATIVE	0.6667	0.5	0.5714	0.4	10.0
FOOD#QUALITY:POSITIVE	0.5662	0.8021	0.6638	0.4968	155.0
FOOD#QUALITY:NEUTRAL	0.0	0.0	0.0	0.0	6.0
FOOD#QUALITY:NEGATIVE	0.4667	0.875	0.6087	0.4375	64.0
FOOD#STYLE_OPTIONS:POSITIVE	0.1111	0.2308	0.15	0.0811	37.0
FOOD#STYLE_OPTIONS:NEUTRAL	0.0	0.0	0.0	0.0	1.0
FOOD#STYLE_OPTIONS:NEGATIVE	0.5	0.2857	0.3636	0.2222	9.0
LOCATION#GENERAL:POSITIVE	0.0	0.0	0.0	0.0	5.0
LOCATION#GENERAL:NEUTRAL	0.0	0.0	0.0	0.0	1.0
LOCATION#GENERAL:NEGATIVE	0	0	0	0	0
RESTAURANT#GENERAL:POSITIVE	0.661	0.75	0.7027	0.5417	72.0
RESTAURANT#GENERAL:NEUTRAL	0.3333	1.0	0.5	0.3333	3.0
RESTAURANT#GENERAL:NEGATIVE	0.6087	0.8235	0.7	0.5385	26.0
RESTAURANT#MISCELLANEOUS:POSITIVE	0.1429	0.1111	0.125	0.0667	15.0
RESTAURANT#MISCELLANEOUS:NEUTRAL	0.0	0.0	0.0	0.0	2.0
RESTAURANT#MISCELLANEOUS:NEGATIVE	0.3333	0.25	0.2857	0.1667	6.0
RESTAURANT#PRICES:POSITIVE	0.3333	0.8	0.4706	0.3077	13.0
RESTAURANT#PRICES:NEUTRAL	0.0	0.0	0.0	0.0	1.0
RESTAURANT#PRICES:NEGATIVE	0.375	0.5	0.4286	0.2727	11.0
SERVICE#GENERAL:POSITIVE	0.551	0.75	0.6353	0.4655	58.0
SERVICE#GENERAL:NEUTRAL	0.0	0.0	0.0	0.0	5.0
SERVICE#GENERAL:NEGATIVE	0.8108	0.8571	0.8333	0.7143	42.0
Micro-AVG	0.544	0.6967	0.611	0.4399	632.0
Macro-AVG	0.285	0.3526	0.3053		632
