lr-AdamW/pg1,lr-AdamW/pg2,step,train_loss,epoch,val_loss,val_f1
9.952884615384615e-05,9.952884615384615e-05,49,,,,
,,49,0.8110101819038391,0,,
9.904807692307692e-05,9.904807692307692e-05,99,,,,
,,99,0.29756373167037964,0,,
9.85673076923077e-05,9.85673076923077e-05,149,,,,
,,149,0.11110669374465942,0,,
9.808653846153847e-05,9.808653846153847e-05,199,,,,
,,199,0.23438939452171326,0,,
9.760576923076924e-05,9.760576923076924e-05,249,,,,
,,249,0.030144890770316124,1,,
9.7125e-05,9.7125e-05,299,,,,
,,299,0.04473116993904114,1,,
9.664423076923077e-05,9.664423076923077e-05,349,,,,
,,349,0.08044163137674332,1,,
9.616346153846154e-05,9.616346153846154e-05,399,,,,
,,399,0.05783052369952202,1,,
9.568269230769232e-05,9.568269230769232e-05,449,,,,
,,449,0.05141465365886688,2,,
9.520192307692308e-05,9.520192307692308e-05,499,,,,
,,499,0.07521586120128632,2,,
9.472115384615385e-05,9.472115384615385e-05,549,,,,
,,549,0.07471664249897003,2,,
9.424038461538463e-05,9.424038461538463e-05,599,,,,
,,599,0.09348567575216293,2,,
9.375961538461538e-05,9.375961538461538e-05,649,,,,
,,649,0.00547817163169384,3,,
9.327884615384615e-05,9.327884615384615e-05,699,,,,
,,699,0.01970336027443409,3,,
9.279807692307693e-05,9.279807692307693e-05,749,,,,
,,749,0.03798045217990875,3,,
9.23173076923077e-05,9.23173076923077e-05,799,,,,
,,799,0.0019572603050619364,3,,
9.183653846153847e-05,9.183653846153847e-05,849,,,,
,,849,0.031839519739151,4,,
9.135576923076923e-05,9.135576923076923e-05,899,,,,
,,899,0.012998131103813648,4,,
9.0875e-05,9.0875e-05,949,,,,
,,949,0.0023236817214637995,4,,
9.039423076923077e-05,9.039423076923077e-05,999,,,,
,,999,0.0033893121872097254,4,,
8.991346153846155e-05,8.991346153846155e-05,1049,,,,
,,1049,0.002693998161703348,5,,
8.943269230769231e-05,8.943269230769231e-05,1099,,,,
,,1099,0.08507387340068817,5,,
8.895192307692308e-05,8.895192307692308e-05,1149,,,,
,,1149,0.012895769439637661,5,,
8.847115384615385e-05,8.847115384615385e-05,1199,,,,
,,1199,0.001718622399494052,5,,
8.799038461538463e-05,8.799038461538463e-05,1249,,,,
,,1249,0.03141755610704422,6,,
8.750961538461538e-05,8.750961538461538e-05,1299,,,,
,,1299,0.0024678483605384827,6,,
8.702884615384615e-05,8.702884615384615e-05,1349,,,,
,,1349,0.0018799114041030407,6,,
8.654807692307693e-05,8.654807692307693e-05,1399,,,,
,,1399,0.0022942335344851017,6,,
8.60673076923077e-05,8.60673076923077e-05,1449,,,,
,,1449,0.0037905198987573385,6,,
8.558653846153846e-05,8.558653846153846e-05,1499,,,,
,,1499,0.004940279759466648,7,,
8.510576923076924e-05,8.510576923076924e-05,1549,,,,
,,1549,0.007997722364962101,7,,
8.4625e-05,8.4625e-05,1599,,,,
,,1599,0.023819008842110634,7,,
8.414423076923076e-05,8.414423076923076e-05,1649,,,,
,,1649,0.0017993327928707004,7,,
8.366346153846154e-05,8.366346153846154e-05,1699,,,,
,,1699,0.0026960251852869987,8,,
8.318269230769231e-05,8.318269230769231e-05,1749,,,,
,,1749,0.002162557328119874,8,,
8.270192307692308e-05,8.270192307692308e-05,1799,,,,
,,1799,0.0071735745295882225,8,,
8.222115384615386e-05,8.222115384615386e-05,1849,,,,
,,1849,0.0014830860309302807,8,,
8.174038461538463e-05,8.174038461538463e-05,1899,,,,
,,1899,0.003472061362117529,9,,
8.125961538461538e-05,8.125961538461538e-05,1949,,,,
,,1949,0.00028494143043644726,9,,
8.077884615384616e-05,8.077884615384616e-05,1999,,,,
,,1999,0.001240541459992528,9,,
8.029807692307693e-05,8.029807692307693e-05,2049,,,,
,,2049,0.024585459381341934,9,,
7.98173076923077e-05,7.98173076923077e-05,2099,,,,
,,2099,0.0015399805270135403,10,,
7.933653846153847e-05,7.933653846153847e-05,2149,,,,
,,2149,0.0003076277789659798,10,,
7.885576923076924e-05,7.885576923076924e-05,2199,,,,
,,2199,0.0013781298184767365,10,,
7.8375e-05,7.8375e-05,2249,,,,
,,2249,0.004812165629118681,10,,
