	precision	recall	f1	accuracy	support
AMBIENCE#GENERAL	0.2727	0.45	0.3396	0.2045	88.0
DRINKS#PRICES	0.6667	0.4	0.5	0.3333	6.0
DRINKS#QUALITY	0.4286	0.75	0.5455	0.375	16.0
DRINKS#STYLE_OPTIONS	0.0	0.0	0.0	0.0	6.0
FOOD#PRICES	0.5	0.6429	0.5625	0.3913	23.0
FOOD#QUALITY	0.4418	0.7746	0.5627	0.3915	281.0
FOOD#STYLE_OPTIONS	0.25	0.1364	0.1765	0.0968	31.0
LOCATION#GENERAL	0.5	0.2	0.2857	0.1667	6.0
RESTAURANT#GENERAL	0.4493	0.4366	0.4429	0.2844	109.0
RESTAURANT#MISCELLANEOUS	0.25	0.0625	0.1	0.0526	19.0
RESTAURANT#PRICES	0.0909	0.0769	0.0833	0.0435	23.0
SERVICE#GENERAL	0.6197	0.5867	0.6027	0.4314	102.0
Micro-AVG	0.4346	0.5433	0.4829	0.3183	710.0
Macro-AVG	0.3725	0.3764	0.3501		710
