	precision	recall	f1	accuracy	support
AMBIENCE:NEGATIVE	0.5714	0.5714	0.5714	0.4	10.0
AMBIENCE:NEUTRAL	0	0	0	0	0
AMBIENCE:POSITIVE	0.875	0.7	0.7778	0.6364	22.0
FOOD:NEGATIVE	0.7778	0.8485	0.8116	0.6829	41.0
FOOD:NEUTRAL	0.75	0.6667	0.7059	0.5455	11.0
FOOD:POSITIVE	0.8864	0.7959	0.8387	0.7222	54.0
PRICE:NEGATIVE	0.8	0.8	0.8	0.6667	12.0
PRICE:NEUTRAL	0.0	0.0	0.0	0.0	1.0
PRICE:POSITIVE	0.6667	1.0	0.8	0.6667	3.0
GENERAL-IMPRESSION:NEGATIVE	0.5517	0.8889	0.6809	0.5161	31.0
GENERAL-IMPRESSION:NEUTRAL	0.3333	1.0	0.5	0.3333	3.0
GENERAL-IMPRESSION:POSITIVE	0.4848	0.7273	0.5818	0.4103	39.0
SERVICE:NEGATIVE	0.9231	0.4615	0.6154	0.4444	27.0
SERVICE:NEUTRAL	0	0	0	0	0
SERVICE:POSITIVE	0.9615	0.7576	0.8475	0.7353	34.0
Micro-AVG	0.75	0.7403	0.7451	0.5938	288.0
Macro-AVG	0.5721	0.6145	0.5687		288
