	precision	recall	f1	accuracy	support
AMBIENCE#GENERAL:POSITIVE	0.8182	0.8182	0.8182	0.6923	39.0
AMBIENCE#GENERAL:NEUTRAL	0.5	0.3333	0.4	0.25	4.0
AMBIENCE#GENERAL:NEGATIVE	1.0	0.7143	0.8333	0.7143	7.0
DRINKS#PRICES:POSITIVE	1.0	1.0	1.0	1.0	2.0
DRINKS#PRICES:NEUTRAL	0	0	0	0	0
DRINKS#PRICES:NEGATIVE	1.0	1.0	1.0	1.0	1.0
DRINKS#QUALITY:POSITIVE	1.0	0.5714	0.7273	0.5714	7.0
DRINKS#QUALITY:NEUTRAL	0	0	0	0	0
DRINKS#QUALITY:NEGATIVE	0.0	0.0	0.0	0.0	1.0
DRINKS#STYLE_OPTIONS:POSITIVE	1.0	0.6	0.75	0.6	5.0
DRINKS#STYLE_OPTIONS:NEUTRAL	0	0	0	0	0
DRINKS#STYLE_OPTIONS:NEGATIVE	1.0	1.0	1.0	1.0	1.0
FOOD#PRICES:POSITIVE	0.5	0.4286	0.4615	0.3	10.0
FOOD#PRICES:NEUTRAL	0	0	0	0	0
FOOD#PRICES:NEGATIVE	1.0	0.6667	0.8	0.6667	9.0
FOOD#QUALITY:POSITIVE	0.878	0.6545	0.75	0.6	120.0
FOOD#QUALITY:NEUTRAL	0.6667	0.4	0.5	0.3333	6.0
FOOD#QUALITY:NEGATIVE	0.8261	0.5429	0.6552	0.4872	39.0
FOOD#STYLE_OPTIONS:POSITIVE	0.75	0.2308	0.3529	0.2143	14.0
FOOD#STYLE_OPTIONS:NEUTRAL	0.0	0.0	0.0	0.0	2.0
FOOD#STYLE_OPTIONS:NEGATIVE	1.0	0.1429	0.25	0.1429	7.0
LOCATION#GENERAL:POSITIVE	1.0	0.75	0.8571	0.75	4.0
LOCATION#GENERAL:NEUTRAL	0.0	0.0	0.0	0.0	1.0
LOCATION#GENERAL:NEGATIVE	0	0	0	0	0
RESTAURANT#GENERAL:POSITIVE	0.8333	0.6731	0.7447	0.5932	59.0
RESTAURANT#GENERAL:NEUTRAL	0.0	0.0	0.0	0.0	1.0
RESTAURANT#GENERAL:NEGATIVE	0.9231	0.7059	0.8	0.6667	18.0
RESTAURANT#MISCELLANEOUS:POSITIVE	1.0	0.1	0.1818	0.1	10.0
RESTAURANT#MISCELLANEOUS:NEUTRAL	0.0	0.0	0.0	0.0	2.0
RESTAURANT#MISCELLANEOUS:NEGATIVE	0.0	0.0	0.0	0.0	5.0
RESTAURANT#PRICES:POSITIVE	1.0	0.5	0.6667	0.5	6.0
RESTAURANT#PRICES:NEUTRAL	0.0	0.0	0.0	0.0	1.0
RESTAURANT#PRICES:NEGATIVE	0.0	0.0	0.0	0.0	7.0
SERVICE#GENERAL:POSITIVE	0.7692	0.8824	0.8219	0.6977	43.0
SERVICE#GENERAL:NEUTRAL	0.5	0.5	0.5	0.3333	3.0
SERVICE#GENERAL:NEGATIVE	0.814	0.8974	0.8537	0.7447	47.0
Micro-AVG	0.8385	0.6294	0.719	0.5613	481.0
Macro-AVG	0.5494	0.392	0.4368		481
