	precision	recall	f1	accuracy	support
AMBIENCE#GENERAL:POSITIVE	0.4324	0.8	0.5614	0.3902	41.0
AMBIENCE#GENERAL:NEUTRAL	0.1429	0.5	0.2222	0.125	8.0
AMBIENCE#GENERAL:NEGATIVE	0.3636	1.0	0.5333	0.3636	11.0
DRINKS#PRICES:POSITIVE	0.25	1.0	0.4	0.25	4.0
DRINKS#PRICES:NEUTRAL	0	0	0	0	0
DRINKS#PRICES:NEGATIVE	1.0	1.0	1.0	1.0	1.0
DRINKS#QUALITY:POSITIVE	0.6667	0.5	0.5714	0.4	5.0
DRINKS#QUALITY:NEUTRAL	0	0	0	0	0
DRINKS#QUALITY:NEGATIVE	0.0	0.0	0.0	0.0	1.0
DRINKS#STYLE_OPTIONS:POSITIVE	0.375	1.0	0.5455	0.375	8.0
DRINKS#STYLE_OPTIONS:NEUTRAL	0	0	0	0	0
DRINKS#STYLE_OPTIONS:NEGATIVE	1.0	1.0	1.0	1.0	1.0
FOOD#PRICES:POSITIVE	0.4	0.4	0.4	0.25	8.0
FOOD#PRICES:NEUTRAL	0	0	0	0	0
FOOD#PRICES:NEGATIVE	1.0	0.2	0.3333	0.2	5.0
FOOD#QUALITY:POSITIVE	0.7188	0.7419	0.7302	0.575	80.0
FOOD#QUALITY:NEUTRAL	0.2857	0.6667	0.4	0.25	8.0
FOOD#QUALITY:NEGATIVE	0.8333	0.7895	0.8108	0.6818	22.0
FOOD#STYLE_OPTIONS:POSITIVE	0.1765	0.375	0.24	0.1364	22.0
FOOD#STYLE_OPTIONS:NEUTRAL	0.0	0.0	0.0	0.0	2.0
FOOD#STYLE_OPTIONS:NEGATIVE	0.0833	0.25	0.125	0.0667	15.0
LOCATION#GENERAL:POSITIVE	0.0488	1.0	0.093	0.0488	41.0
LOCATION#GENERAL:NEUTRAL	0.0	0.0	0.0	0.0	6.0
LOCATION#GENERAL:NEGATIVE	0.0	0.0	0.0	0.0	2.0
RESTAURANT#GENERAL:POSITIVE	0.3521	0.8333	0.495	0.3289	76.0
RESTAURANT#GENERAL:NEUTRAL	0.0	0.0	0.0	0.0	16.0
RESTAURANT#GENERAL:NEGATIVE	0.5333	0.8	0.64	0.4706	17.0
RESTAURANT#MISCELLANEOUS:POSITIVE	0.2	0.1667	0.1818	0.1	10.0
RESTAURANT#MISCELLANEOUS:NEUTRAL	0.0	0.0	0.0	0.0	1.0
RESTAURANT#MISCELLANEOUS:NEGATIVE	0.0	0.0	0.0	0.0	3.0
RESTAURANT#PRICES:POSITIVE	0.4	1.0	0.5714	0.4	10.0
RESTAURANT#PRICES:NEUTRAL	0.0	0.0	0.0	0.0	1.0
RESTAURANT#PRICES:NEGATIVE	0.4286	0.75	0.5455	0.375	8.0
SERVICE#GENERAL:POSITIVE	0.5429	0.95	0.6909	0.5278	36.0
SERVICE#GENERAL:NEUTRAL	0.0	0.0	0.0	0.0	4.0
SERVICE#GENERAL:NEGATIVE	0.85	0.7391	0.7907	0.6538	26.0
Micro-AVG	0.4178	0.7092	0.5258	0.3567	499.0
Macro-AVG	0.3079	0.4573	0.33		499
