	precision	recall	f1	accuracy	support
AMBIENCE#GENERAL:POSITIVE	0.7895	0.4545	0.5769	0.4054	37.0
AMBIENCE#GENERAL:NEUTRAL	0.3333	0.6667	0.4444	0.2857	7.0
AMBIENCE#GENERAL:NEGATIVE	1.0	0.4286	0.6	0.4286	7.0
DRINKS#PRICES:POSITIVE	0.0	0.0	0.0	0.0	2.0
DRINKS#PRICES:NEUTRAL	0	0	0	0	0
DRINKS#PRICES:NEGATIVE	1.0	1.0	1.0	1.0	1.0
DRINKS#QUALITY:POSITIVE	0.6667	0.2857	0.4	0.25	8.0
DRINKS#QUALITY:NEUTRAL	0	0	0	0	0
DRINKS#QUALITY:NEGATIVE	0.0	0.0	0.0	0.0	1.0
DRINKS#STYLE_OPTIONS:POSITIVE	1.0	0.6	0.75	0.6	5.0
DRINKS#STYLE_OPTIONS:NEUTRAL	0	0	0	0	0
DRINKS#STYLE_OPTIONS:NEGATIVE	0.5	1.0	0.6667	0.5	2.0
FOOD#PRICES:POSITIVE	0.0	0.0	0.0	0.0	7.0
FOOD#PRICES:NEUTRAL	0.0	0.0	0.0	0.0	1.0
FOOD#PRICES:NEGATIVE	0.9	1.0	0.9474	0.9	10.0
FOOD#QUALITY:POSITIVE	0.9189	0.3091	0.4626	0.3009	113.0
FOOD#QUALITY:NEUTRAL	0.6667	0.8	0.7273	0.5714	7.0
FOOD#QUALITY:NEGATIVE	0.2073	0.4857	0.2906	0.17	100.0
FOOD#STYLE_OPTIONS:POSITIVE	0.0	0.0	0.0	0.0	13.0
FOOD#STYLE_OPTIONS:NEUTRAL	0.0	0.0	0.0	0.0	2.0
FOOD#STYLE_OPTIONS:NEGATIVE	0.6667	0.2857	0.4	0.25	8.0
LOCATION#GENERAL:POSITIVE	1.0	0.5	0.6667	0.5	4.0
LOCATION#GENERAL:NEUTRAL	0.0	0.0	0.0	0.0	1.0
LOCATION#GENERAL:NEGATIVE	0	0	0	0	0
RESTAURANT#GENERAL:POSITIVE	0.9512	0.75	0.8387	0.7222	54.0
RESTAURANT#GENERAL:NEUTRAL	0.0	0.0	0.0	0.0	2.0
RESTAURANT#GENERAL:NEGATIVE	0.6875	0.6471	0.6667	0.5	22.0
RESTAURANT#MISCELLANEOUS:POSITIVE	0.75	0.3	0.4286	0.2727	11.0
RESTAURANT#MISCELLANEOUS:NEUTRAL	0.0	0.0	0.0	0.0	3.0
RESTAURANT#MISCELLANEOUS:NEGATIVE	0.3333	0.4	0.3636	0.2222	9.0
RESTAURANT#PRICES:POSITIVE	0.6667	0.6667	0.6667	0.5	8.0
RESTAURANT#PRICES:NEUTRAL	0.0	0.0	0.0	0.0	1.0
RESTAURANT#PRICES:NEGATIVE	1.0	0.8571	0.9231	0.8571	7.0
SERVICE#GENERAL:POSITIVE	0.9333	0.4118	0.5714	0.4	35.0
SERVICE#GENERAL:NEUTRAL	0.0	0.0	0.0	0.0	3.0
SERVICE#GENERAL:NEGATIVE	0.8485	0.7179	0.7778	0.6364	44.0
Micro-AVG	0.6558	0.4709	0.5482	0.3776	535.0
Macro-AVG	0.4394	0.3491	0.3658		535
