	precision	recall	f1	accuracy	support
AMBIENCE#GENERAL	0.9333	0.35	0.5091	0.3415	41.0
DRINKS#PRICES	0.0	0.0	0.0	0.0	3.0
DRINKS#QUALITY	0.0	0.0	0.0	0.0	8.0
DRINKS#STYLE_OPTIONS	0.0	0.0	0.0	0.0	6.0
FOOD#PRICES	0.0	0.0	0.0	0.0	14.0
FOOD#QUALITY	0.7522	0.7203	0.7359	0.5822	146.0
FOOD#STYLE_OPTIONS	0.0	0.0	0.0	0.0	22.0
LOCATION#GENERAL	0.0	0.0	0.0	0.0	5.0
RESTAURANT#GENERAL	0.8667	0.5571	0.6783	0.5132	76.0
RESTAURANT#MISCELLANEOUS	0.0	0.0	0.0	0.0	17.0
RESTAURANT#PRICES	0.0	0.0	0.0	0.0	14.0
SERVICE#GENERAL	0.9074	0.6806	0.7778	0.6364	77.0
Micro-AVG	0.8238	0.4807	0.6071	0.4359	429.0
Macro-AVG	0.2883	0.1923	0.2251		429
