	precision	recall	f1	accuracy	support
AMBIENCE#GENERAL	0.3966	0.5349	0.4554	0.2949	78.0
DRINKS#PRICES	0.125	0.3333	0.1818	0.1	10.0
DRINKS#QUALITY	0.5	0.25	0.3333	0.2	10.0
DRINKS#STYLE_OPTIONS	0.8	0.6667	0.7273	0.5714	7.0
FOOD#PRICES	0.25	0.1875	0.2143	0.12	25.0
FOOD#QUALITY	0.5285	0.68	0.5948	0.4232	241.0
FOOD#STYLE_OPTIONS	0.0625	0.1364	0.0857	0.0448	67.0
LOCATION#GENERAL	0.0769	0.2	0.1111	0.0588	17.0
RESTAURANT#GENERAL	0.306	0.5857	0.402	0.2515	163.0
RESTAURANT#MISCELLANEOUS	0.0	0.0	0.0	0.0	22.0
RESTAURANT#PRICES	0.15	0.2143	0.1765	0.0968	31.0
SERVICE#GENERAL	0.4808	0.6667	0.5587	0.3876	129.0
Micro-AVG	0.3858	0.5431	0.4511	0.2913	800.0
Macro-AVG	0.3064	0.3713	0.3201		800
