	precision	recall	f1	accuracy	support
AMBIENCE#GENERAL:POSITIVE	0.4133	0.9394	0.5741	0.4026	77.0
AMBIENCE#GENERAL:NEUTRAL	0.0	0.0	0.0	0.0	5.0
AMBIENCE#GENERAL:NEGATIVE	0.2059	0.875	0.3333	0.2	35.0
DRINKS#PRICES:POSITIVE	0.6667	1.0	0.8	0.6667	3.0
DRINKS#PRICES:NEUTRAL	0	0	0	0	0
DRINKS#PRICES:NEGATIVE	0.0	0.0	0.0	0.0	2.0
DRINKS#QUALITY:POSITIVE	0.5714	0.5714	0.5714	0.4	10.0
DRINKS#QUALITY:NEUTRAL	0.0	0.0	0.0	0.0	1.0
DRINKS#QUALITY:NEGATIVE	0.5	1.0	0.6667	0.5	2.0
DRINKS#STYLE_OPTIONS:POSITIVE	1.0	0.2	0.3333	0.2	5.0
DRINKS#STYLE_OPTIONS:NEUTRAL	0	0	0	0	0
DRINKS#STYLE_OPTIONS:NEGATIVE	0.0	0.0	0.0	0.0	2.0
FOOD#PRICES:POSITIVE	0.4545	0.8333	0.5882	0.4167	12.0
FOOD#PRICES:NEUTRAL	0.0	0.0	0.0	0.0	2.0
FOOD#PRICES:NEGATIVE	0.7	0.7778	0.7368	0.5833	12.0
FOOD#QUALITY:POSITIVE	0.5437	0.9457	0.6905	0.5273	165.0
FOOD#QUALITY:NEUTRAL	0.6667	0.4	0.5	0.3333	6.0
FOOD#QUALITY:NEGATIVE	0.4545	0.9677	0.6186	0.4478	67.0
FOOD#STYLE_OPTIONS:POSITIVE	0.4348	0.6667	0.5263	0.3571	28.0
FOOD#STYLE_OPTIONS:NEUTRAL	0.0	0.0	0.0	0.0	2.0
FOOD#STYLE_OPTIONS:NEGATIVE	0.25	0.5714	0.3478	0.2105	19.0
LOCATION#GENERAL:POSITIVE	1.0	0.25	0.4	0.25	4.0
LOCATION#GENERAL:NEUTRAL	0.0	0.0	0.0	0.0	1.0
LOCATION#GENERAL:NEGATIVE	0.0	0.0	0.0	0.0	1.0
RESTAURANT#GENERAL:POSITIVE	0.4651	0.7692	0.5797	0.4082	98.0
RESTAURANT#GENERAL:NEUTRAL	0.3333	0.5	0.4	0.25	4.0
RESTAURANT#GENERAL:NEGATIVE	0.5152	1.0	0.68	0.5152	33.0
RESTAURANT#MISCELLANEOUS:POSITIVE	0.3333	0.1	0.1538	0.0833	12.0
RESTAURANT#MISCELLANEOUS:NEUTRAL	0.0	0.0	0.0	0.0	2.0
RESTAURANT#MISCELLANEOUS:NEGATIVE	0.4	0.4	0.4	0.25	8.0
RESTAURANT#PRICES:POSITIVE	1.0	0.3333	0.5	0.3333	6.0
RESTAURANT#PRICES:NEUTRAL	0.0	0.0	0.0	0.0	1.0
RESTAURANT#PRICES:NEGATIVE	0.6667	0.2857	0.4	0.25	8.0
SERVICE#GENERAL:POSITIVE	0.8966	0.7222	0.8	0.6667	39.0
SERVICE#GENERAL:NEUTRAL	0.6667	1.0	0.8	0.6667	3.0
SERVICE#GENERAL:NEGATIVE	0.7895	0.7317	0.7595	0.6122	49.0
Micro-AVG	0.5048	0.759	0.6064	0.4351	724.0
Macro-AVG	0.3869	0.44	0.3656		724
