	precision	recall	f1	accuracy	support
AMBIENCE#GENERAL:POSITIVE	0.6429	0.8182	0.72	0.5625	48.0
AMBIENCE#GENERAL:NEUTRAL	0.3333	0.6667	0.4444	0.2857	7.0
AMBIENCE#GENERAL:NEGATIVE	0.4118	1.0	0.5833	0.4118	17.0
DRINKS#PRICES:POSITIVE	0.5	1.0	0.6667	0.5	4.0
DRINKS#PRICES:NEUTRAL	0	0	0	0	0
DRINKS#PRICES:NEGATIVE	0.0	0.0	0.0	0.0	1.0
DRINKS#QUALITY:POSITIVE	0.5714	0.5714	0.5714	0.4	10.0
DRINKS#QUALITY:NEUTRAL	0.0	0.0	0.0	0.0	2.0
DRINKS#QUALITY:NEGATIVE	0.0	0.0	0.0	0.0	2.0
DRINKS#STYLE_OPTIONS:POSITIVE	1.0	0.2	0.3333	0.2	5.0
DRINKS#STYLE_OPTIONS:NEUTRAL	0	0	0	0	0
DRINKS#STYLE_OPTIONS:NEGATIVE	0.0	0.0	0.0	0.0	1.0
FOOD#PRICES:POSITIVE	0.5	0.7143	0.5882	0.4167	12.0
FOOD#PRICES:NEUTRAL	0.0	0.0	0.0	0.0	3.0
FOOD#PRICES:NEGATIVE	0.8571	0.6667	0.75	0.6	10.0
FOOD#QUALITY:POSITIVE	0.8099	0.8909	0.8485	0.7368	133.0
FOOD#QUALITY:NEUTRAL	0.375	0.6	0.4615	0.3	10.0
FOOD#QUALITY:NEGATIVE	0.8108	0.8571	0.8333	0.7143	42.0
FOOD#STYLE_OPTIONS:POSITIVE	0.3478	0.6154	0.4444	0.2857	28.0
FOOD#STYLE_OPTIONS:NEUTRAL	0.0	0.0	0.0	0.0	3.0
FOOD#STYLE_OPTIONS:NEGATIVE	0.25	0.2857	0.2667	0.1538	13.0
LOCATION#GENERAL:POSITIVE	0.2857	0.5	0.3636	0.2222	9.0
LOCATION#GENERAL:NEUTRAL	0.0	0.0	0.0	0.0	2.0
LOCATION#GENERAL:NEGATIVE	0	0	0	0	0
RESTAURANT#GENERAL:POSITIVE	0.6393	0.75	0.6903	0.527	74.0
RESTAURANT#GENERAL:NEUTRAL	0.3333	1.0	0.5	0.3333	3.0
RESTAURANT#GENERAL:NEGATIVE	0.6087	0.8235	0.7	0.5385	26.0
RESTAURANT#MISCELLANEOUS:POSITIVE	0.0	0.0	0.0	0.0	11.0
RESTAURANT#MISCELLANEOUS:NEUTRAL	0.0	0.0	0.0	0.0	2.0
RESTAURANT#MISCELLANEOUS:NEGATIVE	1.0	0.2	0.3333	0.2	5.0
RESTAURANT#PRICES:POSITIVE	1.0	0.3333	0.5	0.3333	6.0
RESTAURANT#PRICES:NEUTRAL	0.0	0.0	0.0	0.0	1.0
RESTAURANT#PRICES:NEGATIVE	0.8571	0.8571	0.8571	0.75	8.0
SERVICE#GENERAL:POSITIVE	0.7895	0.8824	0.8333	0.7143	42.0
SERVICE#GENERAL:NEUTRAL	0.2	0.5	0.2857	0.1667	6.0
SERVICE#GENERAL:NEGATIVE	0.8378	0.7949	0.8158	0.6889	45.0
Micro-AVG	0.6653	0.7506	0.7054	0.5448	591.0
Macro-AVG	0.3878	0.4313	0.372		591
