	precision	recall	f1	accuracy	support
AMBIENCE#GENERAL	0.2941	0.4348	0.3509	0.2128	94.0
DRINKS#PRICES	0.1429	0.3333	0.2	0.1111	9.0
DRINKS#QUALITY	0.4	0.5714	0.4706	0.3077	13.0
DRINKS#STYLE_OPTIONS	0.1667	0.1429	0.1538	0.0833	12.0
FOOD#PRICES	0.1333	0.1333	0.1333	0.0714	28.0
FOOD#QUALITY	0.5026	0.651	0.5673	0.3959	245.0
FOOD#STYLE_OPTIONS	0.087	0.08	0.0833	0.0435	46.0
LOCATION#GENERAL	0.0	0.0	0.0	0.0	26.0
RESTAURANT#GENERAL	0.2981	0.4429	0.3563	0.2168	143.0
RESTAURANT#MISCELLANEOUS	0.0	0.0	0.0	0.0	23.0
RESTAURANT#PRICES	0.2222	0.1538	0.1818	0.1	20.0
SERVICE#GENERAL	0.2959	0.4085	0.3432	0.2071	140.0
Micro-AVG	0.3381	0.4406	0.3826	0.2365	799.0
Macro-AVG	0.2119	0.2793	0.2367		799
