lr-AdamW/pg1,lr-AdamW/pg2,step,train_loss,epoch,val_loss,val_f1
9.952884615384615e-05,9.952884615384615e-05,49,,,,
,,49,0.82235187292099,0,,
9.904807692307692e-05,9.904807692307692e-05,99,,,,
,,99,0.32080569863319397,0,,
9.85673076923077e-05,9.85673076923077e-05,149,,,,
,,149,0.1292893886566162,0,,
9.808653846153847e-05,9.808653846153847e-05,199,,,,
,,199,0.26989564299583435,0,,
9.760576923076924e-05,9.760576923076924e-05,249,,,,
,,249,0.03775220736861229,1,,
9.7125e-05,9.7125e-05,299,,,,
,,299,0.1270214170217514,1,,
9.664423076923077e-05,9.664423076923077e-05,349,,,,
,,349,0.032137755304574966,1,,
9.616346153846154e-05,9.616346153846154e-05,399,,,,
,,399,0.03603502735495567,1,,
9.568269230769232e-05,9.568269230769232e-05,449,,,,
,,449,0.03894377127289772,2,,
9.520192307692308e-05,9.520192307692308e-05,499,,,,
,,499,0.031210044398903847,2,,
9.472115384615385e-05,9.472115384615385e-05,549,,,,
,,549,0.06320589780807495,2,,
9.424038461538463e-05,9.424038461538463e-05,599,,,,
,,599,0.028179099783301353,2,,
9.375961538461538e-05,9.375961538461538e-05,649,,,,
,,649,0.04092772305011749,3,,
9.327884615384615e-05,9.327884615384615e-05,699,,,,
,,699,0.03286956995725632,3,,
9.279807692307693e-05,9.279807692307693e-05,749,,,,
,,749,0.002474109409376979,3,,
9.23173076923077e-05,9.23173076923077e-05,799,,,,
,,799,0.0035546624567359686,3,,
9.183653846153847e-05,9.183653846153847e-05,849,,,,
,,849,0.03193671256303787,4,,
9.135576923076923e-05,9.135576923076923e-05,899,,,,
,,899,0.030501756817102432,4,,
9.0875e-05,9.0875e-05,949,,,,
,,949,0.02945353277027607,4,,
9.039423076923077e-05,9.039423076923077e-05,999,,,,
,,999,0.004847950302064419,4,,
8.991346153846155e-05,8.991346153846155e-05,1049,,,,
,,1049,0.0023547722958028316,5,,
8.943269230769231e-05,8.943269230769231e-05,1099,,,,
,,1099,0.009004654362797737,5,,
8.895192307692308e-05,8.895192307692308e-05,1149,,,,
,,1149,0.0180039182305336,5,,
8.847115384615385e-05,8.847115384615385e-05,1199,,,,
,,1199,0.0005306266830302775,5,,
8.799038461538463e-05,8.799038461538463e-05,1249,,,,
,,1249,0.009418382309377193,6,,
8.750961538461538e-05,8.750961538461538e-05,1299,,,,
,,1299,0.004123635124415159,6,,
8.702884615384615e-05,8.702884615384615e-05,1349,,,,
,,1349,0.0003655621549114585,6,,
8.654807692307693e-05,8.654807692307693e-05,1399,,,,
,,1399,0.001831401139497757,6,,
8.60673076923077e-05,8.60673076923077e-05,1449,,,,
,,1449,0.0008273468120023608,6,,
8.558653846153846e-05,8.558653846153846e-05,1499,,,,
,,1499,0.0007106162374839187,7,,
8.510576923076924e-05,8.510576923076924e-05,1549,,,,
,,1549,0.02815314568579197,7,,
8.4625e-05,8.4625e-05,1599,,,,
,,1599,0.002327002352103591,7,,
8.414423076923076e-05,8.414423076923076e-05,1649,,,,
,,1649,0.015004660934209824,7,,
8.366346153846154e-05,8.366346153846154e-05,1699,,,,
,,1699,0.031155278906226158,8,,
8.318269230769231e-05,8.318269230769231e-05,1749,,,,
,,1749,0.013927804306149483,8,,
8.270192307692308e-05,8.270192307692308e-05,1799,,,,
,,1799,0.0015860986895859241,8,,
8.222115384615386e-05,8.222115384615386e-05,1849,,,,
,,1849,0.0004106131673324853,8,,
8.174038461538463e-05,8.174038461538463e-05,1899,,,,
,,1899,0.0018340686801820993,9,,
8.125961538461538e-05,8.125961538461538e-05,1949,,,,
,,1949,0.0006642415537498891,9,,
8.077884615384616e-05,8.077884615384616e-05,1999,,,,
,,1999,0.00038343461346812546,9,,
8.029807692307693e-05,8.029807692307693e-05,2049,,,,
,,2049,0.0002271223784191534,9,,
7.98173076923077e-05,7.98173076923077e-05,2099,,,,
,,2099,0.0006163655780255795,10,,
7.933653846153847e-05,7.933653846153847e-05,2149,,,,
,,2149,0.001949608325958252,10,,
7.885576923076924e-05,7.885576923076924e-05,2199,,,,
,,2199,0.012382453307509422,10,,
7.8375e-05,7.8375e-05,2249,,,,
,,2249,0.010169328190386295,10,,
7.789423076923077e-05,7.789423076923077e-05,2299,,,,
,,2299,0.00047723480383865535,11,,
7.741346153846154e-05,7.741346153846154e-05,2349,,,,
,,2349,0.0005842042155563831,11,,
7.693269230769231e-05,7.693269230769231e-05,2399,,,,
,,2399,0.0006774914218112826,11,,
7.645192307692308e-05,7.645192307692308e-05,2449,,,,
,,2449,0.0005714539438486099,11,,
7.597115384615386e-05,7.597115384615386e-05,2499,,,,
,,2499,0.0014905128628015518,12,,
7.549038461538462e-05,7.549038461538462e-05,2549,,,,
,,2549,0.00047436179011128843,12,,
7.500961538461539e-05,7.500961538461539e-05,2599,,,,
,,2599,0.0008575710817240179,12,,
7.452884615384616e-05,7.452884615384616e-05,2649,,,,
,,2649,0.0005463036359287798,12,,
7.404807692307692e-05,7.404807692307692e-05,2699,,,,
,,2699,0.0004030972486361861,12,,
7.356730769230769e-05,7.356730769230769e-05,2749,,,,
,,2749,0.001219737809151411,13,,
7.308653846153847e-05,7.308653846153847e-05,2799,,,,
,,2799,0.057294584810733795,13,,
7.260576923076924e-05,7.260576923076924e-05,2849,,,,
,,2849,0.008529428392648697,13,,
7.2125e-05,7.2125e-05,2899,,,,
,,2899,0.0003334098437335342,13,,
7.164423076923077e-05,7.164423076923077e-05,2949,,,,
,,2949,0.0017037112265825272,14,,
7.116346153846154e-05,7.116346153846154e-05,2999,,,,
,,2999,0.0002240400790469721,14,,
