lr-AdamW/pg1,lr-AdamW/pg2,step,train_loss,epoch,val_loss,val_f1
9.96073717948718e-05,9.96073717948718e-05,49,,,,
,,49,0.42535075545310974,0,,
9.920673076923077e-05,9.920673076923077e-05,99,,,,
,,99,0.19278132915496826,0,,
9.880608974358975e-05,9.880608974358975e-05,149,,,,
,,149,0.21754837036132812,0,,
9.840544871794872e-05,9.840544871794872e-05,199,,,,
,,199,0.14319825172424316,0,,
9.80048076923077e-05,9.80048076923077e-05,249,,,,
,,249,0.2554980516433716,0,,
9.760416666666667e-05,9.760416666666667e-05,299,,,,
,,299,0.24701011180877686,0,,
9.720352564102564e-05,9.720352564102564e-05,349,,,,
,,349,0.0724983885884285,0,,
9.680288461538462e-05,9.680288461538462e-05,399,,,,
,,399,0.07926837354898453,0,,
9.64022435897436e-05,9.64022435897436e-05,449,,,,
,,449,0.12770234048366547,1,,
9.600160256410257e-05,9.600160256410257e-05,499,,,,
,,499,0.11419553309679031,1,,
9.560096153846154e-05,9.560096153846154e-05,549,,,,
,,549,0.020444199442863464,1,,
9.520032051282052e-05,9.520032051282052e-05,599,,,,
,,599,0.026801563799381256,1,,
9.479967948717949e-05,9.479967948717949e-05,649,,,,
,,649,0.06746659427881241,1,,
9.439903846153847e-05,9.439903846153847e-05,699,,,,
,,699,0.07443755120038986,1,,
9.399839743589744e-05,9.399839743589744e-05,749,,,,
,,749,0.04995165020227432,1,,
9.35977564102564e-05,9.35977564102564e-05,799,,,,
,,799,0.11193670332431793,1,,
9.319711538461539e-05,9.319711538461539e-05,849,,,,
,,849,0.01497737318277359,2,,
9.279647435897437e-05,9.279647435897437e-05,899,,,,
,,899,0.10151456296443939,2,,
9.239583333333334e-05,9.239583333333334e-05,949,,,,
,,949,0.09607180207967758,2,,
9.199519230769232e-05,9.199519230769232e-05,999,,,,
,,999,0.005646898411214352,2,,
9.159455128205129e-05,9.159455128205129e-05,1049,,,,
,,1049,0.054556045681238174,2,,
9.119391025641026e-05,9.119391025641026e-05,1099,,,,
,,1099,0.030087944120168686,2,,
9.079326923076924e-05,9.079326923076924e-05,1149,,,,
,,1149,0.014392257668077946,2,,
9.03926282051282e-05,9.03926282051282e-05,1199,,,,
,,1199,0.0016296642133966088,2,,
8.999198717948718e-05,8.999198717948718e-05,1249,,,,
,,1249,0.005480385851114988,3,,
8.959134615384615e-05,8.959134615384615e-05,1299,,,,
,,1299,0.003609237028285861,3,,
8.919070512820514e-05,8.919070512820514e-05,1349,,,,
,,1349,0.0013824977213516831,3,,
8.879006410256411e-05,8.879006410256411e-05,1399,,,,
,,1399,0.005269038025289774,3,,
8.838942307692309e-05,8.838942307692309e-05,1449,,,,
,,1449,0.02125364914536476,3,,
8.798878205128206e-05,8.798878205128206e-05,1499,,,,
,,1499,0.0015149605460464954,3,,
8.758814102564104e-05,8.758814102564104e-05,1549,,,,
,,1549,0.00917668268084526,3,,
8.71875e-05,8.71875e-05,1599,,,,
,,1599,0.0017277949955314398,3,,
8.678685897435897e-05,8.678685897435897e-05,1649,,,,
,,1649,0.0026230760850012302,3,,
8.638621794871795e-05,8.638621794871795e-05,1699,,,,
,,1699,0.0023566631134599447,4,,
8.598557692307692e-05,8.598557692307692e-05,1749,,,,
,,1749,0.0006332508055493236,4,,
8.55849358974359e-05,8.55849358974359e-05,1799,,,,
,,1799,0.001980146626010537,4,,
8.518429487179487e-05,8.518429487179487e-05,1849,,,,
,,1849,0.001223385101184249,4,,
8.478365384615386e-05,8.478365384615386e-05,1899,,,,
,,1899,0.0005261570913717151,4,,
8.438301282051283e-05,8.438301282051283e-05,1949,,,,
,,1949,0.0016467277891933918,4,,
8.39823717948718e-05,8.39823717948718e-05,1999,,,,
,,1999,0.009377763606607914,4,,
8.358173076923077e-05,8.358173076923077e-05,2049,,,,
,,2049,0.0006070461240597069,4,,
8.318108974358975e-05,8.318108974358975e-05,2099,,,,
,,2099,0.005150208715349436,5,,
8.278044871794872e-05,8.278044871794872e-05,2149,,,,
,,2149,0.0007554359617643058,5,,
8.23798076923077e-05,8.23798076923077e-05,2199,,,,
