	Model 1	Model 2	Mean Model 1	Mean Model 2	Model 1 CI Lower	Model 1 CI Upper	Model 2 CI Lower	Model 2 CI Upper	CI Overlap	U Statistic (Model1 > Model2)	P-Value (Model1 > Model2)	Corrected P-Value (Model1 > Model2)	Significant (Model1 > Model2)
0	0.0003_32_32	0.0003_32_64	0.7838513	0.7602522999999999	0.73238	0.8347	0.7061	0.8161200000000001	True	733546.0	0.0	0.0	True
1	0.0003_32_32	0.0003_8_16	0.7838513	0.7965083	0.73238	0.8347	0.738895	0.8487075	True	370807.5	0.0	0.0	True
2	0.0003_32_32	0.0003_8_8	0.7838513	0.7806258	0.73238	0.8347	0.728	0.8347	True	531877.5	0.013565	0.05426	False
3	0.0003_32_32	3e-05_32_32	0.7838513	0.7881269000000001	0.73238	0.8347	0.737885	0.837225	True	453795.5	0.000346	0.002422	True
4	0.0003_32_32	3e-05_32_64	0.7838513	0.7926717999999999	0.73238	0.8347	0.73999	0.840625	True	405623.5	0.0	0.0	True
5	0.0003_32_32	3e-05_8_16	0.7838513	0.7890118	0.73238	0.8347	0.735995	0.8410075	True	446240.5	3.1e-05	0.000279	True
6	0.0003_32_32	3e-05_8_8	0.7838513	0.7812661999999999	0.73238	0.8347	0.7284975	0.832715	True	527342.0	0.034231	0.10269299999999999	False
7	0.0003_32_64	0.0003_8_16	0.7602522999999999	0.7965083	0.7061	0.8161200000000001	0.738895	0.8487075	True	181392.0	0.0	0.0	True
8	0.0003_32_64	0.0003_8_8	0.7602522999999999	0.7806258	0.7061	0.8161200000000001	0.728	0.8347	True	300063.5	0.0	0.0	True
9	0.0003_32_64	3e-05_32_32	0.7602522999999999	0.7881269000000001	0.7061	0.8161200000000001	0.737885	0.837225	True	231008.5	0.0	0.0	True
10	0.0003_32_64	3e-05_32_64	0.7602522999999999	0.7926717999999999	0.7061	0.8161200000000001	0.73999	0.840625	True	197014.0	0.0	0.0	True
11	0.0003_32_64	3e-05_8_16	0.7602522999999999	0.7890118	0.7061	0.8161200000000001	0.735995	0.8410075	True	228921.0	0.0	0.0	True
12	0.0003_32_64	3e-05_8_8	0.7602522999999999	0.7812661999999999	0.7061	0.8161200000000001	0.7284975	0.832715	True	289570.0	0.0	0.0	True
13	0.0003_8_16	0.0003_8_8	0.7965083	0.7806258	0.738895	0.8487075	0.728	0.8347	True	653977.0	0.0	0.0	True
14	0.0003_8_16	3e-05_32_32	0.7965083	0.7881269000000001	0.738895	0.8487075	0.737885	0.837225	True	586402.5	0.0	0.0	True
15	0.0003_8_16	3e-05_32_64	0.7965083	0.7926717999999999	0.738895	0.8487075	0.73999	0.840625	True	540298.5	0.001804	0.010824	True
16	0.0003_8_16	3e-05_8_16	0.7965083	0.7890118	0.738895	0.8487075	0.735995	0.8410075	True	577295.5	0.0	0.0	True
17	0.0003_8_16	3e-05_8_8	0.7965083	0.7812661999999999	0.738895	0.8487075	0.7284975	0.832715	True	653420.5	0.0	0.0	True
18	0.0003_8_8	3e-05_32_32	0.7806258	0.7881269000000001	0.728	0.8347	0.737885	0.837225	True	423787.5	0.0	0.0	True
19	0.0003_8_8	3e-05_32_64	0.7806258	0.7926717999999999	0.728	0.8347	0.73999	0.840625	True	377921.5	0.0	0.0	True
20	0.0003_8_8	3e-05_8_16	0.7806258	0.7890118	0.728	0.8347	0.735995	0.8410075	True	416893.5	0.0	0.0	True
21	0.0003_8_8	3e-05_8_8	0.7806258	0.7812661999999999	0.728	0.8347	0.7284975	0.832715	True	494781.5	0.68615	1.0	False
22	3e-05_32_32	3e-05_32_64	0.7881269000000001	0.7926717999999999	0.737885	0.837225	0.73999	0.840625	True	451493.5	0.000172	0.001376	True
23	3e-05_32_32	3e-05_8_16	0.7881269000000001	0.7890118	0.737885	0.837225	0.735995	0.8410075	True	491900.0	0.530508	1.0	False
24	3e-05_32_32	3e-05_8_8	0.7881269000000001	0.7812661999999999	0.737885	0.837225	0.7284975	0.832715	True	573255.5	0.0	0.0	True
25	3e-05_32_64	3e-05_8_16	0.7926717999999999	0.7890118	0.73999	0.840625	0.735995	0.8410075	True	539719.5	0.002099	0.010824	True
26	3e-05_32_64	3e-05_8_8	0.7926717999999999	0.7812661999999999	0.73999	0.840625	0.7284975	0.832715	True	620603.5	0.0	0.0	True
27	3e-05_8_16	3e-05_8_8	0.7890118	0.7812661999999999	0.735995	0.8410075	0.7284975	0.832715	True	580289.0	0.0	0.0	True
