	Model 1	Model 2	Mean Model 1	Mean Model 2	Model 1 CI Lower	Model 1 CI Upper	Model 2 CI Lower	Model 2 CI Upper	CI Overlap	U Statistic (Model1 > Model2)	P-Value (Model1 > Model2)	Corrected P-Value (Model1 > Model2)	Significant (Model1 > Model2)
0	0.0003_32_32	0.0003_32_64	0.8022756000000001	0.7581333	0.7654924999999999	0.8388074999999999	0.7164975	0.7956125	True	948359.0	0.0	0.0	True
1	0.0003_32_32	0.0003_8_16	0.8022756000000001	0.8161763000000001	0.7654924999999999	0.8388074999999999	0.7797975	0.8532	True	295488.5	0.0	0.0	True
2	0.0003_32_32	0.0003_8_8	0.8022756000000001	0.8221694	0.7654924999999999	0.8388074999999999	0.7878975	0.85261	True	211542.5	0.0	0.0	True
3	0.0003_32_32	3e-05_32_32	0.8022756000000001	0.8023858	0.7654924999999999	0.8388074999999999	0.76438	0.836105	True	491981.5	0.534653	0.534653	False
4	0.0003_32_32	3e-05_32_64	0.8022756000000001	0.8054880000000001	0.7654924999999999	0.8388074999999999	0.7719	0.8373075	True	447721.5	5.2e-05	0.000208	True
5	0.0003_32_32	3e-05_8_16	0.8022756000000001	0.7982888	0.7654924999999999	0.8388074999999999	0.7574974999999999	0.835005	True	554015.0	2.9e-05	0.000145	True
6	0.0003_32_32	3e-05_8_8	0.8022756000000001	0.8141731999999999	0.7654924999999999	0.8388074999999999	0.778085	0.8493125	True	323279.5	0.0	0.0	True
7	0.0003_32_64	0.0003_8_16	0.7581333	0.8161763000000001	0.7164975	0.7956125	0.7797975	0.8532	True	17239.5	0.0	0.0	True
8	0.0003_32_64	0.0003_8_8	0.7581333	0.8221694	0.7164975	0.7956125	0.7878975	0.85261	True	6865.5	0.0	0.0	True
9	0.0003_32_64	3e-05_32_32	0.7581333	0.8023858	0.7164975	0.7956125	0.76438	0.836105	True	50654.0	0.0	0.0	True
10	0.0003_32_64	3e-05_32_64	0.7581333	0.8054880000000001	0.7164975	0.7956125	0.7719	0.8373075	True	35607.5	0.0	0.0	True
11	0.0003_32_64	3e-05_8_16	0.7581333	0.7982888	0.7164975	0.7956125	0.7574974999999999	0.835005	True	76036.5	0.0	0.0	True
12	0.0003_32_64	3e-05_8_8	0.7581333	0.8141731999999999	0.7164975	0.7956125	0.778085	0.8493125	True	17699.0	0.0	0.0	True
13	0.0003_8_16	0.0003_8_8	0.8161763000000001	0.8221694	0.7797975	0.8532	0.7878975	0.85261	True	406347.0	0.0	0.0	True
14	0.0003_8_16	3e-05_32_32	0.8161763000000001	0.8023858	0.7797975	0.8532	0.76438	0.836105	True	702846.5	0.0	0.0	True
15	0.0003_8_16	3e-05_32_64	0.8161763000000001	0.8054880000000001	0.7797975	0.8532	0.7719	0.8373075	True	664621.0	0.0	0.0	True
16	0.0003_8_16	3e-05_8_16	0.8161763000000001	0.7982888	0.7797975	0.8532	0.7574974999999999	0.835005	True	745681.5	0.0	0.0	True
17	0.0003_8_16	3e-05_8_8	0.8161763000000001	0.8141731999999999	0.7797975	0.8532	0.778085	0.8493125	True	533898.5	0.008663	0.017326	True
18	0.0003_8_8	3e-05_32_32	0.8221694	0.8023858	0.7878975	0.85261	0.76438	0.836105	True	790081.0	0.0	0.0	True
19	0.0003_8_8	3e-05_32_64	0.8221694	0.8054880000000001	0.7878975	0.85261	0.7719	0.8373075	True	756010.0	0.0	0.0	True
20	0.0003_8_8	3e-05_8_16	0.8221694	0.7982888	0.7878975	0.85261	0.7574974999999999	0.835005	True	823115.0	0.0	0.0	True
21	0.0003_8_8	3e-05_8_8	0.8221694	0.8141731999999999	0.7878975	0.85261	0.778085	0.8493125	True	629106.5	0.0	0.0	True
22	3e-05_32_32	3e-05_32_64	0.8023858	0.8054880000000001	0.76438	0.836105	0.7719	0.8373075	True	455048.0	0.000499	0.001497	True
23	3e-05_32_32	3e-05_8_16	0.8023858	0.7982888	0.76438	0.836105	0.7574974999999999	0.835005	True	562219.5	1e-06	6e-06	True
24	3e-05_32_32	3e-05_8_8	0.8023858	0.8141731999999999	0.76438	0.836105	0.778085	0.8493125	True	326189.0	0.0	0.0	True
25	3e-05_32_64	3e-05_8_16	0.8054880000000001	0.7982888	0.7719	0.8373075	0.7574974999999999	0.835005	True	604690.5	0.0	0.0	True
26	3e-05_32_64	3e-05_8_8	0.8054880000000001	0.8141731999999999	0.7719	0.8373075	0.778085	0.8493125	True	366521.0	0.0	0.0	True
27	3e-05_8_16	3e-05_8_8	0.7982888	0.8141731999999999	0.7574974999999999	0.835005	0.778085	0.8493125	True	279507.5	0.0	0.0	True
