	Model 1	Model 2	Mean Model 1	Mean Model 2	Model 1 CI Lower	Model 1 CI Upper	Model 2 CI Lower	Model 2 CI Upper	CI Overlap	U Statistic (Model1 > Model2)	P-Value (Model1 > Model2)	Corrected P-Value (Model1 > Model2)	Significant (Model1 > Model2)
0	0.0003_32_32	0.0003_32_64	0.8127829	0.7772617	0.7699900000000001	0.852005	0.7389775	0.812605	True	894521.0	0.0	0.0	True
1	0.0003_32_32	0.0003_8_16	0.8127829	0.6436285999999999	0.7699900000000001	0.852005	0.6037	0.67751	False	1000000.0	0.0	0.0	True
2	0.0003_32_32	0.0003_8_8	0.8127829	0.8257734	0.7699900000000001	0.852005	0.7917974999999999	0.858825	True	319913.0	0.0	0.0	True
3	0.0003_32_32	3e-05_32_32	0.8127829	0.8234742	0.7699900000000001	0.852005	0.790995	0.8544075	True	345542.0	0.0	0.0	True
4	0.0003_32_32	3e-05_32_64	0.8127829	0.8388447	0.7699900000000001	0.852005	0.8049875000000001	0.870305	True	166250.0	0.0	0.0	True
5	0.0003_32_32	3e-05_8_16	0.8127829	0.8130882000000001	0.7699900000000001	0.852005	0.77859	0.84661	True	498565.5	0.911577	0.911577	False
6	0.0003_32_32	3e-05_8_8	0.8127829	0.79027	0.7699900000000001	0.852005	0.7562975	0.8242050000000001	True	794409.5	0.0	0.0	True
7	0.0003_32_64	0.0003_8_16	0.7772617	0.6436285999999999	0.7389775	0.812605	0.6037	0.67751	False	1000000.0	0.0	0.0	True
8	0.0003_32_64	0.0003_8_8	0.7772617	0.8257734	0.7389775	0.812605	0.7917974999999999	0.858825	True	26616.5	0.0	0.0	True
9	0.0003_32_64	3e-05_32_32	0.7772617	0.8234742	0.7389775	0.812605	0.790995	0.8544075	True	29685.5	0.0	0.0	True
10	0.0003_32_64	3e-05_32_64	0.7772617	0.8388447	0.7389775	0.812605	0.8049875000000001	0.870305	True	6171.0	0.0	0.0	True
11	0.0003_32_64	3e-05_8_16	0.7772617	0.8130882000000001	0.7389775	0.812605	0.77859	0.84661	True	79550.0	0.0	0.0	True
12	0.0003_32_64	3e-05_8_8	0.7772617	0.79027	0.7389775	0.812605	0.7562975	0.8242050000000001	True	305565.0	0.0	0.0	True
13	0.0003_8_16	0.0003_8_8	0.6436285999999999	0.8257734	0.6037	0.67751	0.7917974999999999	0.858825	True	0.0	0.0	0.0	True
14	0.0003_8_16	3e-05_32_32	0.6436285999999999	0.8234742	0.6037	0.67751	0.790995	0.8544075	True	0.0	0.0	0.0	True
15	0.0003_8_16	3e-05_32_64	0.6436285999999999	0.8388447	0.6037	0.67751	0.8049875000000001	0.870305	True	0.0	0.0	0.0	True
16	0.0003_8_16	3e-05_8_16	0.6436285999999999	0.8130882000000001	0.6037	0.67751	0.77859	0.84661	True	0.0	0.0	0.0	True
17	0.0003_8_16	3e-05_8_8	0.6436285999999999	0.79027	0.6037	0.67751	0.7562975	0.8242050000000001	True	0.0	0.0	0.0	True
18	0.0003_8_8	3e-05_32_32	0.8257734	0.8234742	0.7917974999999999	0.858825	0.790995	0.8544075	True	537048.0	0.004118	0.008236	True
19	0.0003_8_8	3e-05_32_64	0.8257734	0.8388447	0.7917974999999999	0.858825	0.8049875000000001	0.870305	True	291480.0	0.0	0.0	True
20	0.0003_8_8	3e-05_8_16	0.8257734	0.8130882000000001	0.7917974999999999	0.858825	0.77859	0.84661	True	697442.5	0.0	0.0	True
21	0.0003_8_8	3e-05_8_8	0.8257734	0.79027	0.7917974999999999	0.858825	0.7562975	0.8242050000000001	True	928296.5	0.0	0.0	True
22	3e-05_32_32	3e-05_32_64	0.8234742	0.8388447	0.790995	0.8544075	0.8049875000000001	0.870305	True	251971.0	0.0	0.0	True
23	3e-05_32_32	3e-05_8_16	0.8234742	0.8130882000000001	0.790995	0.8544075	0.77859	0.84661	True	671546.0	0.0	0.0	True
24	3e-05_32_32	3e-05_8_8	0.8234742	0.79027	0.790995	0.8544075	0.7562975	0.8242050000000001	True	921058.5	0.0	0.0	True
25	3e-05_32_64	3e-05_8_16	0.8388447	0.8130882000000001	0.8049875000000001	0.870305	0.77859	0.84661	True	859074.0	0.0	0.0	True
26	3e-05_32_64	3e-05_8_8	0.8388447	0.79027	0.8049875000000001	0.870305	0.7562975	0.8242050000000001	True	978172.0	0.0	0.0	True
27	3e-05_8_16	3e-05_8_8	0.8130882000000001	0.79027	0.77859	0.84661	0.7562975	0.8242050000000001	True	826080.0	0.0	0.0	True
