	Model 1	Model 2	Mean Model 1	Mean Model 2	Model 1 CI Lower	Model 1 CI Upper	Model 2 CI Lower	Model 2 CI Upper	CI Overlap	U Statistic (Model1 > Model2)	P-Value (Model1 > Model2)	Corrected P-Value (Model1 > Model2)	Significant (Model1 > Model2)
0	0.0003_32_32	0.0003_32_64	0.8642877999999999	0.8239253	0.833295	0.8923	0.7880725000000001	0.8589025	True	958552.5	0.0	0.0	True
1	0.0003_32_32	0.0003_8_16	0.8642877999999999	0.8719682	0.833295	0.8923	0.8434975	0.8987175000000001	True	359755.0	0.0	0.0	True
2	0.0003_32_32	0.0003_8_8	0.8642877999999999	0.8726771999999999	0.833295	0.8923	0.842695	0.9005	True	346348.5	0.0	0.0	True
3	0.0003_32_32	3e-05_32_32	0.8642877999999999	0.8656269	0.833295	0.8923	0.8377975	0.89271	True	474548.5	0.04873	0.14619000000000001	False
4	0.0003_32_32	3e-05_32_64	0.8642877999999999	0.8606904	0.833295	0.8923	0.830795	0.8904025	True	565242.5	0.0	0.0	True
5	0.0003_32_32	3e-05_8_16	0.8642877999999999	0.8534132	0.833295	0.8923	0.8223	0.8837050000000001	True	690199.0	0.0	0.0	True
6	0.0003_32_32	3e-05_8_8	0.8642877999999999	0.8665685999999999	0.833295	0.8923	0.8392975	0.8935025	True	459832.5	0.001867	0.007468	True
7	0.0003_32_64	0.0003_8_16	0.8239253	0.8719682	0.7880725000000001	0.8589025	0.8434975	0.8987175000000001	True	17056.5	0.0	0.0	True
8	0.0003_32_64	0.0003_8_8	0.8239253	0.8726771999999999	0.7880725000000001	0.8589025	0.842695	0.9005	True	17784.0	0.0	0.0	True
9	0.0003_32_64	3e-05_32_32	0.8239253	0.8656269	0.7880725000000001	0.8589025	0.8377975	0.89271	True	32238.0	0.0	0.0	True
10	0.0003_32_64	3e-05_32_64	0.8239253	0.8606904	0.7880725000000001	0.8589025	0.830795	0.8904025	True	55764.5	0.0	0.0	True
11	0.0003_32_64	3e-05_8_16	0.8239253	0.8534132	0.7880725000000001	0.8589025	0.8223	0.8837050000000001	True	101945.5	0.0	0.0	True
12	0.0003_32_64	3e-05_8_8	0.8239253	0.8665685999999999	0.7880725000000001	0.8589025	0.8392975	0.8935025	True	27394.5	0.0	0.0	True
13	0.0003_8_16	0.0003_8_8	0.8719682	0.8726771999999999	0.8434975	0.8987175000000001	0.842695	0.9005	True	482186.0	0.167744	0.335488	False
14	0.0003_8_16	3e-05_32_32	0.8719682	0.8656269	0.8434975	0.8987175000000001	0.8377975	0.89271	True	620287.0	0.0	0.0	True
15	0.0003_8_16	3e-05_32_64	0.8719682	0.8606904	0.8434975	0.8987175000000001	0.830795	0.8904025	True	702581.0	0.0	0.0	True
16	0.0003_8_16	3e-05_8_16	0.8719682	0.8534132	0.8434975	0.8987175000000001	0.8223	0.8837050000000001	True	808494.5	0.0	0.0	True
17	0.0003_8_16	3e-05_8_8	0.8719682	0.8665685999999999	0.8434975	0.8987175000000001	0.8392975	0.8935025	True	606962.0	0.0	0.0	True
18	0.0003_8_8	3e-05_32_32	0.8726771999999999	0.8656269	0.842695	0.9005	0.8377975	0.89271	True	635008.0	0.0	0.0	True
19	0.0003_8_8	3e-05_32_64	0.8726771999999999	0.8606904	0.842695	0.9005	0.830795	0.8904025	True	714664.0	0.0	0.0	True
20	0.0003_8_8	3e-05_8_16	0.8726771999999999	0.8534132	0.842695	0.9005	0.8223	0.8837050000000001	True	814332.5	0.0	0.0	True
21	0.0003_8_8	3e-05_8_8	0.8726771999999999	0.8665685999999999	0.842695	0.9005	0.8392975	0.8935025	True	622590.5	0.0	0.0	True
22	3e-05_32_32	3e-05_32_64	0.8656269	0.8606904	0.8377975	0.89271	0.830795	0.8904025	True	592812.5	0.0	0.0	True
23	3e-05_32_32	3e-05_8_16	0.8656269	0.8534132	0.8377975	0.89271	0.8223	0.8837050000000001	True	717733.5	0.0	0.0	True
24	3e-05_32_32	3e-05_8_8	0.8656269	0.8665685999999999	0.8377975	0.89271	0.8392975	0.8935025	True	485654.5	0.266617	0.335488	False
25	3e-05_32_64	3e-05_8_16	0.8606904	0.8534132	0.830795	0.8904025	0.8223	0.8837050000000001	True	631883.5	0.0	0.0	True
26	3e-05_32_64	3e-05_8_8	0.8606904	0.8665685999999999	0.830795	0.8904025	0.8392975	0.8935025	True	392573.5	0.0	0.0	True
27	3e-05_8_16	3e-05_8_8	0.8534132	0.8665685999999999	0.8223	0.8837050000000001	0.8392975	0.8935025	True	266613.5	0.0	0.0	True
