	Model 1	Model 2	Mean Model 1	Mean Model 2	Model 1 CI Lower	Model 1 CI Upper	Model 2 CI Lower	Model 2 CI Upper	CI Overlap	U Statistic (Model1 > Model2)	P-Value (Model1 > Model2)	Corrected P-Value (Model1 > Model2)	Significant (Model1 > Model2)
0	0.0003_32_32	0.0003_32_64	0.8608088	0.8074696	0.83309	0.889205	0.7704975	0.841615	True	989734.5	0.0	0.0	True
1	0.0003_32_32	0.0003_8_16	0.8608088	0.8777366	0.83309	0.889205	0.8461949999999999	0.9055524999999999	True	210579.5	0.0	0.0	True
2	0.0003_32_32	0.0003_8_8	0.8608088	0.858907	0.83309	0.889205	0.8229749999999999	0.8923025	True	526010.5	0.043985	0.08797	False
3	0.0003_32_32	3e-05_32_32	0.8608088	0.8494646	0.83309	0.889205	0.81738	0.8797025	True	692905.5	0.0	0.0	True
4	0.0003_32_32	3e-05_32_64	0.8608088	0.8468543	0.83309	0.889205	0.816295	0.8778025	True	738689.0	0.0	0.0	True
5	0.0003_32_32	3e-05_8_16	0.8608088	0.8537651	0.83309	0.889205	0.8249974999999999	0.8828175	True	629295.0	0.0	0.0	True
6	0.0003_32_32	3e-05_8_8	0.8608088	0.8461465	0.83309	0.889205	0.8133925	0.8757075	True	747009.5	0.0	0.0	True
7	0.0003_32_64	0.0003_8_16	0.8074696	0.8777366	0.7704975	0.841615	0.8461949999999999	0.9055524999999999	True	2112.5	0.0	0.0	True
8	0.0003_32_64	0.0003_8_8	0.8074696	0.858907	0.7704975	0.841615	0.8229749999999999	0.8923025	True	21580.5	0.0	0.0	True
9	0.0003_32_64	3e-05_32_32	0.8074696	0.8494646	0.7704975	0.841615	0.81738	0.8797025	True	43155.5	0.0	0.0	True
10	0.0003_32_64	3e-05_32_64	0.8074696	0.8468543	0.7704975	0.841615	0.816295	0.8778025	True	51414.5	0.0	0.0	True
11	0.0003_32_64	3e-05_8_16	0.8074696	0.8537651	0.7704975	0.841615	0.8249974999999999	0.8828175	True	23847.0	0.0	0.0	True
12	0.0003_32_64	3e-05_8_8	0.8074696	0.8461465	0.7704975	0.841615	0.8133925	0.8757075	True	56817.5	0.0	0.0	True
13	0.0003_8_16	0.0003_8_8	0.8777366	0.858907	0.8461949999999999	0.9055524999999999	0.8229749999999999	0.8923025	True	797092.0	0.0	0.0	True
14	0.0003_8_16	3e-05_32_32	0.8777366	0.8494646	0.8461949999999999	0.9055524999999999	0.81738	0.8797025	True	895739.5	0.0	0.0	True
15	0.0003_8_16	3e-05_32_64	0.8777366	0.8468543	0.8461949999999999	0.9055524999999999	0.816295	0.8778025	True	918158.0	0.0	0.0	True
16	0.0003_8_16	3e-05_8_16	0.8777366	0.8537651	0.8461949999999999	0.9055524999999999	0.8249974999999999	0.8828175	True	864949.5	0.0	0.0	True
17	0.0003_8_16	3e-05_8_8	0.8777366	0.8461465	0.8461949999999999	0.9055524999999999	0.8133925	0.8757075	True	923456.5	0.0	0.0	True
18	0.0003_8_8	3e-05_32_32	0.858907	0.8494646	0.8229749999999999	0.8923025	0.81738	0.8797025	True	658219.5	0.0	0.0	True
19	0.0003_8_8	3e-05_32_64	0.858907	0.8468543	0.8229749999999999	0.8923025	0.816295	0.8778025	True	702264.5	0.0	0.0	True
20	0.0003_8_8	3e-05_8_16	0.858907	0.8537651	0.8229749999999999	0.8923025	0.8249974999999999	0.8828175	True	596193.0	0.0	0.0	True
21	0.0003_8_8	3e-05_8_8	0.858907	0.8461465	0.8229749999999999	0.8923025	0.8133925	0.8757075	True	709968.0	0.0	0.0	True
22	3e-05_32_32	3e-05_32_64	0.8494646	0.8468543	0.81738	0.8797025	0.816295	0.8778025	True	546365.5	0.00033	0.00099	True
23	3e-05_32_32	3e-05_8_16	0.8494646	0.8537651	0.81738	0.8797025	0.8249974999999999	0.8828175	True	428447.5	0.0	0.0	True
24	3e-05_32_32	3e-05_8_8	0.8494646	0.8461465	0.81738	0.8797025	0.8133925	0.8757075	True	555462.0	1.7e-05	6.8e-05	True
25	3e-05_32_64	3e-05_8_16	0.8468543	0.8537651	0.816295	0.8778025	0.8249974999999999	0.8828175	True	380428.0	0.0	0.0	True
26	3e-05_32_64	3e-05_8_8	0.8468543	0.8461465	0.816295	0.8778025	0.8133925	0.8757075	True	508577.0	0.506582	0.506582	False
27	3e-05_8_16	3e-05_8_8	0.8537651	0.8461465	0.8249974999999999	0.8828175	0.8133925	0.8757075	True	628241.5	0.0	0.0	True
