	Model 1	Model 2	Mean Model 1	Mean Model 2	Model 1 CI Lower	Model 1 CI Upper	Model 2 CI Lower	Model 2 CI Upper	CI Overlap	U Statistic (Model1 > Model2)	P-Value (Model1 > Model2)	Corrected P-Value (Model1 > Model2)	Significant (Model1 > Model2)
0	0.0003_32_32	0.0003_32_64	0.776559	0.7505978999999999	0.69954	0.8488074999999999	0.6720975	0.8304549999999999	True	685264.0	0.0	0.0	True
1	0.0003_32_32	0.0003_8_16	0.776559	0.7821541999999999	0.69954	0.8488074999999999	0.710495	0.8522224999999999	True	461054.5	0.002562	0.007686	True
2	0.0003_32_32	0.0003_8_8	0.776559	0.7995675	0.69954	0.8488074999999999	0.733	0.8619249999999999	True	330813.0	0.0	0.0	True
3	0.0003_32_32	3e-05_32_32	0.776559	0.752738	0.69954	0.8488074999999999	0.6780925	0.8195475	True	672114.0	0.0	0.0	True
4	0.0003_32_32	3e-05_32_64	0.776559	0.7990771999999999	0.69954	0.8488074999999999	0.721495	0.8707	True	341505.0	0.0	0.0	True
5	0.0003_32_32	3e-05_8_16	0.776559	0.7254676	0.69954	0.8488074999999999	0.6529	0.7966374999999999	True	830731.5	0.0	0.0	True
6	0.0003_32_32	3e-05_8_8	0.776559	0.7169732999999999	0.69954	0.8488074999999999	0.63568	0.790135	True	859549.5	0.0	0.0	True
7	0.0003_32_64	0.0003_8_16	0.7505978999999999	0.7821541999999999	0.6720975	0.8304549999999999	0.710495	0.8522224999999999	True	272464.5	0.0	0.0	True
8	0.0003_32_64	0.0003_8_8	0.7505978999999999	0.7995675	0.6720975	0.8304549999999999	0.733	0.8619249999999999	True	167656.5	0.0	0.0	True
9	0.0003_32_64	3e-05_32_32	0.7505978999999999	0.752738	0.6720975	0.8304549999999999	0.6780925	0.8195475	True	478573.0	0.097059	0.194118	False
10	0.0003_32_64	3e-05_32_64	0.7505978999999999	0.7990771999999999	0.6720975	0.8304549999999999	0.721495	0.8707	True	187010.5	0.0	0.0	True
11	0.0003_32_64	3e-05_8_16	0.7505978999999999	0.7254676	0.6720975	0.8304549999999999	0.6529	0.7966374999999999	True	681375.5	0.0	0.0	True
12	0.0003_32_64	3e-05_8_8	0.7505978999999999	0.7169732999999999	0.6720975	0.8304549999999999	0.63568	0.790135	True	726365.5	0.0	0.0	True
13	0.0003_8_16	0.0003_8_8	0.7821541999999999	0.7995675	0.710495	0.8522224999999999	0.733	0.8619249999999999	True	362337.5	0.0	0.0	True
14	0.0003_8_16	3e-05_32_32	0.7821541999999999	0.752738	0.710495	0.8522224999999999	0.6780925	0.8195475	True	715852.0	0.0	0.0	True
15	0.0003_8_16	3e-05_32_64	0.7821541999999999	0.7990771999999999	0.710495	0.8522224999999999	0.721495	0.8707	True	372074.0	0.0	0.0	True
16	0.0003_8_16	3e-05_8_16	0.7821541999999999	0.7254676	0.710495	0.8522224999999999	0.6529	0.7966374999999999	True	866462.0	0.0	0.0	True
17	0.0003_8_16	3e-05_8_8	0.7821541999999999	0.7169732999999999	0.710495	0.8522224999999999	0.63568	0.790135	True	891544.5	0.0	0.0	True
18	0.0003_8_8	3e-05_32_32	0.7995675	0.752738	0.733	0.8619249999999999	0.6780925	0.8195475	True	828188.0	0.0	0.0	True
19	0.0003_8_8	3e-05_32_64	0.7995675	0.7990771999999999	0.733	0.8619249999999999	0.721495	0.8707	True	499690.0	0.980878	0.980878	False
20	0.0003_8_8	3e-05_8_16	0.7995675	0.7254676	0.733	0.8619249999999999	0.6529	0.7966374999999999	True	934756.5	0.0	0.0	True
21	0.0003_8_8	3e-05_8_8	0.7995675	0.7169732999999999	0.733	0.8619249999999999	0.63568	0.790135	True	949391.0	0.0	0.0	True
22	3e-05_32_32	3e-05_32_64	0.752738	0.7990771999999999	0.6780925	0.8195475	0.721495	0.8707	True	191516.0	0.0	0.0	True
23	3e-05_32_32	3e-05_8_16	0.752738	0.7254676	0.6780925	0.8195475	0.6529	0.7966374999999999	True	704033.0	0.0	0.0	True
24	3e-05_32_32	3e-05_8_8	0.752738	0.7169732999999999	0.6780925	0.8195475	0.63568	0.790135	True	747964.0	0.0	0.0	True
25	3e-05_32_64	3e-05_8_16	0.7990771999999999	0.7254676	0.721495	0.8707	0.6529	0.7966374999999999	True	916737.5	0.0	0.0	True
26	3e-05_32_64	3e-05_8_8	0.7990771999999999	0.7169732999999999	0.721495	0.8707	0.63568	0.790135	True	933331.0	0.0	0.0	True
27	3e-05_8_16	3e-05_8_8	0.7254676	0.7169732999999999	0.6529	0.7966374999999999	0.63568	0.790135	True	559116.5	5e-06	2e-05	True
