	Model 1	Model 2	Mean Model 1	Mean Model 2	Model 1 CI Lower	Model 1 CI Upper	Model 2 CI Lower	Model 2 CI Upper	CI Overlap	U Statistic (Model1 > Model2)	P-Value (Model1 > Model2)	Corrected P-Value (Model1 > Model2)	Significant (Model1 > Model2)
0	0.0003_32_32	0.0003_32_64	0.7732236	0.7114161	0.7197775	0.826605	0.6459925	0.7729075	True	930403.5	0.0	0.0	True
1	0.0003_32_32	0.0003_8_16	0.7732236	0.8034885	0.7197775	0.826605	0.7533949999999999	0.8509	True	210430.0	0.0	0.0	True
2	0.0003_32_32	0.0003_8_8	0.7732236	0.8066427000000002	0.7197775	0.826605	0.7567575000000001	0.8558	True	187604.0	0.0	0.0	True
3	0.0003_32_32	3e-05_32_32	0.7732236	0.7828948	0.7197775	0.826605	0.730185	0.8352025000000001	True	398387.5	0.0	0.0	True
4	0.0003_32_32	3e-05_32_64	0.7732236	0.7990942999999999	0.7197775	0.826605	0.7473	0.8465075	True	250328.0	0.0	0.0	True
5	0.0003_32_32	3e-05_8_16	0.7732236	0.7724548999999999	0.7197775	0.826605	0.7148924999999999	0.8270099999999999	True	504218.0	0.743966	0.743966	False
6	0.0003_32_32	3e-05_8_8	0.7732236	0.7662887	0.7197775	0.826605	0.7030924999999999	0.820705	True	560218.0	3e-06	1.5e-05	True
7	0.0003_32_64	0.0003_8_16	0.7114161	0.8034885	0.6459925	0.7729075	0.7533949999999999	0.8509	True	10945.0	0.0	0.0	True
8	0.0003_32_64	0.0003_8_8	0.7114161	0.8066427000000002	0.6459925	0.7729075	0.7567575000000001	0.8558	True	8591.5	0.0	0.0	True
9	0.0003_32_64	3e-05_32_32	0.7114161	0.7828948	0.6459925	0.7729075	0.730185	0.8352025000000001	True	38793.0	0.0	0.0	True
10	0.0003_32_64	3e-05_32_64	0.7114161	0.7990942999999999	0.6459925	0.7729075	0.7473	0.8465075	True	15488.0	0.0	0.0	True
11	0.0003_32_64	3e-05_8_16	0.7114161	0.7724548999999999	0.6459925	0.7729075	0.7148924999999999	0.8270099999999999	True	72845.5	0.0	0.0	True
12	0.0003_32_64	3e-05_8_8	0.7114161	0.7662887	0.6459925	0.7729075	0.7030924999999999	0.820705	True	102441.0	0.0	0.0	True
13	0.0003_8_16	0.0003_8_8	0.8034885	0.8066427000000002	0.7533949999999999	0.8509	0.7567575000000001	0.8558	True	464569.5	0.006075	0.01215	True
14	0.0003_8_16	3e-05_32_32	0.8034885	0.7828948	0.7533949999999999	0.8509	0.730185	0.8352025000000001	True	718001.5	0.0	0.0	True
15	0.0003_8_16	3e-05_32_64	0.8034885	0.7990942999999999	0.7533949999999999	0.8509	0.7473	0.8465075	True	546928.5	0.000279	0.0008370000000000001	True
16	0.0003_8_16	3e-05_8_16	0.8034885	0.7724548999999999	0.7533949999999999	0.8509	0.7148924999999999	0.8270099999999999	True	798019.5	0.0	0.0	True
17	0.0003_8_16	3e-05_8_8	0.8034885	0.7662887	0.7533949999999999	0.8509	0.7030924999999999	0.820705	True	831191.5	0.0	0.0	True
18	0.0003_8_8	3e-05_32_32	0.8066427000000002	0.7828948	0.7567575000000001	0.8558	0.730185	0.8352025000000001	True	746339.5	0.0	0.0	True
19	0.0003_8_8	3e-05_32_64	0.8066427000000002	0.7990942999999999	0.7567575000000001	0.8558	0.7473	0.8465075	True	580629.5	0.0	0.0	True
20	0.0003_8_8	3e-05_8_16	0.8066427000000002	0.7724548999999999	0.7567575000000001	0.8558	0.7148924999999999	0.8270099999999999	True	820504.5	0.0	0.0	True
21	0.0003_8_8	3e-05_8_8	0.8066427000000002	0.7662887	0.7567575000000001	0.8558	0.7030924999999999	0.820705	True	851366.5	0.0	0.0	True
22	3e-05_32_32	3e-05_32_64	0.7828948	0.7990942999999999	0.730185	0.8352025000000001	0.7473	0.8465075	True	328925.0	0.0	0.0	True
23	3e-05_32_32	3e-05_8_16	0.7828948	0.7724548999999999	0.730185	0.8352025000000001	0.7148924999999999	0.8270099999999999	True	606695.0	0.0	0.0	True
24	3e-05_32_32	3e-05_8_8	0.7828948	0.7662887	0.730185	0.8352025000000001	0.7030924999999999	0.820705	True	658250.0	0.0	0.0	True
25	3e-05_32_64	3e-05_8_16	0.7990942999999999	0.7724548999999999	0.7473	0.8465075	0.7148924999999999	0.8270099999999999	True	756495.5	0.0	0.0	True
26	3e-05_32_64	3e-05_8_8	0.7990942999999999	0.7662887	0.7473	0.8465075	0.7030924999999999	0.820705	True	794510.0	0.0	0.0	True
27	3e-05_8_16	3e-05_8_8	0.7724548999999999	0.7662887	0.7148924999999999	0.8270099999999999	0.7030924999999999	0.820705	True	556187.0	1.4e-05	5.6e-05	True
