	Model 1	Model 2	Mean Model 1	Mean Model 2	Model 1 CI Lower	Model 1 CI Upper	Model 2 CI Lower	Model 2 CI Upper	CI Overlap	U Statistic (Model1 > Model2)	P-Value (Model1 > Model2)	Corrected P-Value (Model1 > Model2)	Significant (Model1 > Model2)
0	0.0003_32_32	0.0003_32_64	0.8619596	0.8152284	0.8243925	0.8943	0.781395	0.8481175	True	968114.0	0.0	0.0	True
1	0.0003_32_32	0.0003_8_16	0.8619596	0.8639345	0.8243925	0.8943	0.8342875000000001	0.8927	True	475597.0	0.058792	0.117584	False
2	0.0003_32_32	0.0003_8_8	0.8619596	0.8604680000000001	0.8243925	0.8943	0.8153925	0.9007	True	513847.5	0.283577	0.283577	False
3	0.0003_32_32	3e-05_32_32	0.8619596	0.8737927999999999	0.8243925	0.8943	0.8484	0.8989	True	305229.5	0.0	0.0	True
4	0.0003_32_32	3e-05_32_64	0.8619596	0.8722167	0.8243925	0.8943	0.8440975	0.899505	True	337013.5	0.0	0.0	True
5	0.0003_32_32	3e-05_8_16	0.8619596	0.8567857	0.8243925	0.8943	0.813065	0.8951075	True	577098.0	0.0	0.0	True
6	0.0003_32_32	3e-05_8_8	0.8619596	0.851131	0.8243925	0.8943	0.806285	0.887415	True	648832.0	0.0	0.0	True
7	0.0003_32_64	0.0003_8_16	0.8152284	0.8639345	0.781395	0.8481175	0.8342875000000001	0.8927	True	13965.5	0.0	0.0	True
8	0.0003_32_64	0.0003_8_8	0.8152284	0.8604680000000001	0.781395	0.8481175	0.8153925	0.9007	True	62346.5	0.0	0.0	True
9	0.0003_32_64	3e-05_32_32	0.8152284	0.8737927999999999	0.781395	0.8481175	0.8484	0.8989	True	2468.0	0.0	0.0	True
10	0.0003_32_64	3e-05_32_64	0.8152284	0.8722167	0.781395	0.8481175	0.8440975	0.899505	True	3915.5	0.0	0.0	True
11	0.0003_32_64	3e-05_8_16	0.8152284	0.8567857	0.781395	0.8481175	0.813065	0.8951075	True	61035.0	0.0	0.0	True
12	0.0003_32_64	3e-05_8_8	0.8152284	0.851131	0.781395	0.8481175	0.806285	0.887415	True	95009.5	0.0	0.0	True
13	0.0003_8_16	0.0003_8_8	0.8639345	0.8604680000000001	0.8342875000000001	0.8927	0.8153925	0.9007	True	536102.0	0.005178	0.020712	True
14	0.0003_8_16	3e-05_32_32	0.8639345	0.8737927999999999	0.8342875000000001	0.8927	0.8484	0.8989	True	308417.0	0.0	0.0	True
15	0.0003_8_16	3e-05_32_64	0.8639345	0.8722167	0.8342875000000001	0.8927	0.8440975	0.899505	True	344858.5	0.0	0.0	True
16	0.0003_8_16	3e-05_8_16	0.8639345	0.8567857	0.8342875000000001	0.8927	0.813065	0.8951075	True	607392.0	0.0	0.0	True
17	0.0003_8_16	3e-05_8_8	0.8639345	0.851131	0.8342875000000001	0.8927	0.806285	0.887415	True	682458.0	0.0	0.0	True
18	0.0003_8_8	3e-05_32_32	0.8604680000000001	0.8737927999999999	0.8153925	0.9007	0.8484	0.8989	True	323560.0	0.0	0.0	True
19	0.0003_8_8	3e-05_32_64	0.8604680000000001	0.8722167	0.8153925	0.9007	0.8440975	0.899505	True	348711.5	0.0	0.0	True
20	0.0003_8_8	3e-05_8_16	0.8604680000000001	0.8567857	0.8153925	0.9007	0.813065	0.8951075	True	552014.5	5.6e-05	0.00028	True
21	0.0003_8_8	3e-05_8_8	0.8604680000000001	0.851131	0.8153925	0.9007	0.806285	0.887415	True	616617.5	0.0	0.0	True
22	3e-05_32_32	3e-05_32_64	0.8737927999999999	0.8722167	0.8484	0.8989	0.8440975	0.899505	True	534127.0	0.008223	0.024668999999999996	True
23	3e-05_32_32	3e-05_8_16	0.8737927999999999	0.8567857	0.8484	0.8989	0.813065	0.8951075	True	752993.0	0.0	0.0	True
24	3e-05_32_32	3e-05_8_8	0.8737927999999999	0.851131	0.8484	0.8989	0.806285	0.887415	True	817467.5	0.0	0.0	True
25	3e-05_32_64	3e-05_8_16	0.8722167	0.8567857	0.8440975	0.899505	0.813065	0.8951075	True	725989.0	0.0	0.0	True
26	3e-05_32_64	3e-05_8_8	0.8722167	0.851131	0.8440975	0.899505	0.806285	0.887415	True	792065.0	0.0	0.0	True
27	3e-05_8_16	3e-05_8_8	0.8567857	0.851131	0.813065	0.8951075	0.806285	0.887415	True	570155.5	0.0	0.0	True
