	Model 1	Model 2	Mean Model 1	Mean Model 2	Model 1 CI Lower	Model 1 CI Upper	Model 2 CI Lower	Model 2 CI Upper	CI Overlap	U Statistic (Model1 > Model2)	P-Value (Model1 > Model2)	Corrected P-Value (Model1 > Model2)	Significant (Model1 > Model2)
0	0.0003_32_32	0.0003_32_64	89.43	87.1	0.8622974999999999	0.9284	0.8313900000000001	0.9050050000000001	True	820584.5	0.0	0.0	True
1	0.0003_32_32	0.0003_8_16	89.43	88.36	0.8622974999999999	0.9284	0.8485	0.91532	True	664530.0	0.0	0.0	True
2	0.0003_32_32	0.0003_8_8	89.43	90.87	0.8622974999999999	0.9284	0.877485	0.9364025	True	258368.0	0.0	0.0	True
3	0.0003_32_32	3e-05_32_32	89.43	89.59	0.8622974999999999	0.9284	0.8620825	0.9272050000000001	True	467154.0	0.010972	0.043888	True
4	0.0003_32_32	3e-05_32_64	89.43	90.05	0.8622974999999999	0.9284	0.868285	0.9302025	True	389415.5	0.0	0.0	True
5	0.0003_32_32	3e-05_8_16	89.43	89.67	0.8622974999999999	0.9284	0.862685	0.926405	True	454287.0	0.0004	0.002	True
6	0.0003_32_32	3e-05_8_8	89.43	89.7	0.8622974999999999	0.9284	0.8625975	0.927905	True	448729.0	7.2e-05	0.000432	True
7	0.0003_32_64	0.0003_8_16	87.1	88.36	0.8313900000000001	0.9050050000000001	0.8485	0.91532	True	314563.5	0.0	0.0	True
8	0.0003_32_64	0.0003_8_8	87.1	90.87	0.8313900000000001	0.9050050000000001	0.877485	0.9364025	True	55789.0	0.0	0.0	True
9	0.0003_32_64	3e-05_32_32	87.1	89.59	0.8313900000000001	0.9050050000000001	0.8620825	0.9272050000000001	True	161322.0	0.0	0.0	True
10	0.0003_32_64	3e-05_32_64	87.1	90.05	0.8313900000000001	0.9050050000000001	0.868285	0.9302025	True	116833.0	0.0	0.0	True
11	0.0003_32_64	3e-05_8_16	87.1	89.67	0.8313900000000001	0.9050050000000001	0.862685	0.926405	True	154004.0	0.0	0.0	True
12	0.0003_32_64	3e-05_8_8	87.1	89.7	0.8313900000000001	0.9050050000000001	0.8625975	0.927905	True	152487.0	0.0	0.0	True
13	0.0003_8_16	0.0003_8_8	88.36	90.87	0.8485	0.91532	0.877485	0.9364025	True	136328.0	0.0	0.0	True
14	0.0003_8_16	3e-05_32_32	88.36	89.59	0.8485	0.91532	0.8620825	0.9272050000000001	True	306586.0	0.0	0.0	True
15	0.0003_8_16	3e-05_32_64	88.36	90.05	0.8485	0.91532	0.868285	0.9302025	True	239872.5	0.0	0.0	True
16	0.0003_8_16	3e-05_8_16	88.36	89.67	0.8485	0.91532	0.862685	0.926405	True	295962.0	0.0	0.0	True
17	0.0003_8_16	3e-05_8_8	88.36	89.7	0.8485	0.91532	0.8625975	0.927905	True	292306.5	0.0	0.0	True
18	0.0003_8_8	3e-05_32_32	90.87	89.59	0.877485	0.9364025	0.8620825	0.9272050000000001	True	714868.5	0.0	0.0	True
19	0.0003_8_8	3e-05_32_64	90.87	90.05	0.877485	0.9364025	0.868285	0.9302025	True	643093.0	0.0	0.0	True
20	0.0003_8_8	3e-05_8_16	90.87	89.67	0.877485	0.9364025	0.862685	0.926405	True	703522.5	0.0	0.0	True
21	0.0003_8_8	3e-05_8_8	90.87	89.7	0.877485	0.9364025	0.8625975	0.927905	True	696886.0	0.0	0.0	True
22	3e-05_32_32	3e-05_32_64	89.59	90.05	0.8620825	0.9272050000000001	0.868285	0.9302025	True	421432.5	0.0	0.0	True
23	3e-05_32_32	3e-05_8_16	89.59	89.67	0.8620825	0.9272050000000001	0.862685	0.926405	True	487178.5	0.320774	0.641548	False
24	3e-05_32_32	3e-05_8_8	89.59	89.7	0.8620825	0.9272050000000001	0.8625975	0.927905	True	481366.5	0.149033	0.447099	False
25	3e-05_32_64	3e-05_8_16	90.05	89.67	0.868285	0.9302025	0.862685	0.926405	True	565830.0	0.0	0.0	True
26	3e-05_32_64	3e-05_8_8	90.05	89.7	0.868285	0.9302025	0.8625975	0.927905	True	559502.5	4e-06	2.8e-05	True
27	3e-05_8_16	3e-05_8_8	89.67	89.7	0.862685	0.926405	0.8625975	0.927905	True	494255.0	0.656422	0.656422	False
