	Model 1	Model 2	Mean Model 1	Mean Model 2	Model 1 CI Lower	Model 1 CI Upper	Model 2 CI Lower	Model 2 CI Upper	CI Overlap	U Statistic (Model1 > Model2)	P-Value (Model1 > Model2)	Corrected P-Value (Model1 > Model2)	Significant (Model1 > Model2)
0	0.0003_32_32	0.0003_32_64	0.7963707999999999	0.7460975000000001	0.72568	0.8621	0.6615975	0.820175	True	822307.5	0.0	0.0	True
1	0.0003_32_32	0.0003_8_16	0.7963707999999999	0.7856502000000001	0.72568	0.8621	0.716	0.8494200000000001	True	589451.5	0.0	0.0	True
2	0.0003_32_32	0.0003_8_8	0.7963707999999999	0.7980406	0.72568	0.8621	0.723685	0.86275	True	487110.5	0.318215	0.9546450000000001	False
3	0.0003_32_32	3e-05_32_32	0.7963707999999999	0.7666698000000001	0.72568	0.8621	0.69569	0.8340175	True	724643.0	0.0	0.0	True
4	0.0003_32_32	3e-05_32_64	0.7963707999999999	0.7993875	0.72568	0.8621	0.7347	0.8583274999999999	True	474422.5	0.047625	0.1905	False
5	0.0003_32_32	3e-05_8_16	0.7963707999999999	0.7343305	0.72568	0.8621	0.6587	0.8	True	893886.0	0.0	0.0	True
6	0.0003_32_32	3e-05_8_8	0.7963707999999999	0.7337416000000001	0.72568	0.8621	0.6639	0.8047075	True	890061.0	0.0	0.0	True
7	0.0003_32_64	0.0003_8_16	0.7460975000000001	0.7856502000000001	0.6615975	0.820175	0.716	0.8494200000000001	True	232206.5	0.0	0.0	True
8	0.0003_32_64	0.0003_8_8	0.7460975000000001	0.7980406	0.6615975	0.820175	0.723685	0.86275	True	168881.0	0.0	0.0	True
9	0.0003_32_64	3e-05_32_32	0.7460975000000001	0.7666698000000001	0.6615975	0.820175	0.69569	0.8340175	True	359199.0	0.0	0.0	True
10	0.0003_32_64	3e-05_32_64	0.7460975000000001	0.7993875	0.6615975	0.820175	0.7347	0.8583274999999999	True	152882.0	0.0	0.0	True
11	0.0003_32_64	3e-05_8_16	0.7460975000000001	0.7343305	0.6615975	0.820175	0.6587	0.8	True	587562.0	0.0	0.0	True
12	0.0003_32_64	3e-05_8_8	0.7460975000000001	0.7337416000000001	0.6615975	0.820175	0.6639	0.8047075	True	591060.5	0.0	0.0	True
13	0.0003_8_16	0.0003_8_8	0.7856502000000001	0.7980406	0.716	0.8494200000000001	0.723685	0.86275	True	397055.0	0.0	0.0	True
14	0.0003_8_16	3e-05_32_32	0.7856502000000001	0.7666698000000001	0.716	0.8494200000000001	0.69569	0.8340175	True	650824.0	0.0	0.0	True
15	0.0003_8_16	3e-05_32_64	0.7856502000000001	0.7993875	0.716	0.8494200000000001	0.7347	0.8583274999999999	True	380480.0	0.0	0.0	True
16	0.0003_8_16	3e-05_8_16	0.7856502000000001	0.7343305	0.716	0.8494200000000001	0.6587	0.8	True	853485.0	0.0	0.0	True
17	0.0003_8_16	3e-05_8_8	0.7856502000000001	0.7337416000000001	0.716	0.8494200000000001	0.6639	0.8047075	True	849846.5	0.0	0.0	True
18	0.0003_8_8	3e-05_32_32	0.7980406	0.7666698000000001	0.723685	0.86275	0.69569	0.8340175	True	736563.0	0.0	0.0	True
19	0.0003_8_8	3e-05_32_64	0.7980406	0.7993875	0.723685	0.86275	0.7347	0.8583274999999999	True	487927.0	0.349838	0.9546450000000001	False
20	0.0003_8_8	3e-05_8_16	0.7980406	0.7343305	0.723685	0.86275	0.6587	0.8	True	900558.5	0.0	0.0	True
21	0.0003_8_8	3e-05_8_8	0.7980406	0.7337416000000001	0.723685	0.86275	0.6639	0.8047075	True	896733.0	0.0	0.0	True
22	3e-05_32_32	3e-05_32_64	0.7666698000000001	0.7993875	0.69569	0.8340175	0.7347	0.8583274999999999	True	244918.5	0.0	0.0	True
23	3e-05_32_32	3e-05_8_16	0.7666698000000001	0.7343305	0.69569	0.8340175	0.6587	0.8	True	738474.5	0.0	0.0	True
24	3e-05_32_32	3e-05_8_8	0.7666698000000001	0.7337416000000001	0.69569	0.8340175	0.6639	0.8047075	True	737533.5	0.0	0.0	True
25	3e-05_32_64	3e-05_8_16	0.7993875	0.7343305	0.7347	0.8583274999999999	0.6587	0.8	True	916284.5	0.0	0.0	True
26	3e-05_32_64	3e-05_8_8	0.7993875	0.7337416000000001	0.7347	0.8583274999999999	0.6639	0.8047075	True	911634.0	0.0	0.0	True
27	3e-05_8_16	3e-05_8_8	0.7343305	0.7337416000000001	0.6587	0.8	0.6639	0.8047075	True	506775.0	0.599846	0.9546450000000001	False
