	Model 1	Model 2	Mean Model 1	Mean Model 2	Model 1 CI Lower	Model 1 CI Upper	Model 2 CI Lower	Model 2 CI Upper	CI Overlap	U Statistic (Model1 > Model2)	P-Value (Model1 > Model2)	Corrected P-Value (Model1 > Model2)	Significant (Model1 > Model2)
0	0.0003_32_32	0.0003_32_64	0.8616505	0.8039145	0.8259924999999999	0.8954025	0.755795	0.8474075	True	974962.0	0.0	0.0	True
1	0.0003_32_32	0.0003_8_16	0.8616505	0.8290974	0.8259924999999999	0.8954025	0.7867975	0.871905	True	874497.0	0.0	0.0	True
2	0.0003_32_32	0.0003_8_8	0.8616505	0.8346529999999999	0.8259924999999999	0.8954025	0.792585	0.8776025000000001	True	831476.0	0.0	0.0	True
3	0.0003_32_32	3e-05_32_32	0.8616505	0.8475501000000001	0.8259924999999999	0.8954025	0.8056774999999999	0.8846	True	703146.0	0.0	0.0	True
4	0.0003_32_32	3e-05_32_64	0.8616505	0.8571232999999999	0.8259924999999999	0.8954025	0.8179949999999999	0.8937075	True	564978.5	0.0	0.0	True
5	0.0003_32_32	3e-05_8_16	0.8616505	0.8406916	0.8259924999999999	0.8954025	0.7972925	0.880305	True	781618.5	0.0	0.0	True
6	0.0003_32_32	3e-05_8_8	0.8616505	0.8239434000000001	0.8259924999999999	0.8954025	0.780895	0.8647025	True	913810.0	0.0	0.0	True
7	0.0003_32_64	0.0003_8_16	0.8039145	0.8290974	0.755795	0.8474075	0.7867975	0.871905	True	220285.0	0.0	0.0	True
8	0.0003_32_64	0.0003_8_8	0.8039145	0.8346529999999999	0.755795	0.8474075	0.792585	0.8776025000000001	True	172066.5	0.0	0.0	True
9	0.0003_32_64	3e-05_32_32	0.8039145	0.8475501000000001	0.755795	0.8474075	0.8056774999999999	0.8846	True	79527.5	0.0	0.0	True
10	0.0003_32_64	3e-05_32_64	0.8039145	0.8571232999999999	0.755795	0.8474075	0.8179949999999999	0.8937075	True	42589.0	0.0	0.0	True
11	0.0003_32_64	3e-05_8_16	0.8039145	0.8406916	0.755795	0.8474075	0.7972925	0.880305	True	121730.0	0.0	0.0	True
12	0.0003_32_64	3e-05_8_8	0.8039145	0.8239434000000001	0.755795	0.8474075	0.780895	0.8647025	True	264486.0	0.0	0.0	True
13	0.0003_8_16	0.0003_8_8	0.8290974	0.8346529999999999	0.7867975	0.871905	0.792585	0.8776025000000001	True	428265.5	0.0	0.0	True
14	0.0003_8_16	3e-05_32_32	0.8290974	0.8475501000000001	0.7867975	0.871905	0.8056774999999999	0.8846	True	267474.0	0.0	0.0	True
15	0.0003_8_16	3e-05_32_64	0.8290974	0.8571232999999999	0.7867975	0.871905	0.8179949999999999	0.8937075	True	173706.5	0.0	0.0	True
16	0.0003_8_16	3e-05_8_16	0.8290974	0.8406916	0.7867975	0.871905	0.7972925	0.880305	True	347492.5	0.0	0.0	True
17	0.0003_8_16	3e-05_8_8	0.8290974	0.8239434000000001	0.7867975	0.871905	0.780895	0.8647025	True	565069.5	0.0	0.0	True
18	0.0003_8_8	3e-05_32_32	0.8346529999999999	0.8475501000000001	0.792585	0.8776025000000001	0.8056774999999999	0.8846	True	333102.0	0.0	0.0	True
19	0.0003_8_8	3e-05_32_64	0.8346529999999999	0.8571232999999999	0.792585	0.8776025000000001	0.8179949999999999	0.8937075	True	224122.0	0.0	0.0	True
20	0.0003_8_8	3e-05_8_16	0.8346529999999999	0.8406916	0.792585	0.8776025000000001	0.7972925	0.880305	True	419481.0	0.0	0.0	True
21	0.0003_8_8	3e-05_8_8	0.8346529999999999	0.8239434000000001	0.792585	0.8776025000000001	0.780895	0.8647025	True	637010.0	0.0	0.0	True
22	3e-05_32_32	3e-05_32_64	0.8475501000000001	0.8571232999999999	0.8056774999999999	0.8846	0.8179949999999999	0.8937075	True	364876.5	0.0	0.0	True
23	3e-05_32_32	3e-05_8_16	0.8475501000000001	0.8406916	0.8056774999999999	0.8846	0.7972925	0.880305	True	593284.0	0.0	0.0	True
24	3e-05_32_32	3e-05_8_8	0.8475501000000001	0.8239434000000001	0.8056774999999999	0.8846	0.780895	0.8647025	True	792527.5	0.0	0.0	True
25	3e-05_32_64	3e-05_8_16	0.8571232999999999	0.8406916	0.8179949999999999	0.8937075	0.7972925	0.880305	True	717623.5	0.0	0.0	True
26	3e-05_32_64	3e-05_8_8	0.8571232999999999	0.8239434000000001	0.8179949999999999	0.8937075	0.780895	0.8647025	True	872635.0	0.0	0.0	True
27	3e-05_8_16	3e-05_8_8	0.8406916	0.8239434000000001	0.7972925	0.880305	0.780895	0.8647025	True	718053.5	0.0	0.0	True
