	Model 1	Model 2	Mean Model 1	Mean Model 2	Model 1 CI Lower	Model 1 CI Upper	Model 2 CI Lower	Model 2 CI Upper	CI Overlap	U Statistic (Model1 > Model2)	P-Value (Model1 > Model2)	Corrected P-Value (Model1 > Model2)	Significant (Model1 > Model2)
0	0.0003_32_32	0.0003_32_64	0.7513672	0.7087518	0.7071900000000001	0.79353	0.6631875	0.75302	True	903591.0	0.0	0.0	True
1	0.0003_32_32	0.0003_8_16	0.7513672	0.7860769000000001	0.7071900000000001	0.79353	0.7422799999999999	0.8259075	True	134108.0	0.0	0.0	True
2	0.0003_32_32	0.0003_8_8	0.7513672	0.7740091	0.7071900000000001	0.79353	0.7296975	0.8151075	True	235704.5	0.0	0.0	True
3	0.0003_32_32	3e-05_32_32	0.7513672	0.7735875000000001	0.7071900000000001	0.79353	0.7325925	0.815805	True	241822.0	0.0	0.0	True
4	0.0003_32_32	3e-05_32_64	0.7513672	0.7701715	0.7071900000000001	0.79353	0.7281	0.811415	True	278718.5	0.0	0.0	True
5	0.0003_32_32	3e-05_8_16	0.7513672	0.7690913	0.7071900000000001	0.79353	0.7261974999999999	0.8058325	True	284908.0	0.0	0.0	True
6	0.0003_32_32	3e-05_8_8	0.7513672	0.7158145	0.7071900000000001	0.79353	0.6726949999999999	0.7551074999999999	True	870986.0	0.0	0.0	True
7	0.0003_32_64	0.0003_8_16	0.7087518	0.7860769000000001	0.6631875	0.75302	0.7422799999999999	0.8259075	True	7560.5	0.0	0.0	True
8	0.0003_32_64	0.0003_8_8	0.7087518	0.7740091	0.6631875	0.75302	0.7296975	0.8151075	True	19871.5	0.0	0.0	True
9	0.0003_32_64	3e-05_32_32	0.7087518	0.7735875000000001	0.6631875	0.75302	0.7325925	0.815805	True	19864.0	0.0	0.0	True
10	0.0003_32_64	3e-05_32_64	0.7087518	0.7701715	0.6631875	0.75302	0.7281	0.811415	True	26313.0	0.0	0.0	True
11	0.0003_32_64	3e-05_8_16	0.7087518	0.7690913	0.6631875	0.75302	0.7261974999999999	0.8058325	True	27840.0	0.0	0.0	True
12	0.0003_32_64	3e-05_8_8	0.7087518	0.7158145	0.6631875	0.75302	0.6726949999999999	0.7551074999999999	True	412031.0	0.0	0.0	True
13	0.0003_8_16	0.0003_8_8	0.7860769000000001	0.7740091	0.7422799999999999	0.8259075	0.7296975	0.8151075	True	656135.0	0.0	0.0	True
14	0.0003_8_16	3e-05_32_32	0.7860769000000001	0.7735875000000001	0.7422799999999999	0.8259075	0.7325925	0.815805	True	660621.0	0.0	0.0	True
15	0.0003_8_16	3e-05_32_64	0.7860769000000001	0.7701715	0.7422799999999999	0.8259075	0.7281	0.811415	True	700687.0	0.0	0.0	True
16	0.0003_8_16	3e-05_8_16	0.7860769000000001	0.7690913	0.7422799999999999	0.8259075	0.7261974999999999	0.8058325	True	713707.5	0.0	0.0	True
17	0.0003_8_16	3e-05_8_8	0.7860769000000001	0.7158145	0.7422799999999999	0.8259075	0.6726949999999999	0.7551074999999999	True	989613.0	0.0	0.0	True
18	0.0003_8_8	3e-05_32_32	0.7740091	0.7735875000000001	0.7296975	0.8151075	0.7325925	0.815805	True	506892.0	0.593562	0.893212	False
19	0.0003_8_8	3e-05_32_64	0.7740091	0.7701715	0.7296975	0.8151075	0.7281	0.811415	True	552637.0	4.6e-05	0.000184	True
20	0.0003_8_8	3e-05_8_16	0.7740091	0.7690913	0.7296975	0.8151075	0.7261974999999999	0.8058325	True	563376.0	1e-06	6e-06	True
21	0.0003_8_8	3e-05_8_8	0.7740091	0.7158145	0.7296975	0.8151075	0.6726949999999999	0.7551074999999999	True	972391.5	0.0	0.0	True
22	3e-05_32_32	3e-05_32_64	0.7735875000000001	0.7701715	0.7325925	0.815805	0.7281	0.811415	True	545265.5	0.000456	0.001368	True
23	3e-05_32_32	3e-05_8_16	0.7735875000000001	0.7690913	0.7325925	0.815805	0.7261974999999999	0.8058325	True	556244.0	1.3e-05	6.5e-05	True
24	3e-05_32_32	3e-05_8_8	0.7735875000000001	0.7158145	0.7325925	0.815805	0.6726949999999999	0.7551074999999999	True	972445.0	0.0	0.0	True
25	3e-05_32_64	3e-05_8_16	0.7701715	0.7690913	0.7281	0.811415	0.7261974999999999	0.8058325	True	509828.5	0.446606	0.893212	False
26	3e-05_32_64	3e-05_8_8	0.7701715	0.7158145	0.7281	0.811415	0.6726949999999999	0.7551074999999999	True	963589.5	0.0	0.0	True
27	3e-05_8_16	3e-05_8_8	0.7690913	0.7158145	0.7261974999999999	0.8058325	0.6726949999999999	0.7551074999999999	True	961551.5	0.0	0.0	True
