	Model 1	Model 2	Mean Model 1	Mean Model 2	Model 1 CI Lower	Model 1 CI Upper	Model 2 CI Lower	Model 2 CI Upper	CI Overlap	U Statistic (Model1 > Model2)	P-Value (Model1 > Model2)	Corrected P-Value (Model1 > Model2)	Significant (Model1 > Model2)
0	0.0003_32_32	0.0003_32_64	0.7679950999999999	0.7194908	0.6893825	0.8476075	0.644895	0.796305	True	805850.5	0.0	0.0	True
1	0.0003_32_32	0.0003_8_16	0.7679950999999999	0.7458522000000001	0.6893825	0.8476075	0.6797	0.81133	True	660041.0	0.0	0.0	True
2	0.0003_32_32	0.0003_8_8	0.7679950999999999	0.7674398	0.6893825	0.8476075	0.6922900000000001	0.83412	True	501226.5	0.92436	0.988396	False
3	0.0003_32_32	3e-05_32_32	0.7679950999999999	0.7327427	0.6893825	0.8476075	0.6607	0.8155	True	738689.5	0.0	0.0	True
4	0.0003_32_32	3e-05_32_64	0.7679950999999999	0.7208085	0.6893825	0.8476075	0.6422	0.801605	True	795612.5	0.0	0.0	True
5	0.0003_32_32	3e-05_8_16	0.7679950999999999	0.7234417	0.6893825	0.8476075	0.648075	0.8	True	787558.0	0.0	0.0	True
6	0.0003_32_32	3e-05_8_8	0.7679950999999999	0.6917346999999999	0.6893825	0.8476075	0.6017925	0.7798	True	898197.5	0.0	0.0	True
7	0.0003_32_64	0.0003_8_16	0.7194908	0.7458522000000001	0.644895	0.796305	0.6797	0.81133	True	309166.0	0.0	0.0	True
8	0.0003_32_64	0.0003_8_8	0.7194908	0.7674398	0.644895	0.796305	0.6922900000000001	0.83412	True	191706.0	0.0	0.0	True
9	0.0003_32_64	3e-05_32_32	0.7194908	0.7327427	0.644895	0.796305	0.6607	0.8155	True	408105.0	0.0	0.0	True
10	0.0003_32_64	3e-05_32_64	0.7194908	0.7208085	0.644895	0.796305	0.6422	0.801605	True	491171.5	0.494198	0.988396	False
11	0.0003_32_64	3e-05_8_16	0.7194908	0.7234417	0.644895	0.796305	0.648075	0.8	True	472125.5	0.030883	0.123532	False
12	0.0003_32_64	3e-05_8_8	0.7194908	0.6917346999999999	0.644895	0.796305	0.6017925	0.7798	True	674475.5	0.0	0.0	True
13	0.0003_8_16	0.0003_8_8	0.7458522000000001	0.7674398	0.6797	0.81133	0.6922900000000001	0.83412	True	338313.0	0.0	0.0	True
14	0.0003_8_16	3e-05_32_32	0.7458522000000001	0.7327427	0.6797	0.81133	0.6607	0.8155	True	603311.5	0.0	0.0	True
15	0.0003_8_16	3e-05_32_64	0.7458522000000001	0.7208085	0.6797	0.81133	0.6422	0.801605	True	679644.5	0.0	0.0	True
16	0.0003_8_16	3e-05_8_16	0.7458522000000001	0.7234417	0.6797	0.81133	0.648075	0.8	True	666087.5	0.0	0.0	True
17	0.0003_8_16	3e-05_8_8	0.7458522000000001	0.6917346999999999	0.6797	0.81133	0.6017925	0.7798	True	827046.0	0.0	0.0	True
18	0.0003_8_8	3e-05_32_32	0.7674398	0.7327427	0.6922900000000001	0.83412	0.6607	0.8155	True	741209.0	0.0	0.0	True
19	0.0003_8_8	3e-05_32_64	0.7674398	0.7208085	0.6922900000000001	0.83412	0.6422	0.801605	True	797969.0	0.0	0.0	True
20	0.0003_8_8	3e-05_8_16	0.7674398	0.7234417	0.6922900000000001	0.83412	0.648075	0.8	True	789959.5	0.0	0.0	True
21	0.0003_8_8	3e-05_8_8	0.7674398	0.6917346999999999	0.6922900000000001	0.83412	0.6017925	0.7798	True	899930.0	0.0	0.0	True
22	3e-05_32_32	3e-05_32_64	0.7327427	0.7208085	0.6607	0.8155	0.6422	0.801605	True	582654.5	0.0	0.0	True
23	3e-05_32_32	3e-05_8_16	0.7327427	0.7234417	0.6607	0.8155	0.648075	0.8	True	565656.5	0.0	0.0	True
24	3e-05_32_32	3e-05_8_8	0.7327427	0.6917346999999999	0.6607	0.8155	0.6017925	0.7798	True	752085.0	0.0	0.0	True
25	3e-05_32_64	3e-05_8_16	0.7208085	0.7234417	0.6422	0.801605	0.648075	0.8	True	481158.0	0.144538	0.433614	False
26	3e-05_32_64	3e-05_8_8	0.7208085	0.6917346999999999	0.6422	0.801605	0.6017925	0.7798	True	680397.5	0.0	0.0	True
27	3e-05_8_16	3e-05_8_8	0.7234417	0.6917346999999999	0.648075	0.8	0.6017925	0.7798	True	699519.0	0.0	0.0	True
