	Model 1	Model 2	Mean Model 1	Mean Model 2	Model 1 CI Lower	Model 1 CI Upper	Model 2 CI Lower	Model 2 CI Upper	CI Overlap	U Statistic (Model1 > Model2)	P-Value (Model1 > Model2)	Corrected P-Value (Model1 > Model2)	Significant (Model1 > Model2)
0	0.0003_32_32	0.0003_32_64	0.8077904	0.8189812	0.7450775	0.8700074999999999	0.7424	0.8898025	True	403532.5	0.0	0.0	True
1	0.0003_32_32	0.0003_8_16	0.8077904	0.802648	0.7450775	0.8700074999999999	0.7303875000000001	0.8704175	True	542633.0	0.000962	0.001902	True
2	0.0003_32_32	0.0003_8_8	0.8077904	0.7898323	0.7450775	0.8700074999999999	0.7221774999999999	0.8571	True	648882.0	0.0	0.0	True
3	0.0003_32_32	3e-05_32_32	0.8077904	0.7639463999999999	0.7450775	0.8700074999999999	0.6839775	0.8381	True	801677.0	0.0	0.0	True
4	0.0003_32_32	3e-05_32_64	0.8077904	0.7583608999999999	0.7450775	0.8700074999999999	0.689985	0.8279399999999999	True	845610.5	0.0	0.0	True
5	0.0003_32_32	3e-05_8_16	0.8077904	0.7339059	0.7450775	0.8700074999999999	0.6606525	0.8087099999999999	True	927468.5	0.0	0.0	True
6	0.0003_32_32	3e-05_8_8	0.8077904	0.7198657	0.7450775	0.8700074999999999	0.6374825	0.8	True	952597.5	0.0	0.0	True
7	0.0003_32_64	0.0003_8_16	0.8189812	0.802648	0.7424	0.8898025	0.7303875000000001	0.8704175	True	629621.0	0.0	0.0	True
8	0.0003_32_64	0.0003_8_8	0.8189812	0.7898323	0.7424	0.8898025	0.7221774999999999	0.8571	True	720458.0	0.0	0.0	True
9	0.0003_32_64	3e-05_32_32	0.8189812	0.7639463999999999	0.7424	0.8898025	0.6839775	0.8381	True	841155.5	0.0	0.0	True
10	0.0003_32_64	3e-05_32_64	0.8189812	0.7583608999999999	0.7424	0.8898025	0.689985	0.8279399999999999	True	875979.0	0.0	0.0	True
11	0.0003_32_64	3e-05_8_16	0.8189812	0.7339059	0.7424	0.8898025	0.6606525	0.8087099999999999	True	939688.5	0.0	0.0	True
12	0.0003_32_64	3e-05_8_8	0.8189812	0.7198657	0.7424	0.8898025	0.6374825	0.8	True	958840.0	0.0	0.0	True
13	0.0003_8_16	0.0003_8_8	0.802648	0.7898323	0.7303875000000001	0.8704175	0.7221774999999999	0.8571	True	603978.0	0.0	0.0	True
14	0.0003_8_16	3e-05_32_32	0.802648	0.7639463999999999	0.7303875000000001	0.8704175	0.6839775	0.8381	True	764475.5	0.0	0.0	True
15	0.0003_8_16	3e-05_32_64	0.802648	0.7583608999999999	0.7303875000000001	0.8704175	0.689985	0.8279399999999999	True	809275.0	0.0	0.0	True
16	0.0003_8_16	3e-05_8_16	0.802648	0.7339059	0.7303875000000001	0.8704175	0.6606525	0.8087099999999999	True	902845.5	0.0	0.0	True
17	0.0003_8_16	3e-05_8_8	0.802648	0.7198657	0.7303875000000001	0.8704175	0.6374825	0.8	True	934417.0	0.0	0.0	True
18	0.0003_8_8	3e-05_32_32	0.7898323	0.7639463999999999	0.7221774999999999	0.8571	0.6839775	0.8381	True	687055.5	0.0	0.0	True
19	0.0003_8_8	3e-05_32_64	0.7898323	0.7583608999999999	0.7221774999999999	0.8571	0.689985	0.8279399999999999	True	735699.0	0.0	0.0	True
20	0.0003_8_8	3e-05_8_16	0.7898323	0.7339059	0.7221774999999999	0.8571	0.6606525	0.8087099999999999	True	856551.5	0.0	0.0	True
21	0.0003_8_8	3e-05_8_8	0.7898323	0.7198657	0.7221774999999999	0.8571	0.6374825	0.8	True	903252.5	0.0	0.0	True
22	3e-05_32_32	3e-05_32_64	0.7639463999999999	0.7583608999999999	0.6839775	0.8381	0.689985	0.8279399999999999	True	542673.0	0.000951	0.001902	True
23	3e-05_32_32	3e-05_8_16	0.7639463999999999	0.7339059	0.6839775	0.8381	0.6606525	0.8087099999999999	True	700300.0	0.0	0.0	True
24	3e-05_32_32	3e-05_8_8	0.7639463999999999	0.7198657	0.6839775	0.8381	0.6374825	0.8	True	775470.5	0.0	0.0	True
25	3e-05_32_64	3e-05_8_16	0.7583608999999999	0.7339059	0.689985	0.8279399999999999	0.6606525	0.8087099999999999	True	671428.0	0.0	0.0	True
26	3e-05_32_64	3e-05_8_8	0.7583608999999999	0.7198657	0.689985	0.8279399999999999	0.6374825	0.8	True	754706.0	0.0	0.0	True
27	3e-05_8_16	3e-05_8_8	0.7339059	0.7198657	0.6606525	0.8087099999999999	0.6374825	0.8	True	596387.0	0.0	0.0	True
