	Model 1	Model 2	Mean Model 1	Mean Model 2	Model 1 CI Lower	Model 1 CI Upper	Model 2 CI Lower	Model 2 CI Upper	CI Overlap	U Statistic (Model1 > Model2)	P-Value (Model1 > Model2)	Corrected P-Value (Model1 > Model2)	Significant (Model1 > Model2)
0	0.0003_32_32	0.0003_32_64	0.7948512999999999	0.7592433000000001	0.7445725000000001	0.8460075	0.697195	0.81941	True	809589.0	0.0	0.0	True
1	0.0003_32_32	0.0003_8_16	0.7948512999999999	0.8013200999999999	0.7445725000000001	0.8460075	0.7534949999999999	0.8486	True	427341.5	0.0	0.0	True
2	0.0003_32_32	0.0003_8_8	0.7948512999999999	0.8066895	0.7445725000000001	0.8460075	0.7544949999999999	0.8590025	True	376417.5	0.0	0.0	True
3	0.0003_32_32	3e-05_32_32	0.7948512999999999	0.7903030000000001	0.7445725000000001	0.8460075	0.735	0.844705	True	547195.5	0.000257	0.000956	True
4	0.0003_32_32	3e-05_32_64	0.7948512999999999	0.7991908	0.7445725000000001	0.8460075	0.7495	0.8467075	True	452561.0	0.000239	0.000956	True
5	0.0003_32_32	3e-05_8_16	0.7948512999999999	0.7785909000000001	0.7445725000000001	0.8460075	0.7125900000000001	0.8330075	True	655061.0	0.0	0.0	True
6	0.0003_32_32	3e-05_8_8	0.7948512999999999	0.7748638	0.7445725000000001	0.8460075	0.7175	0.8262125	True	693595.5	0.0	0.0	True
7	0.0003_32_64	0.0003_8_16	0.7592433000000001	0.8013200999999999	0.697195	0.81941	0.7534949999999999	0.8486	True	144378.5	0.0	0.0	True
8	0.0003_32_64	0.0003_8_8	0.7592433000000001	0.8066895	0.697195	0.81941	0.7544949999999999	0.8590025	True	126495.5	0.0	0.0	True
9	0.0003_32_64	3e-05_32_32	0.7592433000000001	0.7903030000000001	0.697195	0.81941	0.735	0.844705	True	226941.5	0.0	0.0	True
10	0.0003_32_64	3e-05_32_64	0.7592433000000001	0.7991908	0.697195	0.81941	0.7495	0.8467075	True	156500.0	0.0	0.0	True
11	0.0003_32_64	3e-05_8_16	0.7592433000000001	0.7785909000000001	0.697195	0.81941	0.7125900000000001	0.8330075	True	320664.0	0.0	0.0	True
12	0.0003_32_64	3e-05_8_8	0.7592433000000001	0.7748638	0.697195	0.81941	0.7175	0.8262125	True	354197.0	0.0	0.0	True
13	0.0003_8_16	0.0003_8_8	0.8013200999999999	0.8066895	0.7534949999999999	0.8486	0.7544949999999999	0.8590025	True	441897.0	7e-06	3.5e-05	True
14	0.0003_8_16	3e-05_32_32	0.8013200999999999	0.7903030000000001	0.7534949999999999	0.8486	0.735	0.844705	True	618282.5	0.0	0.0	True
15	0.0003_8_16	3e-05_32_64	0.8013200999999999	0.7991908	0.7534949999999999	0.8486	0.7495	0.8467075	True	527442.0	0.033579	0.033579	True
16	0.0003_8_16	3e-05_8_16	0.8013200999999999	0.7785909000000001	0.7534949999999999	0.8486	0.7125900000000001	0.8330075	True	720322.0	0.0	0.0	True
17	0.0003_8_16	3e-05_8_8	0.8013200999999999	0.7748638	0.7534949999999999	0.8486	0.7175	0.8262125	True	755373.5	0.0	0.0	True
18	0.0003_8_8	3e-05_32_32	0.8066895	0.7903030000000001	0.7544949999999999	0.8590025	0.735	0.844705	True	663820.0	0.0	0.0	True
19	0.0003_8_8	3e-05_32_64	0.8066895	0.7991908	0.7544949999999999	0.8590025	0.7495	0.8467075	True	582271.0	0.0	0.0	True
20	0.0003_8_8	3e-05_8_16	0.8066895	0.7785909000000001	0.7544949999999999	0.8590025	0.7125900000000001	0.8330075	True	755259.0	0.0	0.0	True
21	0.0003_8_8	3e-05_8_8	0.8066895	0.7748638	0.7544949999999999	0.8590025	0.7175	0.8262125	True	786711.5	0.0	0.0	True
22	3e-05_32_32	3e-05_32_64	0.7903030000000001	0.7991908	0.735	0.844705	0.7495	0.8467075	True	405476.5	0.0	0.0	True
23	3e-05_32_32	3e-05_8_16	0.7903030000000001	0.7785909000000001	0.735	0.844705	0.7125900000000001	0.8330075	True	608892.0	0.0	0.0	True
24	3e-05_32_32	3e-05_8_8	0.7903030000000001	0.7748638	0.735	0.844705	0.7175	0.8262125	True	648294.5	0.0	0.0	True
25	3e-05_32_64	3e-05_8_16	0.7991908	0.7785909000000001	0.7495	0.8467075	0.7125900000000001	0.8330075	True	699916.5	0.0	0.0	True
26	3e-05_32_64	3e-05_8_8	0.7991908	0.7748638	0.7495	0.8467075	0.7175	0.8262125	True	736442.5	0.0	0.0	True
27	3e-05_8_16	3e-05_8_8	0.7785909000000001	0.7748638	0.7125900000000001	0.8330075	0.7175	0.8262125	True	539491.5	0.002227	0.004454	True
