	Model 1	Model 2	Mean Model 1	Mean Model 2	Model 1 CI Lower	Model 1 CI Upper	Model 2 CI Lower	Model 2 CI Upper	CI Overlap	U Statistic (Model1 > Model2)	P-Value (Model1 > Model2)	Corrected P-Value (Model1 > Model2)	Significant (Model1 > Model2)
0	0.0003_32_32	0.0003_32_64	0.8623761	0.8269152	0.8089	0.9132	0.7654	0.8878025	True	805660.0	0.0	0.0	True
1	0.0003_32_32	0.0003_8_16	0.8623761	0.8682999	0.8089	0.9132	0.8159924999999999	0.9157249999999999	True	439759.5	3e-06	1.8e-05	True
2	0.0003_32_32	0.0003_8_8	0.8623761	0.8935057000000001	0.8089	0.9132	0.8475	0.9366	True	191855.5	0.0	0.0	True
3	0.0003_32_32	3e-05_32_32	0.8623761	0.8568806999999999	0.8089	0.9132	0.8053975	0.9076	True	561973.5	2e-06	1.4e-05	True
4	0.0003_32_32	3e-05_32_64	0.8623761	0.8668317	0.8089	0.9132	0.8231	0.9114	True	455447.5	0.00056	0.0027999999999999995	True
5	0.0003_32_32	3e-05_8_16	0.8623761	0.8587220999999999	0.8089	0.9132	0.810065	0.90502	True	542904.0	0.000892	0.003568	True
6	0.0003_32_32	3e-05_8_8	0.8623761	0.8302571000000001	0.8089	0.9132	0.7671825	0.8910224999999999	True	777577.0	0.0	0.0	True
7	0.0003_32_64	0.0003_8_16	0.8269152	0.8682999	0.7654	0.8878025	0.8159924999999999	0.9157249999999999	True	147350.0	0.0	0.0	True
8	0.0003_32_64	0.0003_8_8	0.8269152	0.8935057000000001	0.7654	0.8878025	0.8475	0.9366	True	41739.5	0.0	0.0	True
9	0.0003_32_64	3e-05_32_32	0.8269152	0.8568806999999999	0.7654	0.8878025	0.8053975	0.9076	True	229800.0	0.0	0.0	True
10	0.0003_32_64	3e-05_32_64	0.8269152	0.8668317	0.7654	0.8878025	0.8231	0.9114	True	150141.0	0.0	0.0	True
11	0.0003_32_64	3e-05_8_16	0.8269152	0.8587220999999999	0.7654	0.8878025	0.810065	0.90502	True	211555.5	0.0	0.0	True
12	0.0003_32_64	3e-05_8_8	0.8269152	0.8302571000000001	0.7654	0.8878025	0.7671825	0.8910224999999999	True	467991.0	0.013184	0.039552	True
13	0.0003_8_16	0.0003_8_8	0.8682999	0.8935057000000001	0.8159924999999999	0.9157249999999999	0.8475	0.9366	True	226564.0	0.0	0.0	True
14	0.0003_8_16	3e-05_32_32	0.8682999	0.8568806999999999	0.8159924999999999	0.9157249999999999	0.8053975	0.9076	True	626212.0	0.0	0.0	True
15	0.0003_8_16	3e-05_32_64	0.8682999	0.8668317	0.8159924999999999	0.9157249999999999	0.8231	0.9114	True	518264.0	0.157261	0.173838	False
16	0.0003_8_16	3e-05_8_16	0.8682999	0.8587220999999999	0.8159924999999999	0.9157249999999999	0.810065	0.90502	True	607515.0	0.0	0.0	True
17	0.0003_8_16	3e-05_8_8	0.8682999	0.8302571000000001	0.8159924999999999	0.9157249999999999	0.7671825	0.8910224999999999	True	826719.0	0.0	0.0	True
18	0.0003_8_8	3e-05_32_32	0.8935057000000001	0.8568806999999999	0.8475	0.9366	0.8053975	0.9076	True	853039.5	0.0	0.0	True
19	0.0003_8_8	3e-05_32_64	0.8935057000000001	0.8668317	0.8475	0.9366	0.8231	0.9114	True	794201.5	0.0	0.0	True
20	0.0003_8_8	3e-05_8_16	0.8935057000000001	0.8587220999999999	0.8475	0.9366	0.810065	0.90502	True	848494.0	0.0	0.0	True
21	0.0003_8_8	3e-05_8_8	0.8935057000000001	0.8302571000000001	0.8475	0.9366	0.7671825	0.8910224999999999	True	948041.0	0.0	0.0	True
22	3e-05_32_32	3e-05_32_64	0.8568806999999999	0.8668317	0.8053975	0.9076	0.8231	0.9114	True	387426.5	0.0	0.0	True
23	3e-05_32_32	3e-05_8_16	0.8568806999999999	0.8587220999999999	0.8053975	0.9076	0.810065	0.90502	True	477894.0	0.086919	0.173838	False
24	3e-05_32_32	3e-05_8_8	0.8568806999999999	0.8302571000000001	0.8053975	0.9076	0.7671825	0.8910224999999999	True	738783.5	0.0	0.0	True
25	3e-05_32_64	3e-05_8_16	0.8668317	0.8587220999999999	0.8231	0.9114	0.810065	0.90502	True	592596.0	0.0	0.0	True
26	3e-05_32_64	3e-05_8_8	0.8668317	0.8302571000000001	0.8231	0.9114	0.7671825	0.8910224999999999	True	823140.0	0.0	0.0	True
27	3e-05_8_16	3e-05_8_8	0.8587220999999999	0.8302571000000001	0.810065	0.90502	0.7671825	0.8910224999999999	True	757384.0	0.0	0.0	True
